"#tblds_01_OilData.csv: Concentrations of volatile organic compounds in oil samples collected at the  National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA and an oil spill site near Cass Lake, Minnesota, USA between 1984 and 2010.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,sample_type_cd,lab_type_cd,lab_rep_cd,lab_run_cd,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.554,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.64,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.541,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.615,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.658,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.755,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.475,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x604A,B604-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.568,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO060,nC6_mgG,,14.978,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO061,nC7_mgG,,19.373,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO062,nC8_mgG,,8.425,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO063,nC9_mgG,,9.628,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO057,nC10_mgG,,10.061,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.129,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO001,1234TMeBz_dNaph_mgG,,1.094,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO001,1234TMeBz_dNaph_mgG,,1.197,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,2,xLO001,1234TMeBz_dNaph_mgG,,1.107,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO001,1234TMeBz_dNaph_mgG,,1.077,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,2,xLO001,1234TMeBz_dNaph_mgG,,1.098,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.141,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05A,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.316,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05B,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO001,1234TMeBz_dNaph_mgG,,1.276,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05C,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO001,1234TMeBz_dNaph_mgG,,1.269,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08A,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.342,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08B,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO001,1234TMeBz_dNaph_mgG,,1.379,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08C,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO001,1234TMeBz_dNaph_mgG,,1.376,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-89,7/15/2009,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.524,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-05,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.279,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.41,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.3,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO001,1234TMeBz_dNaph_mgG,,0.991,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.155,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.221,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.099,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.278,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.295,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO058,nC11_mgG,,9.194,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xB-pipeline,B-pipeline-84,7/15/1984,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO059,nC12_mgG,,7.182,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x604A,B604-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,1.184,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO036,Bz_mgG,,0.131,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO072,Tol_mgG,<,0.01,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO041,EtBz_mgG,,0.516,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO053,mXyl_mgG,,1.72,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO068,pXyl_mgG,,0.463,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO054,Naph_mgG,,0.523,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO054,Naph_mgG,,0.535,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO054,Naph_mgG,,0.542,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,2,xLO054,Naph_mgG,,0.544,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO054,Naph_mgG,,0.53,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,2,xLO054,Naph_mgG,,0.529,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.528,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05A,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO054,Naph_mgG,,0.561,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05B,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO054,Naph_mgG,,0.564,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05C,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO054,Naph_mgG,,0.577,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08A,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO054,Naph_mgG,,0.584,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08B,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO054,Naph_mgG,,0.601,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08C,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO054,Naph_mgG,,0.605,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-89,7/15/2009,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.627,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-05,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.508,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.379,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO054,Naph_mgG,,0.475,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO054,Naph_mgG,,0.458,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.525,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.543,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.461,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.559,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.544,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO066,oXyl_mgG,,0.021,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO039,CyHex_dBz_mgG,,0.585,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x604A,B604-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.508,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO051,MeCyHex_dTol_mgG,,2.007,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
