"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Enhancing Bioremediation: Insights from a Numerical Modeling Approach","https://scispace.com/paper/enhancing-bioremediation-insights-from-a-numerical-modeling-4ofym7mz16","2024","Journal Article","","Noura Eddaoui
Cyprien Soulaine","10.5194/egusphere-egu24-17693","","Bio-remediation of soil contaminated by petroleum hydrocarbon is a highly complex process, requiring coupled interactions and synergistic effects between physical, chemical and biological phenomena. Monitoring and improving the bio-remediation of such system remains a formidable challenge. Our approach involves the development of a comprehensive mathematical and numerical model that couples two-phase flow, bio-reactive transport, and the dynamic of bacterial populations, with the aim of investigating the mechanisms governing pollutant and nutrient transport, bacterial activities and bio-degradation within porous media. Important processes including the effect of biofilm growth on the permeability of the porous media and the interaction between the biofilm matrix and the fluid system, are taken into account. Numerical simulations were carried out to evaluate the effect of biomass accumulation and nutrients availability on the bio-degradation rate, providing new insights into optimizing in-situ bio-remediation processes for effective cleanup. Additionally, key issues such as controlling contaminant mobility and estimating efficiency criteria will be addressed as well. ","A numerical model is developed to simulate bio-remediation of petroleum hydrocarbon contaminated soil, investigating mechanisms governing pollutant and nutrient transport, bacterial activities and bio-degradation within porous media."
"Bioenergy Production via Microbial Conversion of Residual Oil to Natural Gas","https://scispace.com/paper/bioenergy-production-via-microbial-conversion-of-residual-3tnqzl3n1r","2008","Journal Article","Applied and Environmental Microbiology","Lisa M. Gieg
Kathleen E. Duncan
Joseph M. Suflita","10.1128/AEM.00119-08","","World requirements for fossil energy are expected to grow by more than 50% within the next 25 years, despite advances in alternative technologies. Since conventional production methods retrieve only about one-third of the oil in place, either large new fields or innovative strategies for recovering energy resources from existing fields are needed to meet the burgeoning demand. The anaerobic biodegradation of n-alkanes to methane gas has now been documented in a few studies, and it was speculated that this process might be useful for recovering energy from existing petroleum reservoirs. We found that residual oil entrained in a marginal sandstone reservoir core could be converted to methane, a key component of natural gas, by an oil-degrading methanogenic consortium. Methane production required inoculation, and rates ranged from 0.15 to 0.40 μmol/day/g core (or 11 to 31 μmol/day/g oil), with yields of up to 3 mmol CH4/g residual oil. Concomitant alterations in the hydrocarbon profile of the oil-bearing core revealed that alkanes were preferentially metabolized. The consortium was found to produce comparable amounts of methane in the absence or presence of sulfate as an alternate electron acceptor. Cloning and sequencing exercises revealed that the inoculum comprised sulfate-reducing, syntrophic, and fermentative bacteria acting in concert with aceticlastic and hydrogenotrophic methanogens. Collectively, the cells generated methane from a variety of petroliferous rocks. Such microbe-based methane production holds promise for producing a clean-burning and efficient form of energy from underutilized hydrocarbon-bearing resources.","It is found that residual oil entrained in a marginal sandstone reservoir core could be converted to methane, a key component of natural gas, by an oil-degrading methanogenic consortium, and holds promise for producing a clean-burning and efficient form of energy from underutilized hydrocarbon-bearing resources."
"Bio-inert Interactions in an Oil—Microorganisms System","https://scispace.com/paper/bio-inert-interactions-in-an-oil-microorganisms-system-m8i6b1vbj0","2020","Book Chapter","","Lidia I. Svarovskaya
Andrey Yu. Manakov
Altunina Lyubov K
Larisa A. Strelets","10.1007/978-3-030-21614-6_11","","Most microorganisms are capable of the enzymatic oxidation of petroleum hydrocarbons and their use as a source of nutrition and energy. In the laboratory, enzymatic oil oxidation (biodegradation) in a liquid mineral medium is carried out with constant stirring for 30 and 60 days. The biodegradation of oil is carried out by a community of hydrocarbon-oxidizing microorganisms isolated from the composition of crude oil. The enzymatic activity of isolates is investigated individually. The paper presents the data of biodestructive changes in the physicochemical properties of oil, its group and component composition at different stages of biodegradation. Particular attention is paid to changes in the content of polar components in the composition of biodegraded oils. It is found that a ‘water in oil’ emulsion is formed in the course of cultivation of microorganisms in contact with oil. In this case, changes in the interfacial tension and pour point of oil and increase in its viscosity and density are observed. An analysis of samples of crude and biodegraded oil by the method of IR spectrometry showed that the degree of hydrocarbon oxidation and the content of aromatic structures (C=C), resins, and asphaltenes increase with increasing time of contact with microorganisms. The accumulation of oxygen-containing compounds (C=O) confirms the destructive activity of microorganisms. Emulsions of crude and biodegraded oil samples were under study in the course of nucleation of hydrates, depending on the degree of oxidation against the background of changes in the group composition of oil, the content of acids, resins and asphaltenes, and an increase in viscosity and density.","In this paper, the data of biodestructive changes in the physicochemical properties of oil, its group and component composition at different stages of biodegradation are presented. But the authors focus on the changes in polar components in the composition of the biodegraded oils."
"Determination of Biodegradation Zone in Central Sumatra Basin","https://scispace.com/paper/determination-of-biodegradation-zone-in-central-sumatra-12r3870h9q","2021","","","Jonathan Setyoko Hadimuljono
Nurus Firdaus","","http://journal.lemigas.esdm.go.id/index.php/SCOG/article/download/490/266","It is commonly known that heavy oil is mostly formed through biodegradation process within reservoir or on the surface both by aerobic and/or anaerobic bacteria that can live under specfi c temperature level(s). In order to investigate heavy oil occurences in Central Sumatra Basin, eff orts have been spent to determine the depths that represent the maximum temperature. By integrating the maximum viable temperature of typical bacteria and temperature gradient data, the depth of heavy oil zone is determined. The work is a combination of establishment of geothermal gradient map and laboratory analysis on fi eld sampled oil for determining types and temperature characteristics of microorganism living in the samples. Heavy oil sampling is made on seepages in areas nearby Minas fi eld. Subsequent laboratory analysis reveals Burkholderia multivorans ATCC BAA-247 as the predominant bacteria having maximum viabl temperature of 60° C. Based on the established geothermal gradient map, this maximum temperature correspond to average depth of 1818 ft (555.5 m). This average depth is used as the lower depth for the biodegradation zone over which investigation over presence of heavy oil bearing reservoirs/traps is made.","In this article, a combination of establishment of geothermal gradient map and laboratory analysis on sampled oil for determining types and temperature characteristics of microorganism living in the samples was used to determine the depth of heavy oil zone."
"Environmental Selection and Biogeography Shape the Microbiome of Subsurface Petroleum Reservoirs","https://scispace.com/paper/environmental-selection-and-biogeography-shape-the-3qwyqzih","2023","Journal Article","MSystems","Daniel Gittins
Srijak Bhatnagar
Casey R. J. Hubert","10.1128/msystems.00884-22","https://doi.org/10.1128/msystems.00884-22","This comprehensive analysis showcases how environmental selection and geographic distance influence the microbiome of subsurface petroleum reservoirs. We reveal substantial differences in the taxonomy of the inhabiting microbes but shared metabolic function between reservoirs with different in situ temperatures and between reservoirs separated by large distances. ABSTRACT Petroleum reservoirs within the deep biosphere are extreme environments inhabited by diverse microbial communities and represent biogeochemical hot spots in the subsurface. Despite the ecological and industrial importance of oil reservoir microbiomes, systematic study of core microbial taxa and their associated genomic attributes spanning different environmental conditions is limited. Here, we compile and compare 343 16S rRNA gene amplicon libraries and 25 shotgun metagenomic libraries from oil reservoirs in different parts of the world to test for the presence of core taxa and functions. These oil reservoir libraries do not share any core taxa at the species, genus, family, or order levels, and Gammaproteobacteria was the only taxonomic class detected in all samples. Instead, taxonomic composition varies among reservoirs with different physicochemical characteristics and with geographic distance highlighting environmental selection and biogeography in these deep biosphere habitats. Gene-centric metagenomic analysis reveals a functional core of metabolic pathways including carbon acquisition and energy-yielding strategies consistent with biogeochemical cycling in other subsurface environments. Genes for anaerobic hydrocarbon degradation are observed in a subset of the samples and are therefore not considered to represent core functions in oil reservoirs despite hydrocarbons representing an abundant source of carbon in these deep biosphere settings. Overall, this work reveals common and divergent features of oil reservoir microbiomes that are shaped by and responsive to environmental factors, highlighting controls on subsurface microbial community assembly. IMPORTANCE This comprehensive analysis showcases how environmental selection and geographic distance influence the microbiome of subsurface petroleum reservoirs. We reveal substantial differences in the taxonomy of the inhabiting microbes but shared metabolic function between reservoirs with different in situ temperatures and between reservoirs separated by large distances. The study helps understand and advance the field of deep biosphere science by providing an ecological framework and footing for geologists, chemists, and microbiologists studying these habitats to elucidate major controls on deep biosphere microbial ecology.","In this paper , a comprehensive analysis showcases how environmental selection and geographic distance influence the microbiome of subsurface petroleum reservoirs, revealing substantial differences in the taxonomy of the inhabiting microbes but shared metabolic function between reservoirs with different in situ temperatures and between reservoirs separated by large distances."
"Wax Deposition Rate Model for Heat and Mass Coupling of Piped Waxy Crude Oil Based on Non-Equilibrium Thermodynamics","https://scispace.com/paper/wax-deposition-rate-model-for-heat-and-mass-coupling-of-3u85r9cccc","2018","Journal Article","Journal of Dispersion Science and Technology","Yang Liu
Chenlin Pan
Qinglin Cheng
Bing Wang
Xuxu Wang
Yifan Gan","10.1080/01932691.2017.1312432","","In this paper, wax deposition in waxy crude oil transportation process was regarded as an irreversible process. Based on the entropy production rate equations, the linear phenomenological equations...","Based on the entropy production rate equations, the linear phenomenological equations, the authors regarded wax deposition in waxy crude oil transportation process was regarded as an irreversible process, which is the same as ours."
"Factors Affecting Microbial Enhanced Oil Recovery (MEOR)","https://scispace.com/paper/factors-affecting-microbial-enhanced-oil-recovery-meor-524wff5mzg","2017","Book Chapter","","Miguel Ángel Hernández Rivera
Jose Marcio do Amaral Vasconcellos
Marcia Eugenia Ojeda Morales","10.1007/978-3-319-89812-4_33","","Oil and natural gas are the primary sources of energy used by humanity, as renewable energy is not yet available to the entire population. After an oil field is abandoned, or its production declines significantly, an estimated two-thirds of the oil originally onsite remains in the subsoil, which is difficult and expensive to extract by conventional methods. Enhanced oil recovery techniques are used to increase the recovery of oil from these sites, but they are expensive and often harmful to the environment. A technically and economically viable alternative is the use of microorganisms, which are generally obtained from the oil reservoirs themselves. These microbes are resistant to oil reservoir conditions, including high pressures, temperatures above 85 °C, high salt concentrations, and extreme pH values. During microbial growth, when supplied with appropriate nutrients, these microbes generate biosurfactants, solvents, gases, and organic acids, and in some cases, biopolymers. In addition, such microbes are capable of breaking up long chains of paraffins and asphaltenes, modifying the wettability of the storage rock, decreasing the viscosity and density of the oil, and increasing the pressure within the pore network of the rock. The successful use of microbial enhanced oil recovery has been reported in which the growth of native bacteria from a reservoir was stimulated by supplying nutrients, with most treated reservoirs having shown positive results.","The successful use of microbial enhanced oil recovery has been reported in which the growth of native bacteria from a reservoir was stimulated by supplying nutrients, with most treated reservoirs having shown positive results as discussed by the authors."
"Reactive transport in porous media: a review of recent mathematical efforts in modeling geochemical reactions in petroleum subsurface reservoirs","https://scispace.com/paper/reactive-transport-in-porous-media-a-review-of-recent-2lzmh8g8c1","2021","Journal Article","","Abdul Salam Abd
Ahmad Abushaikha","10.1007/S42452-021-04396-9","https://scispace.com/pdf/reactive-transport-in-porous-media-a-review-of-recent-2lzmh8g8c1.pdf","The rapid advancements in the computational abilities of numerical simulations have attracted researchers to work on the area of reactive transport in porous media to improve the hydrocarbon production processes from mature reservoirs. In the hydrology community, reactive transport is well developed where the main research focuses on studying the movement of groundwater and contaminants in aquifers, and quantifying the effect of chemical reactions between the rocks and water. Recently, great efforts have been made to adapt similar models for petroleum applications where multiphase flow is experienced in the subsurface reservoirs. In such systems, thermodynamic and chemical equilibrium is key in establishing an accurate description of the states of the fluids existing in the reservoir. This paper presents a detailed and comprehensive review on the concepts of geochemical modeling, and how it can be mathematically adapted to petroleum multiphase flow problems in porous media. We introduce key physical concepts outlining the treatment of chemical reactions in experimental trials and then explain in detail how a network of chemical reactions can be modeled mathematically for numerical simulation applications. The steps of characterizing the physical behavior of the fluid flow—through a set of governing equations by either natural or molar variables formulations, and the methodology to simplify and incorporate the numerical algorithms into an existing reservoir simulation scheme are shown as well. We finally present two numerical cases from the literature to highlight the key variations between the different variable formulations and comment on the advantages and disadvantages of each approach.","In this paper, a detailed and comprehensive review on the concepts of geochemical modeling, and how it can be mathematically adapted to petroleum multiphase flow problems in porous media is presented."
"Stimulated petroleum biodegradation.","https://scispace.com/paper/stimulated-petroleum-biodegradation-5bbcnlpx8l","1977","Journal Article","","Ronald M. Atlas","10.3109/10408417709102810","","Stimulated biodegradation has been considered as a method for removal of petroleum pollutants. Various methods have been proposed for increasing rates of petroleum biodegradation, including physical or chemical modification of petroleum polutants, modification of environmental parameters around polluting oil, and modification of microbial populations around petroleum pollutants. Physical or chemical means for stimulating petroleum biodegradation include removal of particular petroleum fractions by dissolution, burning, and emulsification. Modification of environmental parameters (such as concentrations of essential nutrients, especially nitrogen, phosphorus, and oxygen) has shown the greatest promise for stimulating petroleum biodegradation. Forced aeration and addition of commercial fertilizer combinations in contained systems, addition of fertilizer with tilling in soil, and addition of fertilizer that has been rendered oleophilic in open systems have all been shown to effectively stimulate petroleum biodegradation. Modification of microbial populations by seeding with oil-degrading microorganisms appears to be valuable in stimulating petroleum biodegradation only in limited situations where the naturally occuring numbers of hydrocarbon-degrading microorganisms are low.","Modification of microbial populations by seeding with oil-degrading microorganisms appears to be valuable in stimulating petroleum biodegradation only in limited situations where the naturally occuring numbers of hydrocarbon-degrating microorganisms are low."
"Assessment of the Biogenic Souring in Oil Reservoirs Under Secondary and Tertiary Oil Recovery","https://scispace.com/paper/assessment-of-the-biogenic-souring-in-oil-reservoirs-under-106zpzf19n","2024","Preprint","","Hakan Alkan
Felix Kögler
Gyunay Namazova
Stephan Hatscher
Wolfgang Jelinek
Mohammed Amro","10.20944/preprints202404.1869.v1","","The formation of hydrogen sulfide (H2S) in petroleum reservoirs by anaerobic microbial activity is called biogenic souring of reservoirs and is a risk in the oil and gas industry as the compound is extremely toxic, flammable and corrosive. In this paper, we present a workflow and the tools to assess biogenic souring from a pragmatic engineering perspective. The retention of H2S in the reservoir due to the reactions with iron-bearing rock minerals (e.g. siderite) is shown in a theoretical approach here and supported with literature data. Cases are given for two fields under secondary (waterflooding) and tertiary flooding with microbial enhanced oil recovery (MEOR). The use of the Monte Carlo method as a numerical modelling tool to incorporate uncertainties in the measured physical/chemical/ biochemical data is demonstrated as well. A list of studies conducted with different chemicals alone or in combination with various biocides to mitigate biogenic souring provides an overview of potential inhibitors as well as possible applications. Furthermore, the results of static and dynamic inhibition tests using molybdate are presented in more detail due to its promising mitigation ability. Finally, a three-step workflow for the risk assessment of biogenic souring and its possible mitigation is presented and discussed. ","Assessment of biogenic souring in oil reservoirs under secondary and tertiary oil recovery involves evaluating the formation of hydrogen sulfide (H2S) due to anaerobic microbial activity and its retention in the reservoir. The workflow includes theoretical approaches, case studies, numerical modelling, and experimental tests to assess the risks and potential mitigation strategies."
"Simulation of microbial transport and petroleum hydrocarbon compound biodegradation in a fracture–matrix coupled system","https://scispace.com/paper/simulation-of-microbial-transport-and-petroleum-hydrocarbon-4df589j442","2024","Journal Article","","S. J. Feng
Q. T. Zheng","10.1088/1755-1315/1335/1/012025","","
 In-situ bioremediation technology is considered an ideal and environment-friendly approach for the largescale treatment of petroleum-contaminated soil. Most earlier studies on bioremediation have focused on the biostimulation techniques, which can enhance the biodegradation capabilities of indigenous bacteria, rather than on bioaugmentation involving the introduction of exogenous microorganisms. Additionally, contaminated soil sites typically contain both natural and artificial fractures. These fractures serve as preferential transport pathways, complicating the transport of bacteria and related solutes. This study proposes a mathematical model to simulate the transport of exogenous bacteria and electron acceptors during the degradation of petroleum hydrocarbon pollutants in a fractured aquifer system. The model incorporates the processes such as microbial convection, diffusion, adsorption, chemotaxis, growth, death, and microbial metabolic reactions. Simulation results demonstrate that considering microbial transport significantly affects the prediction of contaminant degradation, particularly with regard to the transport of electron acceptors. The growth rate of bacteria has an evident effect on the efficiency of contaminant remediation, and microbial chemotaxis can significantly enhance the degradation efficiency. The proposed mathematical model serves as a valuable tool for assessing the effectiveness of bioaugmentation strategies and can aid in the design and optimization of remediation efforts for contaminated and fractured aquifers.","Mathematical model simulates microbial transport and petroleum hydrocarbon compound biodegradation in a fracture–matrix coupled system. The model incorporates microbial convection, diffusion, adsorption, chemotaxis, growth, death, and metabolic reactions. It demonstrates that considering microbial transport significantly affects the prediction of contaminant degradation."
"Theoretical Insight into the Biodegradation of Solitary Oil Microdroplets Moving through a Water Column","https://scispace.com/paper/theoretical-insight-into-the-biodegradation-of-solitary-oil-26m77vpb0j","2018","Journal Article","Bioengineering","George E. Kapellos
Christakis A. Paraskeva
Nicolas Kalogerakis
Patrick S. Doyle","10.3390/BIOENGINEERING5010015","","In the aftermath of oil spills in the sea, clouds of droplets drift into the seawater column and are carried away by sea currents. The fate of the drifting droplets is determined by natural attenuation processes, mainly dissolution into the seawater and biodegradation by oil-degrading microbial communities. Specifically, microbes have developed three fundamental strategies for accessing and assimilating oily substrates. Depending on their affinity for the oily phase and ability to proliferate in multicellular structures, microbes might either attach to the oil surface and directly uptake compounds from the oily phase, or grow suspended in the aqueous phase consuming solubilized oil, or form three-dimensional biofilms over the oil–water interface. In this work, a compound particle model that accounts for all three microbial strategies is developed for the biodegradation of solitary oil microdroplets moving through a water column. Under a set of educated hypotheses, the hydrodynamics and solute transport problems are amenable to analytical solutions and a closed-form correlation is established for the overall dissolution rate as a function of the Thiele modulus, the Biot number and other key parameters. Moreover, two coupled ordinary differential equations are formulated for the evolution of the particle size and used to investigate the impact of the dissolution and biodegradation processes on the droplet shrinking rate.","A compound particle model that accounts for all three microbial strategies for accessing and assimilating oily substrates is developed for the biodegradation of solitary oil microdroplets moving through a water column."
"Microbial Diversity in High-Temperature Heavy Oil Reservoirs","https://scispace.com/paper/microbial-diversity-in-high-temperature-heavy-oil-reservoirs-2fnd1w8o9q","2020","Journal Article","Geomicrobiology Journal","Tian Yan
Wan Yunyang
Hong-Mei Mu
Hailiang Dong
Brandon R. Briggs
Zhang Zhihuan","10.1080/01490451.2019.1662523","","The microbial community in oil reservoirs plays important roles in carbon, sulfur, and nitrogen cycling. We identified the microbial composition, abundance, and diversity in two heavy oil w...","The microbial community in oil reservoirs plays important roles in carbon, sulfur, and nitrogen cycling as mentioned in this paper, and they identified the microbial composition, abundance, and diversity in two heavy oil fields."
"Investigation into the Mechanism of Microbial Thermal Enhanced Oil Recovery","https://scispace.com/paper/investigation-into-the-mechanism-of-microbial-thermal-0vmyc83z2116","2025","Journal Article","","Zuochen Wang
Huiqing Liu
Gangzheng Sun
Chen Luo
yue Pan
Jing Hu","10.2118/226416-ms","","Abstract As a widely-distributed microorganism in oil reservoirs, bacillus is the primary bacterial species utilized in microbial enhanced oil recovery (MEOR). However, the ambiguous oil recovery mechanisms have been the principal obstacle hindering the widespread adoption of MEOR. Laboratory experiments and physical simulations were conducted using two strains of Bacillus to elucidate the primary mechanisms of the microbial oil recovery process. These studies aimed to develop specific methodologies to spread MEOR in extra-heavy oil recovery. First, laboratory evaluation experiments were conducted. Sucrose, NaCl, urea, K2HPO4, and yeast extract were added to formation water, mixed with bacterial suspension (9:1). The bacteria were cultured in anaerobic bottle under mild-thermal conditions (55°C) with oil-to-water ratio 1:9, changes in bacterial concentration, oil status, were recorded regularly. Crude oil was saturated in physical models at 85°C, aged, then water flooding at 90°C to simulate post-thermal recovery. Bacillus was injected, and the model was braised under mild-thermal-conditions (55°C) for 14 days. Secondary water flooding was then performed with 50°C water, changes in pressure and water content were monitored. After water flooding, Bacillus, blank nutrient, sophorolipid, surfactant, and Bacillus + sophorolipid were injected sequentially for comparative experiments with parallel samples. Results showed that live bacteria effectively blocked channeling pathways in sand-filled pipes. The maximum pressure during secondary water flooding increased by 100% with mixed Bacillus injection. Specifically, mixed Bacillus + sophorollipid increased pressure by 125.6%, while Bacillus + surfactant by 57.0%. Other slugs showed no significant pressure rise. Pressure increases strongly correlated with enhanced recovery efficiency: 1.6% for surfactant, 2.25% for sophorolipid, 2.5% for blank nutrient, 9.5% for mixed Bacillus, 9% for mixed Bacillus + surfactant, and 13% for mixed Bacillus + sophorolipid. Observations of the produced liquid revealed a significant correlation between microbial flocs and pressure changes. During the first 0.5 pore volumes (PV) of secondary flooding, no flocs appeared, and displacement pressure rose. After 0.5 PV, flocs output, causing pressure to decrease. Laboratory experiments showed that live bacteria movement in the reservoir played a crucial role in dispersing crude oil, with high concentrations achieving excellent dispersion. As bacterial levels decreased, the oil-water interface became clearer, and crude oil could no longer disperse into the water. Minimal changes in viscosity, interfacial tension, and surface tension post-treatment suggest that MEOR mechanisms fundamentally differ from chemical flooding. Oil recovery using weak thermal compound microorganisms has been tested in Chunfeng oilfield (China). Unlike traditional MEOR studies, this study examines the impact of microbial life activities (aggregation, movement, cell rupture) on reservoir development due to the extremely high viscosity of oil (50°C, 8000 mPa·s) and difficulty in emulsification. The synergistic effects of bacteria with surfactants and heat were also investigated. This research provides valuable insights for selecting bacterial species and technologies in similar reservoirs. ",""
"Assessment of the Biogenic Souring in Oil Reservoirs under Secondary and Tertiary Oil Recovery","https://scispace.com/paper/assessment-of-the-biogenic-souring-in-oil-reservoirs-under-44gc9alb1n","2024","Journal Article","Energies","Hakan Alkan
Felix Kögler
Gyunay Namazova
Stephan Hatscher
Wolfgang Jelinek
Mohammed Amro","10.3390/en17112681","","The formation of hydrogen sulfide (H2S) in petroleum reservoirs by anaerobic microbial activity (through sulfate-reducing microorganisms, SRMs) is called biogenic souring of reservoirs and poses a risk in the petroleum industry as the compound is extremely toxic, flammable, and corrosive, causing devastating damage to reservoirs and associated surface facilities. In this paper, we present a workflow and the tools to assess biogenic souring from a pragmatic engineering perspective. The retention of H2S in the reservoir due to the reactions with iron-bearing rock minerals (e.g., siderite) is shown in a theoretical approach here and supported with literature data. Cases are provided for two fields under secondary (waterflooding) and tertiary flooding with microbial enhanced oil recovery (MEOR). The use of the Monte Carlo method as a numerical modeling tool to incorporate uncertainties in the measured physical/chemical/biochemical data is demonstrated as well. A list of studies conducted with different chemicals alone or in combination with various biocides to mitigate biogenic souring provides an overview of potential inhibitors as well as possible applications. Furthermore, the results of static and dynamic inhibition tests using molybdate are presented in more detail due to its promising mitigation ability. Finally, a three-step workflow for the risk assessment of biogenic souring and its possible mitigation is presented and discussed. ","Assessment of biogenic souring in oil reservoirs involves evaluating the formation of hydrogen sulfide (H2S) due to anaerobic microbial activity and its potential impact on reservoir integrity and production operations. The paper presents a workflow and tools for assessing biogenic souring, including theoretical approaches, case studies, numerical modeling, and mitigation strategies."
"Microorganisms usage in enhanced oil recovery: Mechanisms, applications, benefits, and limitations","https://scispace.com/paper/microorganisms-usage-in-enhanced-oil-recovery-mechanisms-34ws1v6ds31j","2024","Journal Article","Canadian Journal of Chemical Engineering","Hamed Nikravesh
Yousef Kazemzadeh
Atefeh Hasan‐Zadeh
Ali Safaei","10.1002/cjce.25476","","Abstract In today's world, where the oil and gas industry faces challenges such as declining production and the increasing need for efficient resource utilization, microbial enhanced oil recovery (MEOR) is introduced as a biological solution. This method, based on mechanisms like surfactant production, reduction of oil viscosity, and improvement of reservoir chemical properties, can increase oil recovery by 15%–20%, reduce operational costs by up to 30%, and is highly environmentally friendly. This study reviews various MEOR methods, including stimulating existing microbial activity in reservoirs or injecting microbes and nutrients. It presents successful examples of this technology in different oil fields, showing how MEOR can be a sustainable alternative to traditional methods. However, challenges such as the need for further research, control of biological processes, and advanced technology usage are also emphasized. ","Microbial enhanced oil recovery (MEOR) increases oil recovery by 15-20% and reduces operational costs by 30% through surfactant production, viscosity reduction, and reservoir chemical property improvement, offering a sustainable and environmentally friendly alternative to traditional methods."
"Review on Microbial Enhanced Oil Recovery and Controlling Its Produced Hydrogen Sulfide Effects on Reservoir and Transporting Pipelines","https://scispace.com/paper/review-on-microbial-enhanced-oil-recovery-and-controlling-2mw7qn8qwf","2021","Journal Article","The eurasia proceedings of science, technology, engineering & mathematics","Ali Haratian
Soroosh EMAMI MEYBODI","10.55549/epstem.1055611","https://scispace.compdf/review-on-microbial-enhanced-oil-recovery-and-controlling-2mw7qn8qwf.pdf","Using viable microbial cultures within hydrocarbon reservoirs so as to enhancement of oil recovery through metabolic activities is exactly what we recognize as Microbial enhanced oil recovery (MEOR). In similar with many other process in industries, there are some cons and pros following with MEOR. The creation of sulfides such as hydrogen sulfide as a result of injecting the sulfate-containing seawater into hydrocarbon reservoirs in order to maintain the required reservoir pressure, leads to produce and growth of Sulfate Reducing Bacteria (SRB) approximately near the injection wells, turning the reservoir into sour, however SRB is not considered as the only microbial process stimulating the formation of sulfides. Along with SRB, thermochemical sulfate reduction or thermal redox reaction (TSR) is also known to be highly effective at resulting in having extremely concentrated zones of 𝐻2S in the reservoir fluids eligible to cause corrosion. Owing to extent of the topic, more information on formation of 𝐻2S are going to be put finger on. Besides, confronting the undesirable production of sulfide species in the reservoirs can lead to serious operational, environmental and financial problems in particular the transporting pipelines. Consequently, conjuring up reservoir souring control strategies on the way production of oil and gas is the only way to prevent possible damages in terms of environment, finance and man power which requires determining the compound’s reactivity, origin and partitioning behavior. This article is going to provide a comprehensive review on progress made in this field and the possible advent of new strategies in this technologically advanced world of petroleum industry. ","MEOR has its pros and cons. Sulfide production due to sulfate reduction and thermochemical sulfate reduction can sour the reservoir and cause corrosion in pipelines. To prevent this, reservoir souring control strategies must be implemented."
"Microbial diversity in degraded and non-degraded petroleum samples and comparison across oil reservoirs at local and global scales","https://scispace.com/paper/microbial-diversity-in-degraded-and-non-degraded-petroleum-2yza64nm44","2017","Journal Article","Extremophiles","Isabel N. Sierra-Garcia
Isabel N. Sierra-Garcia
Bruna Martins Dellagnezze
Viviane Piccin dos Santos
Michel R. Chaves B
Ramsés Capilla
Eugenio V. Santos Neto
Neil D. Gray
Valéria Maia de Oliveira","10.1007/S00792-016-0897-8","","Microorganisms have shown their ability to colonize extreme environments including deep subsurface petroleum reservoirs. Physicochemical parameters may vary greatly among petroleum reservoirs worldwide and so do the microbial communities inhabiting these different environments. The present work aimed at the characterization of the microbiota in biodegraded and non-degraded petroleum samples from three Brazilian reservoirs and the comparison of microbial community diversity across oil reservoirs at local and global scales using 16S rRNA clone libraries. The analysis of 620 16S rRNA bacterial and archaeal sequences obtained from Brazilian oil samples revealed 42 bacterial OTUs and 21 archaeal OTUs. The bacterial community from the degraded oil was more diverse than the non-degraded samples. Non-degraded oil samples were overwhelmingly dominated by gammaproteobacterial sequences with a predominance of the genera Marinobacter and Marinobacterium. Comparisons of microbial diversity among oil reservoirs worldwide suggested an apparent correlation of prokaryotic communities with reservoir temperature and depth and no influence of geographic distance among reservoirs. The detailed analysis of the phylogenetic diversity across reservoirs allowed us to define a core microbiome encompassing three bacterial classes (Gammaproteobacteria, Clostridia, and Bacteroidia) and one archaeal class (Methanomicrobia) ubiquitous in petroleum reservoirs and presumably owning the abilities to sustain life in these environments.","A core microbiome encompassing three bacterial classes (Gammaproteobacteria, Clostridia, and Bacteroidia) and one archaeal class (Methanomicrobia) ubiquitous in petroleum reservoirs and presumably owning the abilities to sustain life in these environments is defined."
"Computer Aided Simulation Experiment of Endogenous Microbial Oil Displacement","https://scispace.com/paper/computer-aided-simulation-experiment-of-endogenous-microbial-3mhzfrzz","2023","Book Chapter","","Yusuf","10.1007/978-981-99-2287-1_1","","Endogenous microbial oil recovery technology has attracted more attention because of its strong adaptability, good compatibility with reservoir and low cost. However, at present, the physical simulation experimental method of microbial oil displacement is quite different from the actual reservoir, and the evaluation method needs to be improved urgently. Therefore, this paper conducted a basic theoretical study on the influencing factors of endogenous microbial model experiment. The computer-aided simulation experiment of endogenous microbial oil displacement is a computer model that simulates the behavior of microorganisms in oil reservoirs. The purpose of this model is to study the effects of different conditions on microorganisms and petroleum hydrocarbons (oil). It can also be used to design remediation strategies for contaminated sites with high microbial activity and low dissolved organic carbon content. ","In this paper , the authors conducted a basic theoretical study on the influencing factors of endogenous microbial model experiment, which can also be used to design remediation strategies for contaminated sites with high microbial activity and low dissolved organic carbon content."
