"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Asphaltene and other heavy-organic particle deposition during transfer and production operations","https://scispace.com/paper/asphaltene-and-other-heavy-organic-particle-deposition-hnhq4f9mk0","1995","Proceedings Article","Software - Practice and Experience","Joel Escobedo
G. Ali Mansoori","10.2118/30672-MS","https://www.researchgate.net/profile/G_Ali_Mansoori/publication/237408545_Asphaltene_and_Other_Heavy-Organic_Particle_Deposition_During_Transfer_and_Production_Operations/links/66887bb82aa57f3b8271f116/Asphaltene-and-Other-Heavy-Organic-Particle-Deposition-During-Transfer-and-Production-Operations.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The production and transportation of petroleum fluids could be severely affected by deposition of suspended particles (i.e. asphaltene, paraffin/wax, sand, and/or diamondoid) in the production wells and/or transfer pipelines. In many instances the amount of precipitation is rather large causing complete plugging of these conduits. Therefore, it is important to understand the behavior of suspended particles during flow conditions. In this paper we present an overview of the heavy organic deposition problem, its causes, effects and preventive techniques. We also present an analysis of the diffusional effects on the rate of solid particle deposition during turbulent flow conditions (crude oil production generally falls within this regime). We utilize the turbulent boundary layer theory and the concepts of mass transfer to explain the particle deposition rates on the walls of the flowing conduits. The developed model accounts for the Brownian and eddy diffusivities as well as for inertial effects and other forces acting acting upon the particles. The analysis presented in this paper shows that rates of particle deposition (asphaltene, paraffin/wax, sand, and/or diamondoid) on the walls of the flowing channel, due solely to diffusional effects, are negligible. It is also shown that deposition rates decrease with with increasing particle size.more » However, when the deposition process is momentum controlled (large particles) higher deposition rates are predicted. It is shown a decrease in deposition rates with increasing crude oil kinematic viscosity. An increase in deposition rates with increasing production rates is also observed.« less"
"Prediction of Heavy Oil Viscosity in Current Reservoir Simulators","https://scispace.com/paper/prediction-of-heavy-oil-viscosity-in-current-reservoir-4h782zp1mu","2009","Proceedings Article","","J.J. de la Porte
N. Riesco
V. Vesovic","10.2118/125500-MS","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a simple Arrhenius-based power law to predict heavy‑oil viscosity; does not employ linear mixed‑effects models, lacks geochemistry context, and provides no model diagnostics.","An accurate estimate of oil mobility is essential for reliable exploitation of oil and gas reservoirs, and for development of new technologies, particularly with the industry’s increasing reliance on unconventional resources such as heavy oil. The viscosity of heavy oil decreases rapidly with increasing temperature and with increasing concentrations of light components, and can vary over 2-3 orders of magnitude during typical exploration and productions operations. The accurate prediction of the viscosity is therefore difficult, and simple extrapolation of the current methods used in the petroleum industry for predicting the fluid viscosity in conventional reservoirs is fraught with difficulties. This paper presents a comprehensive analysis of the use of a simple mole-average power law that is based on the Arrhenius equation and used as the default method in some widely used thermal reservoir simulators to predict mixture viscosity. Predictions based on the equation are compared to a set of accurate benchmark data that are based on the best available experimental data for hydrocarbon mixtures. These data cover a temperature range of -175°C to 200°C, and extend to high pressures. The accuracy of the data is better than 5%, sufficient for validation purposes. We summarize the conditions under which the simple power law provides reasonable estimates of viscosity, identify the ranges of pressure and temperature and composition for which large deviations can be expected, and discuss the implications of using the equation to predict heavy-oil viscosity. We demonstrate that the current practice of fitting scarce experimental data and using the viscosity of the heavy fraction as an adjustable parameter is problematic, and that extrapolation in temperature or to similar mixtures is highly unreliable."
"Prediction of heavy oil viscosity","https://scispace.com/paper/prediction-of-heavy-oil-viscosity-dnwhhh7nuh","1998","","","Trevor Bennison","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses empirical correlations to estimate heavy oil viscosity for North Sea reservoirs, but does not employ linear mixed-effects models or provide model diagnostics.","The impetus for this work stems from the difficulties in obtaining reliable viscosity measurements for live oils from viscous oil reservoirs. The use of correlations to estimate fluid viscosity can provide a useful method to provide the reservoir engineer with preliminary values for reservoir calculations. Many different correlations based on measured fluid properties have been presented in the literature to estimate fluid viscosity. Using measured data supplied through the offices of the DTI, these correlations have been assessed for their ability to predict measured viscosity data for several North Sea heavy oil reservoirs. Arising from this assessment, prediction of dead oil viscosity, on which most of the correlations for bubble-point and thereby undersaturated oil viscosity are based, was found to be poor. Work to identify an alternative correlation was undertaken and a new correlation developed. Particular correlations for bubble-point and undersaturated oil viscosity have been recommended as providing the best match with measured data. An engineer's flow chart has been created to summarise the findings."
"Reservoir description via statistical and machine-learning approaches","https://scispace.com/paper/reservoir-description-via-statistical-and-machine-learning-tc2qdjv7i0v0","2023","Repository","","Pan Wen","10.26153/tsw/44086","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses machine‑learning to predict permeability from well logs; does not discuss linear mixed‑effects models, viscosity prediction, heavy‑oil geochemistry, or model diagnostics such as VIF or REML.","Description of subsurface reservoirs is important for decision-making in the development of hydrocarbon resources. Reservoir description concerns (1) geophysical interpretation: prediction of rock properties from geophysical measurements such as borehole and seismic amplitude data, and (2) reservoir modeling: modeling of the spatial distribution of rock properties conditioned by geophysical interpretations (geological modeling), and simulation of fluid-transport, elastic, mechanical, and electromagnetic phenomena, among others, taking place in a geological model (reservoir simulation). Reservoir description based on stochastic reservoir modeling and conditioned by fluid production history enables uncertainty estimation for hydrocarbon reserves and fluid production forecast. Accurate reservoir description assists the management of risk and profit during the exploration and development of hydrocarbon production resources. As one of the most important components of reservoir description, the interpretation of well logs provides high-resolution estimations of in situ rock properties around the wellbore, such as lithology, porosity, fluid saturation, permeability, and elastic moduli. However, conventional petrophysical models are often too simplistic to reproduce the complex relationship between well logs and rock properties, especially permeability. Therefore, data-driven inferential methods, such as machine learning modeling, are needed for more accurate permeability prediction in spatially complex rocks. The accurate prediction of permeability across multiple wells is even more challenging because of variable borehole environmental conditions (e.g., drilling fluid and borehole size), different logging instruments (e.g., induction vs. lateral resistivity logs), and their vintage (e.g., logging-while-drilling vs. wireline logs). To mitigate biases introduced by both variable borehole environmental conditions and borehole instruments, well-log normalization is commonly implemented prior to performing multi-well interpretation projects. However, conventional well-log normalization methods ignore the correlation among different well logs and require much effort and expertise by the interpreter. The first objective of this dissertation is to develop a data-driven interpretation workflow that uses machine-learning methods to perform automatic well-log normalization by considering the correlation among different well logs and to accurately estimate permeability from the normalized well logs. The workflow consists of four steps: (1) identifying well-calibrated wells (type wells) for the wells that need correction (test wells), based on the statistical distance of the associated well logs. (2) Obtaining training data from type wells to train the machine-learning model to minimize the mean-squared error (MSE) of permeability prediction. (3) Performing well-log normalization for the test well logs by minimizing the divergence to the type-well well logs. (4) Predicting the permeability of test wells using normalized well logs. The new interpretation workflow is applied to predict the permeability of 30 wells in the Seminole San Andres Unit (SSAU). Compared to the permeability prediction model without well-log normalization, the new workflow decreases the mean-squared error (MSE) of permeability prediction by 20-50% and greatly accelerates well-log preprocessing with the automatic well-log normalization step. Stochastic reservoir models conditioned by petrophysical and geophysical interpretations are important for uncertainty management during reservoir exploration and development. Conventional geostatistical methods, such as Kriging and multiple-point simulation, are commonly used for conditional reservoir modeling. However, it is difficult to use these methods to construct reservoir models that reproduce long-range geological patterns that are important for fluid-transport prediction, such as the continuity of channels in a turbidite channel sedimentary system. The second objective of this dissertation is to develop a new machine learning method to construct stochastic reservoir models that reproduce important long-range patterns and are conditioned by the interpretation of well logs and seismic amplitude data. This method consists of three steps: (1) calculating training images of a depositional system, such as a turbidite channel or a deepwater lobe system, with rule-based modeling methods. (2) Training a new conditional generative adversarial model, referred to as the stochastic pix2pix model, to generate reservoir model realizations that reproduce patterns in the training images and are conditioned by well logs and seismic amplitude data. (3) Using the trained model to generate conditional reservoir model realizations. However, limitations on computer memory make it difficult for the new method to generate reservoir model realizations with over millions of voxels, such as models with multi-scale architectural elements. To further improve the computational efficiency to generate large and detailed reservoir models, a hierarchical modeling workflow is developed which uses the stochastic pix2pix model to simulate architectural elements from the largest to the smallest scale. The stochastic pix2pix method is verified by comparing the generated lobe and fluvial channel model realizations to reservoir models constructed with the rule-based modeling method. Comparisons indicate that conditioning data, such as rock facies interpreted from well logs and depositional surfaces identified from seismic amplitude data, are well reproduced in model realizations generated with the new method. Statistical metrics, such as semi-variogram, multiple-point histogram (MPH), compensational stacking index, geometrical probability map, and rock facies histogram were calculated to confirm that model realizations accurately reproduce the patterns observed in the training images. Metrics of performance indicate a good reproduction of patterns, for example, the mean-absolute error of geometrical probability is below 2%, while the MPH difference is below 5%. The combination of well-log normalization and interpretation workflow with machine learning-based stochastic reservoir modeling enables more accurate formation evaluation and better estimates of uncertainties associated with rock property distributions than possible with standard modeling approaches. "
"Bayesian Hierarchical Modeling: Application Towards Production Results in the Eagle Ford Shale of South Texas","https://scispace.com/paper/bayesian-hierarchical-modeling-application-towards-4oxkp9nn1z","2021","Journal Article","","Se Yoon Lee
Bani K. Mallick","10.1007/S13571-020-00245-8","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes shale oil production using Bayesian hierarchical modeling; does not address linear mixed-effects, viscosity prediction, heavy oil, or model diagnostics.","Recently, the petroleum industry has faced the era of data explosion, and many oil and gas companies resort to data-driven approaches for unconventional field development planning. The objective of this paper is to analyze shale oil wells in a shale reservoir and develop a statistical model useful for upstream. Shale oil wells dataset comprises three aspects of information: oil production rate time series data; well completion data; and well location data. However, traditional decline curve analysis only utilizes the temporal trajectory of the production rates. Motivated by this, we propose a Bayesian hierarchical model that exploits the full aspects of the shale oil wells data. The proposed model provides the following three functionalities: first, estimations of a production decline curve at an individual well and entire reservoir levels; second, identification of significant completion predictors explaining a well productivity; and third, spatial predictions for the oil production rate trajectory of a new well provided completion predictors. As a fully Bayesian approach has been adopted, the functionalities are endowed with uncertainty quantification which is a crucial task in investigating unconventional reservoirs. The data for this study come from 360 shale oil wells completed in the Eagle Ford Shale of South Texas."
"A Two-Stage Stochastic Model Applied to a North Sea Reservoir","https://scispace.com/paper/a-two-stage-stochastic-model-applied-to-a-north-sea-2h8nf28ice","1992","Journal Article","Journal of Petroleum Technology","Elvind Damsleth
C.B. Tjolsen
Henning Omre
Helge Hove Haldorsen","10.2118/20605-PA","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","This paper presents a two-stage stochastic model that caters to the large-scale geological heterogeneities resulting from different rock types and the inherent spatial variability of rock properties. The suggested approach combines several elements from a variety of models, methods, and algorithms that have emerged during the last few years. This two-stage procedure can be used to generate several geologically sound realizations of an oil or gas reservoir in an efficient manner. Stage 1 preserves the important geological architecture, while Stage 2 provides small-scale variability in the rock properties. At both stages, the stochastic models are conditional on the actual values observed in wells. Hence, every realization honors the observations. An example from a highly heterogeneous North Sea reservoir, deposited in an upper shore-face environment illustrates application of the model."
"Multi-time small-area estimation of oil and gas production capacity by
  Bayesian multilevel modeling","https://scispace.com/paper/multi-time-small-area-estimation-of-oil-and-gas-production-2kjztgbu931y","2024","Journal Article","","Hiroaki Minato","10.48550/arxiv.2408.11167","https://scispace.compdf/multi-time-small-area-estimation-of-oil-and-gas-production-2kjztgbu931y.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not address viscosity prediction, heavy oil reservoirs, or linear mixed-effects models; lacks any listed model diagnostics.","This paper presents a Bayesian multilevel modeling approach for estimating well-level oil and gas production capacities across multiple time periods within small geographic areas. Focusing on basins, which are economically significant drilling regions, we model the latent production capacity of wells using small-area estimation techniques. Our model accounts for well-level variations within these basins, incorporating factors such as lateral length, water usage, and sand usage. A key aspect of our methodology is the use of the Maidenhead Coordinate System to define small areas, enabling detailed regional analysis. The model was developed and validated using data from the Eagle Ford region, covering the years 2014 to 2019, and demonstrates strong predictive performance, particularly in handling small sample sizes. We expand the model to accommodate temporal dynamics by introducing time-effect parameters, allowing for the analysis of production trends over time. Additionally, we explore the impact of technological advancements by modeling water-sand intensity as a proxy for production efficiency. Our findings suggest that Bayesian multilevel modeling provides robust and flexible tools for understanding and predicting oil and gas production at a granular level, offering valuable insights for energy production forecasting and resource management. "
"The Impact of Oil Viscosity Heterogeneity on Production from Heavy Oil and Bitumen Reservoirs: Geotailoring Recovery Processes to Compositionally Graded Reservoirs","https://scispace.com/paper/the-impact-of-oil-viscosity-heterogeneity-on-production-from-p24aoj1l9j","2010","Book Chapter","","Ian D. Gates
J. J. Adams
Steve Larter","10.1190/1.9781560802235.CH22","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not employ linear mixed-effects models, nor predict viscosity with geochemistry, nor discuss model diagnostics such as multicollinearity, VIF, intraclass correlation, or REML.","The majority of the world’s petroleum resources are contained in heavy oil and oil sand reservoirs. Average recoveries from heavy oil and oil sand reservoirs are typically low ranging from 5 to 15 percent for cold heavy oil production and from 30 to 85 percent for steam-based in situ processes. Two reasons account for this: first, geological heterogeneity in the form of variable rock and rock-fluid properties and second, fluid heterogeneities in the form of variable fluid composition. Geological heterogeneities refer to spatial variations of porosity, permeability, relative-permeability curves, shale and mud layers, etc. Fluid heterogeneities refer to spatial variations of the fluid composition and properties such as viscosity and density. We will show that the controlling variable on recovery of these resources is fluid compositional variations."
"Modeling Three Ways from Electro-facies - Categorical, E-facies Probabilities, and Petrophysics with Assignment","https://scispace.com/paper/modeling-three-ways-from-electro-facies-categorical-e-facies-2qes8et4gk","2015","Proceedings Article","","David L. Garner
Jeffrey Marc Yarus
M. Srivastava","10.3997/2214-4609.201413616","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Geomodeling for petroleum reservoirs is conventionally done hierarchically by facies to establish regions within which rock and fluid properties can be considered “stationary.” Many reservoir models do not use depositional facies description, but use “electro-facies” created from clustering petrophysical log curves. This paper compares three approaches to the development of e-facies geomodels, 3D models of categorical codes to be used as stationary domains within which rock and fluid properties can be simulated. The first approach uses e-facies codes developed through cluster analysis as conditioning data and uses a method for simulating categorical variables, plurigaussian simulation, to directly build a 3D model of the e-facies. The second approach uses petrophysical logs at the wells as conditioning data and uses a standard method for co-simulating continuous variables to build 3D models of the log responses; these are then converted to e-facies using the rules developed through cluster analysis. The third method works directly with the e-facies probabilities that most cluster analysis techniques can provide. These probabilities are co-simulated as continuous variables in 3D, ensuring they are bounded and sum to 1, and a unique e-facies code is assigned, by taking the e-facies with the maximum probability at each location."
"Enhancing Forecasting Accuracy Through Reservoir Modeling with Computational Stratigraphy (CompStrat) and Hierarchical Generative Adversarial Networks (GAN)","https://scispace.com/paper/enhancing-forecasting-accuracy-through-reservoir-modeling-smteqclfd9wt","2025","Proceedings Article","SPE Annual Technical Conference and Exhibition","Daniel R Machin
Tao Sun
Lewis Li
Aigul Tyshkanbayeva
Julio C. De La Colina","10.2118/227946-ms","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses hierarchical GANs for data‑conditioned facies reservoir modeling; does not discuss linear mixed‑effects models, viscosity prediction, or related diagnostics.","Abstract Accurate subsurface modeling significantly enhances forecasting performance, providing more precise predictions of reservoir behavior and improved decision making. Traditional geostatistical methods, such as variogram models and multiple point statistics, honor hard data but struggle with complex heterogeneity and non-stationary distributions, leading to unrealistic facies distribution. Conversely, realistic physics-based models including digital analogs, like high-resolution shallow seismic and lidar-scanned outcrops, face challenges when integrating hard data. To address these challenges, we propose a machine learning-based approach called Machine Learned Stratigraphy (MLS) for facies reservoir modeling. MLS leverages hierarchical generative adversarial networks (GAN) trained on digital analogs from state-of-the-art Computational Stratigraphy technology to generate geologically realistic, data-conditioned facies models across multiple scales. It employs a hierarchy of GANs, each conditioned in the latent space to hard and soft data with varying support sizes (seismic, well logs, and petrophysical), facilitating easier data conditioning. The trained model generates multiple equiprobable realizations with realistic heterogeneities and varying levels of connectivity. This method significantly improves the reliability of the reservoir model by accurately representing subsurface complexities. It also improves forecasting accuracy through numerical flow simulation, leading to better predictions of reservoir behavior and performance. Compared to traditional geostatistical and machine learning methods, this technique is faster, more resource-efficient and avoids common modeling artifacts. "
"Stochastic methods for petroleum reservoir characterization and production forecasting","https://scispace.com/paper/stochastic-methods-for-petroleum-reservoir-characterization-3skoy3kuk0","1996","Journal Article","Journal of The Japanese Association for Petroleum Technology","Roussos Dimitrakopoulos","10.3720/JAPT.61.537","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses stochastic simulation for lithofacies and permeability; does not discuss LMMs, viscosity prediction, or model diagnostics.","Stochastic models of petroleum reservoir geological attributes are used in reservoir studies to: (i) generate effective reservoir properties at the reservoir gridblock scale; and (ii) assess uncertainty in reservoir performance forecasting. The present paper formalizes the methodology in terms of transfer functions and introduces an alternative implementation of the sequential indicator simulation algorithm based on relative indicator variables. In addition, the determination of effective block permeabilities from stochastic images of point support-scale permeability fields is presented in the context of generalized power averages. Applications of the above are demonstrated in the simulation of reservoir lithofacies and gridblock permeabilities. The effects of stochastic imaging and reservoir characterization in assessing reservoir forecasting are illustrated."
"Exploring Parental Attitudes and Experiences in Korean-English Two-Way Immersion Programs","https://scispace.com/paper/exploring-parental-attitudes-and-experiences-in-korean-4nujxbbesn","2015","","","Jongyeon Ee","","https://scispace.com/pdf/exploring-parental-attitudes-and-experiences-in-korean-4nujxbbesn.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","This dissertation study investigated parents of students in Korean-English two-way immersion (TWI) programs in the Los Angeles area. For this study, I collected surveys from seven elementary schools' Korean-English TWI programs, and a total of 454 parents of children in the programs participated in the study. Using the survey data, I documented parents' demographic features and explored parents' perceptions regarding their child's language development in both English and Korean. I also examined parents' views on their child's experiences to relate to students of other races and cultures and parents' own experiences with fellow parents. I then explored parental participation in Korean-English TWI programs and in school. Finally, I investigated parents' overall evaluation of their child's Korean TWI programs. Survey data were analyzed by multiple regression analyses, where I investigated relationships between topics of interest and other parent-related variables. I also presented descriptive statistics for individual topics and performed rank sum tests to compare Korean parents in the survey to non-Korean parents to examine group differences. The study's findings call upon researchers and educators to attend to Korean TWI programs and TWI programs in general to ensure quality dual language instruction for all students and foster integration in the program. Although Korean TWI programs have significant potential in offering inclusive environment where students as well as their families interact with diverse racial, cultural, and linguistic groups, this study also evokes the significance of conscious and purposeful efforts for integration, which should be attended to continuously."
"Prediction of heavy oil viscosity using a radial basis function neural network","https://scispace.com/paper/prediction-of-heavy-oil-viscosity-using-a-radial-basis-1c35vyp9ot","2016","Journal Article","Petroleum Science and Technology","Afshin Tatar
Ali Barati-Haroni
Siyamak Moradi
Saeid Nasery
Adel Najafi-Marghmaleki
Moonong Lee
Le Thi Kim Phung
Alireza Bahadori","10.1080/10916466.2016.1221966","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses RBF neural network to predict diluted heavy oil viscosity; does not employ LMMs, lacks reservoir/geochemistry context, and provides no model diagnostics such as VIF or REML.","Heavy oil and extra heavy oil resources comprise about 75% of petroleum resources. The most important characteristic of heavy oils is their viscosity. Consequently, to extract and prepare these kinds of crude oil for use, great emphasis should be put on viscosity. The present study highlights the application of intelligent model named radial basis function (RBF) network optimized by genetic algorithm for estimation of diluted heavy oil viscosity in presence on kerosene. The input parameters of model were temperature and mass fraction of kerosene. The output of model was viscosity of heavy oil. Genetic algorithm was utilized to optimize the tuning parameters of RBF model. The outcomes of this study showed that the proposed model is accurate in estimation of target data."
"Integrating Machine Learning, Improved Geostatistical Modeling and Experimental Design Techniques for Reservoir Characterization and Probabilistic Reserves Estimation: A Niger Delta Case Study","https://scispace.com/paper/integrating-machine-learning-improved-geostatistical-ax7mclz7rr8r","2025","Proceedings Article","SPE Nigeria Annual International Conference and Exhibition","T. A. Farotimi
Magnus Amaefuna
H. O. Iyiegbu
Oluwasola Olowoyeye
Johnson Agbo
Suraju Oyekade
E. K. Akpodae
E. N. Ebeh
Abiola Oyatobo","10.2118/228695-ms","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Abstract Accurate reserves estimation and uncertainty quantification are essential for optimizing hydrocarbon recovery and guiding strategic field development. For fields in the Niger Delta where undeveloped reservoirs present opportunities for increased production, the challenge lies in overcoming data sparsity and improving reservoir characterization. This paper evaluates two prolific deep reservoirs in the Niger Delta requiring further appraisal and resource estimation to unlock their potential. To address these challenges, an integrated, multidisciplinary workflow was deployed, using advanced machine learning techniques, improved geostatistical modeling and experimental design techniques to further gain better understanding of the subsurface. A supervised machine learning algorithm leveraging better horizontal resolution of seismic was employed to predict well logs in data-sparse regions, facilitating enhanced petrophysical modeling and facies classification. Reservoir properties were distributed within a 3D static model using geostatistical techniques, while flow connectivity was assessed through geo-screening to ensure viable reservoir communication. Pressure-Volume-Temperature (PVT) and relative permeability data, along with fluid contacts, were integrated for robust model initialization, and probabilistic production performance predictions were conducted using proxy modeling techniques. This comprehensive workflow delivers significant benefits in reducing uncertainties and enhancing decision-making in field development. By integrating advanced data-driven methods with traditional reservoir modeling and reserves estimation techniques, the approach provides actionable intelligence for maximizing hydrocarbon recovery and optimizing field planning. It underscores the practical value of innovative methodologies in addressing complex subsurface challenges and driving strategic outcomes. "
"Impact of rock-physics depth trends and Markov random fields on hierarchical Bayesian lithology/fluid prediction","https://scispace.com/paper/impact-of-rock-physics-depth-trends-and-markov-random-fields-2gxvmdhg0a","2010","Journal Article","Geophysics","Kjartan Rimstad
Henning Omre","10.1190/1.3463475","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** No relevant content; paper focuses on Bayesian lithology/fluid prediction, not LMMs or viscosity modeling.","Early assessments of petroleum reservoirs are usually based on seismic data and observations in a small number of wells. Decision-making concerning the reservoir will be improved if these data can be integrated and converted into a lithology/fluid map of the reservoir. We analyze lithology/fluid prediction in a Bayesian setting, based on prestack seismic data and well observations. The likelihood model contains a convolved linearized Zoeppritz relation and rock-physics models with depth trends caused by compaction and cementation. Well observations are assumed to be exact. The likelihood model contains several global parameters such as depth trend, wavelets, and error parameters; the inference of these is an integral part of the study. The prior model is based on a profile Markov random field parameterized to capture different continuity directions for lithologies and fluids. The posterior model captures prediction and model-parameter uncertainty and is assessed by Markov-chain Monte Carlo simulation-base..."
"Model Prediction under Uncertainty Using Hierarchical Models","https://scispace.com/paper/model-prediction-under-uncertainty-using-hierarchical-models-7a5v58chxe","2017","Proceedings Article","","B. Nezhad Karim Nobakht
Michael Andrew Christie","10.3997/2214-4609.201701024","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","Modelling a physical system such as oil reservoir, however accurate, is subject to uncertainty due to an unrealistic assumption about the model, uncertainty in measured data, and computer model incapability 

A realistic assessment of all sources of uncertainty is a challenging task, especially in oil and gas industry On the other hand, unrealistic assumptions about model/data can lead to biased estimation of model parameters in a history matching progress It may also be that the practitioners fail to reliably predict the true model behaviour and oilfield properties in case the uncertainty is not modelled appropriately 

In this paper, we model the uncertainty using two hierarchical models, maximum likelihood model and a full Bayesian hierarchical model Moreover, we examine the predictive capability of our real reservoir model based on the modelled uncertainty with regards to the true model 

Doing multiple history match trials, a full hierarchical model approach yields better results for our case study than the maximum likelihood approach"
"Reservoir Characterization With Probability Field Simulation","https://scispace.com/paper/reservoir-characterization-with-probability-field-simulation-31nddb0hrg","1993","Proceedings Article","Seg Technical Program Expanded Abstracts","R.M. Srivastava","10.1190/1.1822473","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses probability field simulation for rock and fluid property modeling; does not discuss LMMs, viscosity prediction, heavy oil geochemistry, or model diagnostics.","P r o b a b i l i t y f i e l d s i m u l a t i o n i s a general methodology for producing equiproba b l e m o d e l s o f r o c k a n d f l u i d p r o p e r t i e s t h a t h o n o r t h e a v a i l a b l e d a t a , a n d t h a t honor the d i s t r ibu t ion and spa t i a l con t inui t y o f t h e p r o p e r t y b e i n g m o d e l e d . Th is paper introduces the basic idea behind proba b i l i t y f i e l d s i m u l a t i o n , documents the prac t ica l app l ica t ion o f the method th rough c a s e s t u d i e s , a n d d i s c u s s e s i t s s t r e n g t h s and weaknesses."
"Prediction of Viscosity of Heavy Petroleum Fractions and Crude Oils Using a Corresponding States Method","https://scispace.com/paper/prediction-of-viscosity-of-heavy-petroleum-fractions-and-2zpv7tu5jq","1995","Journal Article","Industrial & Engineering Chemistry Research","Hassan M. Moharam
Mohamed A. Fahim","10.1021/IE00038A061","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","A new corresponding states model for predicting the viscosity of heavy crude oils and petroleum fractions is proposed in this work. The model uses decane and eicosane as reference components for petroleum fractions of average molecular weight higher than 142. The viscosity of a component or fraction may be obtained from the viscosities of these two reference fluids (decane and eicosane) at the same reduced temperature and reduced pressure using the molecular weight as an interpolation parameter. This model showed better accuracy in predicting the viscosity than the model that uses one reference (methane) or two references (methane and decane), when the molecular weight is higher than 142. The present model, when tested on 187 data points for 29 undefined heavy petroleum fractions from 15 worldwide crudes, yielded an overall deviation of 5.3%. Testing of the model on 53 data points for seven crude oils from offshore Abu Dhabi yielded an average absolute deviation of 5.9%."
"STORM: Integrated 3D Stochastic Reservoir Modeling Tool for Geologists and Reservoir Engineers","https://scispace.com/paper/storm-integrated-3d-stochastic-reservoir-modeling-tool-for-541es4y8t3","1995","Journal Article","Spe Computer Applications","Reidar Brumer Bratvold
Lars Holden
Tarald Svanes
K.J. Tyler","10.2118/27563-PA","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The petroleum industry is focusing on improved reservoir characterization. Decision concerning development and depletion of hydrocarbon reservoirs must be made while giving consideration to the uncertainties of the formation involved. This requires combining geological and engineering data to develop a detailed reservoir model. Geostatistics and stochastic modeling techniques have emerged as promising approaches for integrating all relevant information and describing heterogeneous reservoirs. By use of stochastic techniques to generate a range of equiprobable reservoir descriptions, the uncertainty in the important reservoir parameters can be quantified. This quantification, together with the enhanced understanding of the reservoir characteristics given by stochastic reservoir modeling and visualization, provides an essential basis for making informed field-development decisions. This paper presents an integrated approach for stochastic reservoir evaluation. The presented approach has been implemented in the software system STORM."
"Prediction of the Spatial Distribution of Petrophysical Properties of Sediment Formations Using Multidimensional Splines","https://scispace.com/paper/prediction-of-the-spatial-distribution-of-petrophysical-3z9ilislhfd8","2024","Journal Article","Георесурсы","V. V. Lapkovsky
Vladimir Kontorovich
K. I. Kanakova
S. E. Ponomareva
B. V. Lunev","10.18599/grs.2024.3.18","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not employ LMMs, does not predict viscosity in heavy oil, and provides no model diagnostic discussion.","The spatial variability of properties in sedimentary deposits can be assessed using approximation methods. A small number of direct measurements or their extremely uneven distribution leads to significant model errors. This article explores the possibility of using multidimensional approximation and regression splines, both considering spatially referenced direct observation data and using well log curves statistically linked to the modeled variables. It is possible to significantly reduce the forecast error by utilizing indirect data. The results can be computed for individual wells as for inter-well space, allowing for the creation of geological cross-sections of predicted properties and 3D models of their distribution. In order to demonstrate the effectiveness of the proposed approach, computational experiments were conducted using data from the stratigraphic range of the Georgievskaya and Vasyuganskaya formations in the Kazan field in southeastern West Siberia. Comparing the obtained forecast with the real, unknown values of the modeled variable at the time of its implementation showed a high quality model with determination coefficients up to 0.9. "
