"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Exergoeconomic Optimization of Oil and Gas Production Systems","https://scispace.com/paper/exergoeconomic-optimization-of-oil-and-gas-production-20jz2gh6zq","2020","Proceedings Article","","Meziane Akchiche
Jean-Louis Beauquin
Sabine Sochard
Sylvain Serra
Jean-Michel Reneaume
Pascal Stouffs","10.2118/200607-MS","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Applies exergy analysis to offshore oil production systems, but does not discuss heavy oil biodegradation, reservoir abandonment, biomarkers, entropy‑viscosity links, or Gouy‑Stodola.","
 In the present paper, we first developed and implemented the exergy analysis within an Integrated Asset Modeling (IAM) platform to evaluate the overall energy efficiency and Greenhouse Gas (GHG) emissions of a future offshore oil production system. The use of the same state function enables a direct comparison of the different irreversibilities that occur through the entire production system (drawdown losses, lift losses, Artificial lift and boosting systems losses, etc.) and thus, provides the necessary guidance for engineers to select the best solution. Then, we modeled and evaluated the performance of the oil production system with three artificial lift and boosting techniques, including multiphase boosting, gas lift, and ESP. In all the cases, liquid production has been maximized while respecting the same constraints. The exergy analysis enabled us to quantify for the first time the physical exergy supplied naturally by the reservoir in the form of pressure (mechanical exergy) and temperature (thermal exergy). After that, we proposed a new methodology to improve the design of petroleum production systems over their whole life. This methodology permits the simultaneous evaluation of a multitude of development schemes by using generic models. Finally, the multi-period exergoeconomic optimization results highlight a performance gap, quite logical, between the most cost-effective scheme identified and the most energy-efficient one. There are hence excellent opportunities for progress by developing the exergy approach and digital tools for the selection and development of greener and more profitable production concepts, processes, and technologies."
"Modelling, analysis and optimisation of energy systems on offshore platforms","https://scispace.com/paper/modelling-analysis-and-optimisation-of-energy-systems-on-n2s1prhbg9","2014","","","Tuong-Van Nguyen
Brian Elmegaard
Peter Breuhaus
Fredrik Haglind","","https://scispace.com/pdf/modelling-analysis-and-optimisation-of-energy-systems-on-n2s1prhbg9.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Models and optimises offshore platform energy systems; does not address heavy oil biodegradation, related thermodynamics, reservoir abandonment, biomarkers, or entropy‑viscosity analysis.","Nowadays, the offshore production of oil and gas requires on-site processing, which includes operations such as separation, compression and purification. The offshore system undergoes variations of the petroleum production rates over the field life – it is therefore operated far from its nominal operating conditions, which results in poorer performance. The present thesis addresses the question of how offshore platforms should be modelled, analysed and optimised from an energy system perspective. The research challenges can be classified into three main areas: (i) the simulation and assessment of oil and gas facilities, (ii) the means to reduce their performance losses, and (iii) the systematic design of future plants. This work builds upon a combination of modelling tools, performance evaluation methods and multi-objective optimisation routines to reproduce the behaviour of five offshore platforms, quantify the potentials for energy savings, and design more efficient conversion units. The findings show that the differences in the field and operating conditions directly impact the energy demand and performance profiles of these facilities. Most inefficiencies are associated with the combustion, pressure-change and cooling operations, but these processes are ranked differently depending on the plant layout and on the field production stage. The most promising improvements consist of introducing a multi-level production manifold, avoiding anti-surge gas recirculation, installing a waste heat recovery cycle, and implementing a CO2-capture unit. The benefits of such measures vary widely across offshore platforms, pinpointing that no generic improvement can be proposed, and that caution should be exercised when giving recommendations to the stakeholders. Finally, the several studies stress the importance of developing site-scale solutions, which account for the synergies between the processing and utility plants, to enhance the overall platform performance and intensify the petroleum production."
"Clean Energy for Better Environment","https://scispace.com/paper/clean-energy-for-better-environment-4j47vlcmfu","2012","Book","","Cumhur Aydinalp","10.5772/2597","https://scispace.com/pdf/clean-energy-for-better-environment-4j47vlcmfu.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ",""
"Study of “two boxes” analysis models of coupled thermal flow in heavy oil reservoirs and their application","https://scispace.com/paper/study-of-two-boxes-analysis-models-of-coupled-thermal-flow-1sxz6iasj3","2012","Journal Article","Chinese journal of rock mechanics and engineering","Song Yongchen","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses two‑box analytical models to study coupled thermal flow in heavy‑oil reservoirs; does not address biodegradation, exergy, entropy, viscosity, biomarkers, or Gouy‑Stodola.","There are coupled thermo-hydro-mechanical processes in the thermal recovery producing and their analysis models and methods are insufficient at present.According to development characteristics of heavy oil reservoir,the ""two boxes"" analytical methods in the reservoir heat and mass transfer processes are proposed.""Black box"" analytical method as a general analytical method rules out internal heat and mass transmission in reservoir porous media,and includes energy transfer process between reservoirs and outside and energy change within the system.""White box"" analytical method as a fine analytical method contains ""black method"" and it also studies energy conversion process system among internal parts.On this basis,numerical simulation and analysis by CMG software are carried out and the judgment criterion of finding vapor condensation area and its front finger during thermal recovery is proposed.This research gives basic theories for further research of flow characteristics in heavy oil thermal recovery injection process and improvement of the oil and gas recovery during tertiary recovery."
"Purpose in Thermodynamics","https://scispace.com/paper/purpose-in-thermodynamics-2kqpu6i844","2021","Journal Article","Energies","Adrian Bejan
George Tsatsaronis","10.3390/EN14020408","https://scispace.com/pdf/purpose-in-thermodynamics-2kqpu6i844.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Does not discuss heavy oil biodegradation, reservoir abandonment, biomarkers, viscosity effects, or apply exergy/entropy analysis to such processes.","This is a review of the concepts of purpose, direction, and objective in the discipline of thermodynamics, which is a pillar of physics, natural sciences, life science, and engineering science. Reviewed is the relentless evolution of this discipline toward accounting for evolutionary design with direction, and for establishing the concept of purpose in methodologies of modeling, analysis, teaching, and design optimization. Evolution is change after change toward flow access, with direction in time, and purpose. Evolution does not have an ‘end’. In thermodynamics, purpose is already the defining feature of methods that have emerged to guide and facilitate the generation, distribution, and use of motive power, heating, and cooling: thermodynamic optimization, exergy-based methods (i.e., exergetic, exergoeconomic, and exergoenvironmental analysis), entropy generation minimization, extended exergy, environomics, thermoecology, finite time thermodynamics, pinch analysis, animal design, geophysical flow design, and constructal law. What distinguishes these approaches are the purpose and the performance evaluation used in each method."
"Exergy Destruction and Entropy Generation in Desalination Systems","https://scispace.com/paper/exergy-destruction-and-entropy-generation-in-desalination-7nzkc7a9b2","2016","Proceedings Article","","Veera Gnaneswar Gude","10.3390/ECEA-3-A005","https://scispace.com/pdf/exergy-destruction-and-entropy-generation-in-desalination-7nzkc7a9b2.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy destruction and entropy generation in desalination processes; does not address heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola theorem.","The impetus for new tools for a comprehensive and accurate analysis of energy utilization and industrial systems comes from the need for sustainable development that could be impeded by exhausting energy sources and deteriorating environment Exergy evaluation provides insight to achieve highest technological efficiency at the lowest cost while meeting the social and legal conditions Desalination processes are known as major energy consumers and exergy destruction and entropy of these processes is essential for their sustainable development This paper identifies important areas of exergy destruction and entropy generation in desalination processes including multi-effect distillation (MED), multistage flash (MSF) and reverse osmosis (RO) with case studies and offers recommendations for future efforts in research and development"
"Environmental sustainability, entropy generation, energy and exergy analysis of sanitary waste syngas‐diesel blends in RCCI combustion mode","https://scispace.com/paper/ybnW8dMMOB8J","","","","A Paul
V Patil
P Singh
R Panua","","https://drive.google.com/file/d/1IoJ-AXf27eXs-uAS0MRhtuFbgdvuZKlf/view","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes waste syngas‑diesel RCCI combustion and exergy, with no discussion of heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola.",""
"Application Of Thermal Methods For Heavy Oil Recovery: Phase One","https://scispace.com/paper/application-of-thermal-methods-for-heavy-oil-recovery-phase-3lxfmq4nky","2017","Journal Article","International Journal for Advance Research and Development","Usman Abdulkadir
Jamaludden Hashim
Mubarak Alkali
Ajay Kumar","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** No content related to biodegradation, exergy, biomarkers, entropy, or Gouy-Stodola is present.","In this study, an integrated research review is conducted to figure out the possibility of applying thermal methods for heavy oil recovery since plentiful heavy oil reserves and increasing demands for energy have encouraged more and more interest in the exploitation of heavy oil mostly found within thin pay zones (less than 10 m) in the world, often found in fractured carbonate reservoirs. The whole recovery of heavy oil is demanding due to its high viscosity, different Enhanced Oil Recovery (EOR) methods should be considered and implemented appropriately. The conventional thermal recovery process widely used to reduce the viscosity and increase the mobility of heavy oil includes but not limited to Cyclical Steam Stimulation (CSS) or Huff-and-Puff, in situ combustion (ISC), Steam Solvent Hybrid Steam drive process, steam-assisted gravity drainage (SAGD), Expanding Solvent-Steam Assisted Gravity Drainage (ES-SAGD), Steam injection(Steam Flood) and Vapor Extraction (VAPEX) used with the intention of reducing the high oil viscosity and, as a consequence, improving phase mobility in porous media so as to obtain a more efficient drainage up to the producing well. Vapor extraction (VAPEX) has gained considerable attention because it is energy effective and environmentally friendly. Other emerging Recovery Technologies (Non-Steam) VAPEX (Vapor Extraction) inclusive are JIVE (Joint Implementation of Vapor Extraction), N-Solvent, THAI (Toe to Heel Air Injection), ET-DSP (Electro-Thermal Dynamic Stripping Process) and ESEIEH (Enhanced Solvent Extraction Incorporating Electromagnetic Heating). Thermal Recovery Technology for Heavy Oil has been successfully applied in many parts of the world like Shengli, Henan and Jilin and other heavy oil producing areas of China, and also in heavy oil producing countries of Sudan, Kazakhstan and Venezuela. Conventional thermal recovery techniques are not cost-effective for many heavy oil reservoirs, due to unnecessary heat loss through the overburden which can be reduced through non-conventional thermal methods of either; controlled heating of the pay zone by introducing heat to the reservoir in a controlled manner or Hybrid SAGD and warm VAPEX studied combining the effects of heat conduction and solvent dissolution to be discussed in the next phase of this study."
"The Exergy of Crude Oil Mixtures and Petroleum Fractions: Calculation and Application","https://scispace.com/paper/the-exergy-of-crude-oil-mixtures-and-petroleum-fractions-2rjqs0zkny","1999","Journal Article","International Journal of Thermodynamics","Ricardo Rivero
Consuelo Rendon
Leodegario Monroy","10.5541/IJOT.1034000019","https://scispace.com/pdf/the-exergy-of-crude-oil-mixtures-and-petroleum-fractions-2rjqs0zkny.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** ","The methodology used for calculating the physical exergy and the chemical exergy of mixtures of crude oils and their fractions is presented in this paper, using computer programs coupled with the AspenPlus simulation code. First, the procedure for the detailed characterization of a crude oil mixture is described, based on the results of experimental assays. After that, the steps required to determine the reference conditions needed for the calculation of the physical exergy are presented, and the sequence by which these values are retrieved from a simulation run is explained, in order to be used in a fortran computer program. Finally, from the mixture characterization, the procedure for determining the chemical exergy of each component (identified components and pseudo-components) of the mixture is presented, in order to add it to the physical exergy to obtain the total exergy of the mixture stream. The methodology is illustrated with a mixture of Mexican Maya and Isthmus crude oils, and its application to the analysis of a crude oil combined distillation unit is presented in this paper.  This paper was presented at the ECOS’98 Conference in Nancy, June 8-10, 1998"
"Energy and exergy analyses of a diesel engine fuelled with biodiesel-diesel blends containing 5% bioethanol","https://scispace.com/paper/energy-and-exergy-analyses-of-a-diesel-engine-fuelled-with-4metefolsn","2016","Journal Article","Entropy","Bahar Sayin Kul
Ali Kahraman","10.3390/E18110387","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes energy and exergy of biodiesel‑diesel‑ethanol blends in a diesel engine; does not address heavy oil biodegradation, reservoirs, biomarkers, or viscosity‑entropy relationships.","In this study, energy and exergy analysis were performed for a single cylinder, water-cooled diesel engine using biodiesel, diesel and bioethanol blends Each experiment was performed at twelve different engine speeds between 1000 and 3000 rev/min at intervals of 200 rev/min for four different fuel blends The fuel blends, prepared by mixing biodiesel and diesel in different proportions fuel with 5% bioethanol, are identified as D92B3E5 (92% diesel, 3% biodiesel and 5% bioethanol), D85B10E5 (85% diesel, 10% biodiesel and 5% bioethanol), D80B15E5(80% diesel, 15% biodiesel and 5% bioethanol) and D75B20E5 (75% diesel, 20% biodiesel and 5% bioethanol) The effect of blends on energy and exergy analysis was investigated for the different engine speeds and all the results were compared with effect of D100 reference fuel The maximum thermal efficiencies obtained were 3142% at 1500 rev/min for D100 and 3142%, 2868%, 281%, 28% and 2718% at 1400 rev/min, respectively, for D92B3E5, D85B10E5, D80B15E5, D75B20E5 Maximum exergetic efficiencies were also obtained as 2938%, 268%, 2633%, 2615% and 2538%, respectively, for the abovementioned fuels As a result of our analyses, it was determined that D100 fuel has a slightly higher thermal and exergetic efficiency than other fuel blends and all the results are quite close to each other"
"Sustainability Outlook of Thermochemical-Based Second-Generation Biofuel Production: Exergy Assessment","https://scispace.com/paper/sustainability-outlook-of-thermochemical-based-second-axmy063iml","2021","Journal Article","Applied Sciences","Samir Meramo
Plinio Puello
Julio C Rodríguez","10.3390/APP11198851","https://scispace.com/pdf/sustainability-outlook-of-thermochemical-based-second-axmy063iml.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Performs exergy analysis of second‑generation biofuel processes; does not address heavy oil biodegradation, reservoir abandonment, biomarkers, viscosity, or Gouy‑Stodola.","Since the last century, the idea of replacing traditional fossil sources with renewable alternatives has attracted much attention. As a result, auspicious renewable biofuels, such as biohydrogen or bio-oil, have emerged as suitable options. This study provides some knowledge on combining process design, modeling, and exergy analysis as a united framework to support decision making in energy-based projects. The assessment also included a final evaluation, considering sustainability indicators to evaluate process performance. Feedstock selection is crucial for producing bio-oil and hydrogen for process sustainability; this aspect is discussed, considering second-generation sources. Second-generation bio-oil and biohydrogen production are assessed and compared under the proposed framework. Process simulation was performed using ASPEN PLUS. Exergy analysis was developed using data generated in the process simulation stage, containing material and energy balances, thermodynamic properties, chemical reactions, etc. A mathematical formulation for the exergy analysis shows the exergy of utilities, waste, exergy efficiency, and exergy intensity of both processes, based on the same functional unit (1 kg of product). The sustainability evaluation included quantifying side parameters, such as the renewability index, energy efficiency, or global warming potential. The results indicate that pyrolysis obtained the highest resource exergy efficiency (11%), compared to gasification (3%). The exergy intensity shows that more exergy is consumed in the gasification process (4080.21 MJ/kg) than pyrolysis (18.64 MJ/kg). Similar results are obtained for total irreversibility (327.41 vs. 48.75 MJ/kg) and exergy of wastes (51.34 vs. 18.14 MJ/kg)."
"A novel comprehensive energy, exergy and sustainability analysis of a diesel engine powered by binary blends of juliflora biodiesel and nanoparticles","https://scispace.com/paper/a-novel-comprehensive-energy-exergy-and-sustainability-52zuiz50cj","2023","Journal Article","Journal of Thermal Analysis and Calorimetry","Aman Singh Rajpoot
Tushar Choudhary
Hussain Mohamed Chelladurai
Gaurav Dwivedi","10.1007/s10973-023-12473-x","https://www.researchgate.net/profile/Aman-Rajpoot/publication/373917797_A_novel_comprehensive_energy_exergy_and_sustainability_analysis_of_a_diesel_engine_powered_by_binary_blends_of_juliflora_biodiesel_and_nanoparticles/links/6506ce9eca19e8355c980448/A-novel-comprehensive-energy-exergy-and-sustainability-analysis-of-a-diesel-engine-powered-by-binary-blends-of-juliflora-biodiesel-and-nanoparticles.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of biodiesel–nanoparticle diesel engine; does not discuss heavy oil biodegradation, reservoir abandonment, biomarkers, or entropy‑viscosity relationships.",""
"The investigation of energy and exergy analyses in compression ignition engines using diesel/biodiesel fuel blends-a review: B. Doğan, D. Erol","https://scispace.com/paper/1-b-X2n-ldoJ","","","","B Doğan
D Erol","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews exergy and entropy in diesel/biodiesel engines; does not address heavy‑oil biodegradation, reservoir abandonment, biomarkers, or viscosity‑related entropy generation.",""
"Evaluating Degradation Coefficients from Existing System Models","https://scispace.com/paper/evaluating-degradation-coefficients-from-existing-system-4iwf874y31","2021","Journal Article","","Jude A. Osara
Michael D. Bryant","10.3390/APPLMECH2010010","https://www.mdpi.com/2673-3161/2/1/10/pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Evaluates degradation coefficients using entropy generation, but does not address heavy oil, biodegradation, exergy, reservoir abandonment, biomarkers, viscosity effects, or Gouy‑Stodola theorem.","A generalization of the Degradation-Entropy Generation (DEG) theorem to multi-disciplinary multi-physics system-process analysis via a combination with pre-existing system models is presented in this article. Existing models and the DEG methodology are reviewed, and a method for evaluating degradation coefficients Bi is proposed. These coefficients characterize the system’s transformation based on active dissipative mechanisms, including temperature effects. The consistency of entropy generation in characterizing degradation is then inherited by these often-empirical system models, thereby rendering them more robust and applicable to similar systems without the need for numerous tests and measurements for model corrections. The approach applies to all systems and can quickly analyze and predict a system’s performance and degradation, even in the absence of experimental data (using known properties and material constants). Demonstrated applications herein include mechanically loaded systems (frictional wear, grease shearing, fatigue loading), electrochemical energy systems, thermal processes, and others."
"Análise exergética de sistemas de compressão de gás em plataformas offshore de produção de petróleo.","https://scispace.com/paper/analise-exergetica-de-sistemas-de-compressao-de-gas-em-2i708fc7lk","2017","Dissertation","","Felipe Alves D'Aloia","10.11606/D.3.2017.TDE-27112017-151846","https://scispace.com/pdf/analise-exergetica-de-sistemas-de-compressao-de-gas-em-2i708fc7lk.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of offshore gas compression systems; does not address heavy oil biodegradation, biomarkers, reservoir abandonment, viscosity, or Gouy‑Stodola theorem.",""
"Exergy assessment and energy integration of advanced gas turbine cycles on an offshore petroleum production platform","https://scispace.com/paper/exergy-assessment-and-energy-integration-of-advanced-gas-1wf6bjf0yt","2019","Journal Article","Energy Conversion and Management","Fernanda Cristina Nascimento Silva
Daniel Flórez-Orrego
Silvio de Oliveira Junior","10.1016/J.ENCONMAN.2019.111846","https://www.sciencedirect.com/science/article/am/pii/S0196890419308283","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Applies exergy analysis to offshore gas turbine cycles, not to heavy oil biodegradation or related reservoir/viscosity topics.",""
"Exergetic assessment of energy systems on North Sea oil and gas platforms","https://scispace.com/paper/exergetic-assessment-of-energy-systems-on-north-sea-oil-and-2hjswt5mpo","2013","Journal Article","Energy","Tuong-Van Nguyen
Leonardo Pierobon
Brian Elmegaard
Fredrik Haglind
Peter Breuhaus
Mari Voldsund","10.1016/J.ENERGY.2013.03.011","https://orbit.dtu.dk/files/90483801/Exergetic_assessment_of_energy_systems_postprint.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of offshore platform energy systems; does not discuss heavy oil biodegradation, related thermodynamic frameworks, reservoir abandonment, biomarkers, entropy‑viscosity links, or Gouy‑Stodola.",""
"Research on Exergy Flow Composition and Exergy Loss Mechanisms for Waxy Crude Oil Pipeline Transport Processes","https://scispace.com/paper/research-on-exergy-flow-composition-and-exergy-loss-3n40ihv4kg","2017","Journal Article","Energies","Qinglin Cheng
Yifan Gan
Wenkun Su
Yang Liu
Wei Sun
Ying Xu","10.3390/EN10121956","https://www.mdpi.com/1996-1073/10/12/1956/pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy flow and loss mechanisms in waxy crude oil pipeline transport; does not address biodegradation, reservoir abandonment, biomarkers, entropy‑viscosity links, or Gouy‑Stodola.","The basic theory of exergy was used to derive the formulae of physical and chemical exergy in the process of pipeline transportation, combined with the effect of wax deposition on the thermodynamic parameters including specific heat, density, chemical potential and concentration gradient. On the basis of this, the expression of various exergy losses were derived, and the exergy balance model was then built in the process. For the case study, a waxy crude oil pipeline in China was selected. The mechanism for how wax deposition affected the physical and chemical exergy loss was studied through analyzing the axial pipeline distribution of pressure, temperature, flow rate and thickness of insulation layer. Finally, under the design flow of 66 × 103 kg·h−1, the orthogonal experimental analysis method was used for comparing the degree of specific factors which could influence the total exergy efficiency. The highest exergy efficiency combination of working conditions was then determined. This research could provide a theoretical basis for guiding safe and economic operation in the actual pipeline transportation process."
"Advances in Heavy Oil Recovery","https://scispace.com/paper/advances-in-heavy-oil-recovery-hkg5xpuv9b","2007","","","C. Bravo
Puneet K. Singh Gill","","https://scispace.com/pdf/advances-in-heavy-oil-recovery-hkg5xpuv9b.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes heavy‑oil recovery techniques and solvent injection, but provides no discussion of biodegradation, thermodynamic/exergy analysis, biomarkers, entropy generation, or Gouy‑Stodola theorem.","With the depletion of conventional crude oil reserves in the world, heavy oil and bitumen resources appear to have great potential to meet the future demand for petroleum products. However, oil recovery from those sources is fraught with difficulties as compared to conventional oil reservoirs primarily due to high viscosity even under thermodynamic reservoir conditions, which creates special production challenges. Conventional enhanced oil recovery methods also possess important limitations, ranging from operational difficulties to predictive capabilities. With the advent of innovative drilling technologies, in-situ injection of fluids, simulation and monitoring techniques, heavy-oil reservoirs have been rendered profitable assets. This paper analyzes various recovery techniques for heavy oil production and identifies limitations of present models to evaluate the efficacy of solvents (gases) injection in heavy oil reservoirs as an enhanced oil recovery method. The so far known viscous fingering phenomenon is reviewed considering bubble nucleation events at high oil viscosity as being more probable than bubble growth and coalescence. Possible effects on relative permeability under different operation conditions are discussed."
"Entropy Generation/Availability Energy Loss Analysis Inside MIT Gas Spring and ""Two Space"" Test Rigs","https://scispace.com/paper/entropy-generation-availability-energy-loss-analysis-inside-3f65urq7pb","2005","Proceedings Article","","Asuquo B. Ebiana
Rupesh T. Savadekar
Kaushal V. Patel","10.2514/6.2005-5675","https://scispace.com/pdf/entropy-generation-availability-energy-loss-analysis-inside-3f65urq7pb.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes entropy generation in MIT gas spring test rigs, but does not address heavy oil, biodegradation, reservoirs, biomarkers, viscosity, or Gouy‑Stodola theorem.","The results of the entropy generation and availability energy loss analysis under conditions of oscillating pressure and oscillating helium gas flow in two Massachusetts Institute of Technology (MIT) test rigs piston-cylinder and piston-cylinder-heat exchanger are presented. Two solution domains, the gas spring (single-space) in the piston-cylinder test rig and the gas spring + heat exchanger (two-space) in the piston-cylinder-heat exchanger test rig are of interest. Sage and CFD-ACE+ commercial numerical codes are used to obtain 1-D and 2-D computer models, respectively, of each of the two solution domains and to simulate the oscillating gas flow and heat transfer effects in these domains. Second law analysis is used to characterize the entropy generation and availability energy losses inside the two solution domains. Internal and external entropy generation and availability energy loss results predicted by Sage and CFD-ACE+ are compared. Thermodynamic loss analysis of simple systems such as the MIT test rigs are often useful to understand some important features of complex pattern forming processes in more complex systems like the Stirling engine. This study is aimed at improving numerical codes for the prediction of thermodynamic losses via the development of a loss post-processor. The incorporation of loss post-processors in Stirling engine numerical codes will facilitate Stirling engine performance optimization. Loss analysis using entropy-generation rates due to heat and fluid flow is a relatively new technique for assessing component performance. It offers a deep insight into the flow phenomena, allows a more exact calculation of losses than is possible with traditional means involving the application of loss correlations and provides an effective tool for improving component and overall system performance."
"Thermodynamic analysis of an upstream petroleum plant operated on a mature field","https://scispace.com/paper/thermodynamic-analysis-of-an-upstream-petroleum-plant-4qrxvxkvy0","2014","Journal Article","Energy","Tuong-Van Nguyen
Tomasz Jacyno
Peter Breuhaus
Mari Voldsund
Brian Elmegaard","10.1016/J.ENERGY.2014.02.040","https://backend.orbit.dtu.dk/ws/files/90445406/Thermodynamic_analysis_of_an_upstream_petroleum.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy losses in a mature offshore plant; does not discuss heavy‑oil biodegradation, biomarkers, reservoir abandonment, viscosity effects, or Gouy‑Stodola entropy calculations.",""
"An exergy analysis for cement industries: an overview","https://scispace.com/paper/an-exergy-analysis-for-cement-industries-an-overview-1hbrkhk6d9","2012","Journal Article","Renewable & Sustainable Energy Reviews","N.A. Madlool
Rahman Saidur
Nasrudin Abd Rahim
M.R. Islam
M.S. Hossian","10.1016/J.RSER.2011.09.013","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews exergy analysis of cement production; does not address heavy oil biodegradation, reservoirs, biomarkers, entropy‑viscosity relations, or Gouy‑Stodola theorem.","Cement production has been one of the most energy intensive industries in the world with energy typically accounting about 30–40% of the production costs. Reduction of the production cost is very much important. Therefore, many studies on the efficient use of energy were carried out in the past. Moreover, these studies, which are based on exergy analysis, focus on industrial applications only. This paper reviewed exergy analysis, exergy balance, and exergetic efficiencies for cement industry. It is found that the exergy efficiency for cement production units ranges from 18% to 49% as well as the exergy losses due to the irreversibility from kiln are higher than other units in cement production plant."
"Exergy analysis of conventional and hydrothermal liquefaction–esterification processes of microalgae for biodiesel production","https://scispace.com/paper/exergy-analysis-of-conventional-and-hydrothermal-4rf7btjaeu","2020","Journal Article","Central European Journal of Chemistry","Laras Prasakti
Sangga Hadi Pratama
Ardian Fauzi
Yano Surya Pradana
Arief Budiman
Rochmadi","10.1515/CHEM-2020-0132","https://scispace.com/pdf/exergy-analysis-of-conventional-and-hydrothermal-4rf7btjaeu.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes exergy of microalgae biodiesel processes; does not address heavy oil biodegradation, reservoir issues, viscosity, or Gouy‑Stodola.","Abstract As fossil fuels were depleting at an alarming rate, the development of renewable energy has become necessary. One of the promising renewable energy to be used is biodiesel. The interest in using third-generation feedstock, which is microalgae, is rapidly growing. The use of third-generation biodiesel feedstock will be more beneficial as it does not compete with food crop use and land utilization. The advantageous characteristic which sets microalgae apart from other biomass sources is that microalgae have high biomass yield. Conventionally, microalgae biodiesel is produced by lipid extraction followed by transesterification. In this study, combination process between hydrothermal liquefaction (HTL) and esterification is explored. The HTL process is one of the biomass thermochemical conversion methods to produce liquid fuel. In this study, the HTL process will be coupled with esterification, which takes fatty acid from HTL as raw material for producing biodiesel. Both the processes will be studied by simulating with Aspen Plus and thermodynamic analysis in terms of energy and exergy. Based on the simulation process, it was reported that both processes demand similar energy consumption. However, exergy analysis shows that total exergy loss of conventional exergy loss is greater than the HTL-esterification process."
"Entropy Analysis: A tool for optimal sustainable use of biorefineries","https://scispace.com/paper/entropy-analysis-a-tool-for-optimal-sustainable-use-of-4xo2nt0pay","2010","Book","","Kasra Samiei","","https://scispace.com/pdf/entropy-analysis-a-tool-for-optimal-sustainable-use-of-4xo2nt0pay.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes entropy generation for biorefinery processes; does not address heavy oil, exergy, reservoir abandonment, biomarkers, viscosity, or Gouy‑Stodola theorem.","Increasing interest for use of biomass for biofuels and materials as one measure to mitigate climate change gives increasing reason to make sure that we optimally use available bioresources. Biomass resources should be converted to a maximum of beneficial products with minimum harm to the environment, suggested by the increased interest in biorefinery type processes. This book investigate a tool based on the entropy production of a process for evaluation of biomass conversion processes and to explore its implications as an aggregated measure for sustainability. The Integrated Biomass Utilization System (IBUS) in Denmark and their different processes routes for bioethanol production (with several co-products) from Danish wheat straw are compared by the proposed tool. The impact of integrating the biomass plant with a coal power plant, which is the idea with the IBUS plant, is also analyzed. The results from the case study highlight the importance of well integrated and well optimized systems for utilization of biomass. “Biorefinery thinking” is important."
"Energy, exergy, exergeo-economic and exergeo-environmental analysis of trans-critical CO2 cycle powered by a geothermal cycle in two functional modes of single …","https://scispace.com/paper/U4Z5tyQSfbQJ","","","","Y Aryanfar","","https://dialnet.unirioja.es/descarga/tesis/399603.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses exergy analysis of a trans‑critical CO2 cycle powered by geothermal heat, but contains no discussion of heavy‑oil biodegradation, reservoir abandonment, biomarkers, entropy‑viscosity links, or the Gouy‑Stodola theorem.",""
