"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"In-situ Viscosity of Heavy Oil: Core and Log Calibrations","https://scispace.com/paper/in-situ-viscosity-of-heavy-oil-core-and-log-calibrations-28gdy9xbe5","2006","Proceedings Article","Journal of Canadian Petroleum Technology","Jonathan Luke Bryan
Apostolos Kantzas
R. Badry
J. Emmerson
T. Hancsicsak","10.2118/2006-116","","Having knowledge of oil viscosity variation within reservoirs would be of considerable benefit when producing from heavy oil fields. Previous work has demonstrated that low field NMR bench-top instruments can be used to perform measurements of in situ viscosity. Ideally, if these measurements could be performed on NMR logging tools, viscosity characterization studies could be carried out using fewer core samples. In this paper, data is presented for a heavy oil reservoir in northern Alberta. A methodology is presented for tuning NMR viscosity estimates to the field in question, and core analysis results are collected, showing that in situ viscosity predictions are possible in the laboratory. NMR spectra measured in the laboratory are compared to NMR logging tool spectra, in order to determine if results obtained using bench-top instruments can be extrapolated to logging tool data.","In this paper, a methodology is presented for tuning NMR viscosity estimates to the field in question, and core analysis results are collected, showing that in situ viscoity predictions are possible in the laboratory."
"Evaluating Oil Density and Viscosity with Geochemical Pyrolysis Data","https://scispace.com/paper/evaluating-oil-density-and-viscosity-with-geochemical-kklg0lb0531j","","","","侯连华
林承焰
王京红
刘宗林
孙兴海","10.3321/j.issn:1000-0747.2002.02.019","","Different influence factors have different extra appearance and mechanism in different components of geochemical pyrolysis degradation. In this paper, updating models of light,middle and heavy constituent constrained by oil density were built up on the bases of pretreatment to sample weight, porosity and volume. Correlatively quantitative polyparameter evaluation models of oil density and viscosity were built up after correcting geochemical pyrolysis degradation data, getting residual hydrocarbon content and better parameters correlativity to oil density and viscosity. A set of perfect evaluation methods of correcting data, getting oil density and viscosity were formed. Using these methods, a higher precision of oil density and viscosity in 48 layers of 37 wells in different reservoirs has been obtained.",""
"The Ideal Range for Reducing Oil Viscosity Through Hot Water Injection in a Heavy Oil Field","https://scispace.com/paper/the-ideal-range-for-reducing-oil-viscosity-through-hot-water-3c7y5ur6ji","2024","Book Chapter","Springer series in geomechanics and geoengineering","Jabrayil Eyvazov","10.1007/978-981-97-0475-0_103","","The most effective methods for enhancing the extraction of hydrocarbons, especially in heavy oil reservoirs, involve the application of thermal techniques. Thermal enhanced oil recovery (EOR) involves the injection of steam or hot fluids into subsurface reservoirs to alter the physical properties, such as fluid viscosity and effective mobility. While various mathematical models have been developed to estimate temperature changes during these processes, they often assume constant fluid velocity throughout the reservoir, leading to significant inaccuracies in the predictions. This study aims to introduce a novel approach to accurately measure temperature distribution, heat propagation over time, and distance from the wellbore in thermal EOR operations. The primary objective of this research is to develop a robust model capable of precisely predicting temperature distributions within porous rock formations during thermal EOR procedures. Artificial intelligence (AI) techniques were employed to compute temperature profiles, reducing the complexity and unpredictability associated with numerical methods. The model's efficiency was enhanced by considering factors like formation permeability, injection time, and distance from the wellbore. To determine temperature distribution, neural networks, fuzzy logic systems, and generalized intelligent networks were utilized. The intelligent networks were fine-tuned by adjusting various model parameters, and the model's effectiveness was assessed using metrics such as the average absolute error and correlation coefficient. ","A novel AI-based model for predicting temperature distribution in thermal EOR operations accurately measures temperature distribution, heat propagation over time, and distance from the wellbore."
"Study on the Pseudo Threshold Pressure Gradient Model of Heavy Oil Reservoirs Considering CO2 Dissolution Viscosity Reduction and Thermal Effects","https://scispace.com/paper/study-on-the-pseudo-threshold-pressure-gradient-model-of-dlkzzmydb5y4","2025","Journal Article","","Qihang Li
Yuan Chaoye
Yiqiang Li
Zheyu Liu
Tang Xuechen
Cao Jinxin
Zhang Ya-qiang","10.2118/225786-ms","","Abstract This study investigates Xinjiang oilfield heavy oil as the research subject, employing a high-temperature, high-pressure rheometer to analyze changes in crude oil viscosity under varying temperatures after CO2 dissolution, thereby exploring the synergistic effects of CO2 and thermal action on heavy oil viscosity reduction. Additionally, core flooding experiments were conducted to examine the influence of this synergy on the flow behavior of heavy oil in reservoirs. The impact of CO2 dissolution at different temperatures on the pseudo threshold pressure gradient (PTPG) of heavy oil was tested, and the relationship between mobility, PTPG, and activation temperature was established. The results indicate that the viscosity of heavy oil decreases with increasing CO2 solubility. However, the viscosity-reducing effect of CO2 diminishes at higher temperatures. Through rheological experiments, constitutive Eq.s for heavy oil under different CO2 solubilities were developed. Core flow experiments yielded expressions for the pseudo-TPG and activation temperature of heavy oil under combined CO2 and thermal effects. A small amount of CO2 can achieve flow performance equivalent to that at elevated temperatures, significantly reducing the thermal energy demand for heavy oil recovery. Furthermore, these expressions enable more accurate predictions of the maximum drainage radius and optimal thermal stimulation transition temperature in heavy oil reservoirs. This study establishes models for the TPG and activation temperature of heavy oil under the synergistic action of CO2 dissolution and thermal effects, clarifying the influence of CO2 and heat on the PTPG. These models improve the prediction of the maximum drainage radius and thermal transition temperature in heavy oil reservoirs. The findings provide theoretical guidance for CCUS and CO2-assisted steam flooding EOR technologies in similar Xinjiang oilfield blocks. ","This study investigates the pseudo threshold pressure gradient (PTPG) of heavy oil reservoirs, exploring the synergistic effects of CO2 dissolution and thermal action on viscosity reduction and flow behavior, and develops models for predicting maximum drainage radius and optimal thermal stimulation transition temperature."
"Workflows to Optimally Select Undersaturated Oil Viscosity Correlations for Reservoir Flow Simulations","https://scispace.com/paper/workflows-to-optimally-select-undersaturated-oil-viscosity-3lfo0c9s","2022","Journal Article","Energies","Sofianos Panagiotis Fotias
Andreas Georgakopoulos
Vassilis Gaganis","10.3390/en15249320","https://www.mdpi.com/1996-1073/15/24/9320/pdf?version=1670567574","Undersaturated oil viscosity is one of the most important PVT parameters to be measured and/or predicted in a fluid sample. Since direct experimental measurements are expensive and time-costly, prediction methods are essential. In this work, viscosity data from more than five hundred fluid reports are utilized, and all correlation methods available in the literature and implemented in commercial software for reservoir and production engineering calculations, including fracked systems, are evaluated against the dataset. The results of this work are intended to set up workflows that give insight as to which method should be selected when running flow simulations, with emphasis on complex simulations such as in the case of EOR. The developed workflows provide the optimal choice of the viscosity correlation for the case of distinct viscosity ranges, as well as when overall performance is sought. A surprising result is that one of the oldest known correlations from the literature gives the best results (minimizes average absolute relative error) when tested against this large dataset. This may be attributed to the high locality that alternative correlations exhibit, which makes them generalize poorly.","In this article , the authors set up workflows that give insight as to which method should be selected when running flow simulations, with emphasis on complex simulations such as in the case of EOR."
"Exploiting the natural variation in fluid properties in heavy oil and oil sands reservoirs: Geochemical fingerprinting supporting well placement","https://scispace.com/paper/exploiting-the-natural-variation-in-fluid-properties-in-1dsa7vq0fb","2012","","","Barry Bennett
Magda Ciulavu","","https://cseg.ca/assets/files/resources/abstracts/2012/217_GC2012_Exploiting_Natural_Variation_in_Fluid_Properties.pdf","Summary The stratigraphic well data was used to map the vertical variation in fluid properties (viscosity) and establish correlations with hydrocarbon compositions. This process requires high quality viscosity measurements and accurate hydrocarbon quantification. The baseline data reflects the typical increasing viscosity trend, matched by gradual compositional alteration on progressing down through the oil column. The high resolution maps based on fluid composition and physical properties can be used to determine the vertical aspect of horizontal wells drilled at varying depths in the oil column. In addition, the composition of the first fluids produced during the start-up stage of steam assisted gravity drainage (SAGD) is similar to the compositions characterizing the zone immediately surrounding the horizontal well bore. Furthermore the development and vertical progression of SAGD chamber may be assessed by produced fluid compositions since the vertically advancing steam chamber will access zones corresponding to improving oil compositions.","In this article, the authors used the stratigraphic well data to map the vertical variation in fluid properties (viscosity) and establish correlations with hydrocarbon compositions, which can be used to determine the vertical aspect of horizontal wells drilled at varying depths in the oil column."
"Forecasting Dead Oil Viscosity Using Machine Learning Processes for Niger Delta Region","https://scispace.com/paper/forecasting-dead-oil-viscosity-using-machine-learning-2gz3if3hk4","2024","Journal Article","International Journal of Current Science Research and Review","Origbo, Oghenechovwe Augustine
Mbachu Ijeoma Irene","10.47191/ijcsrr/v7-i1-81","","Prediction of Dead oil viscosity using experimental measurements is highly exorbitant and time consuming, hence the use of forecasting models. Dead oil viscosity is a very important PVT parameter that solve numerous reservoir engineering problems and one of the most required factors for enhanced oil recovery processes. This study utilized two machine learning algorithms of Artificial Neural Network (ANN) and Support Vector Machine (SVM) to predict dead oil viscosity. A total number of 243 data set was obtained from PVT report from Niger-Delta, out of which, 70% were used to train the models, 15% for testing and 15% for validation. Quantitative and qualitative analysis was carried out to compare the performance and reliability of the new developed machine learning models with some selected empirical correlations. The result revealed that the Artificial Neural Network Outperformed Support Vector Machine (SVM) as well as common dead oil viscosity empirical correlations with the best rank of 0.144, highest correlation coefficient of 0.984, Mean Absolute Error (Ea) of 0.205, with a better performance plot, followed by Support Vector Machine model with correlation coefficient of 0.926, Mean Absolute Error (Ea) of 0.199 and the rank of 0.176. The new developed Artificial Neural Network model can potentially replace the empirical models for dead oil viscosity predictions for Niger Delta region.","Forecasting dead oil viscosity using machine learning models for Niger Delta region is a viable alternative to traditional methods. The ANN model outperformed the SVM model and empirical correlations, achieving the highest correlation coefficient and lowest mean absolute error."
"In situ viscosity of oil sands using low field NMR","https://scispace.com/paper/in-situ-viscosity-of-oil-sands-using-low-field-nmr-4dsdz6p31p","2003","Journal Article","Journal of Canadian Petroleum Technology","Jonathan Luke Bryan
D. Moon
Apostolos Kantzas","10.2118/05-09-02","","In heavy oil and bitumen reservoirs, oil viscosity is a vital piece of information that will have great bearing on the chosen EOR scheme and the recovery expected. Prediction of in situ viscosity with a logging tool would be very beneficial in reservoir characterization and exploitation design. Low field NMR is a technology that has shown great potential as a tool for characterizing hydrocarbon properties in heavy oil and bitumen reservoirs. An oil viscosity correlation has previously been developed that is capable of providing order of magnitude viscosity estimates for a wide range of oils taken from various fields in Alberta. This paper presents tuning procedures to improve the NMR predictions for different viscosity ranges, and extends the NMR viscosity model to in situ heavy oil in unconsolidated sands. The results of this work show that the NMR oil peak can be de-convoluted from the in situ signals of the oil and water, and the bulk viscosity correlation that was developed for bulk oils can be applied to predict the in situ oil viscosity. These results can be translated to an NMR logging tool algorithm, allowing for in situ measurements of oil viscosity at the proper reservoir conditions.","In this article, the authors presented tuning procedures to improve the NMR predictions for different viscosity ranges, and extended the model to in situ heavy oil in unconsolidated sands."
"Improved Dead Oil Viscosity Model","https://scispace.com/paper/improved-dead-oil-viscosity-model-mxelna6r5e","2014","Journal Article","Journal of Energy Technologies and Policy","Ulaeto Ubong
Oyedeko K.F.K.","","https://scispace.com/pdf/improved-dead-oil-viscosity-model-mxelna6r5e.pdf","This research work developed two new dead oil viscosity correlations: a general correlation and typical Niger Delta crude correlation, with large data range. The dead oil viscosity, affects the accuracy of viscosity models, especially when used in engineering problems involving fluid flow in porous media and particularly reservoir simulation. An accurate estimate of its value is therefore a very necessary concern. The models were developed using Linear and Non-Linear Multiple regression analysis. Multiple statistical assessments were employed to evaluate the accuracy of these models. The models are solved using Matlab and Microsoft Excel to obtain the General Model correlation coefficient of 0.870 and that of Typical Niger Delta Crude coefficient of correlation was 0.94. The models also gave better performance plots compared to existing models. Keywords : viscosity, fluid flow, crude oil, Niger delta, dead oil viscosity, reservoir","In this article, the authors developed two new dead oil viscosity correlations: a general correlation and typical Niger Delta crude correlation, with large data range, using Linear and Non-Linear Multiple regression analysis."
"Forward Modeling the Formation of Viscous Oils and Tar Mats Over Geologic Time via History-Matching of Reservoir Charge","https://scispace.com/paper/forward-modeling-the-formation-of-viscous-oils-and-tar-mats-321dzua6koa5","2024","Proceedings Article","SPE Annual Technical Conference and Exhibition","Tarek S. Mohamed
Morten Kristensen
Carlos Torres‐Verdín
Yucel Akkutlu
Oliver C. Mullins","10.2118/221055-ms","","Abstract Asphaltenes are nanocolloidal structurespresent in various petroleum deposits. High asphaltene content in heavy oils causes the formation of clusters, the largest asphaltene nanocolloidal particles, driving a large gravity gradient of asphaltenes. Viscosity is highly correlated with asphaltene content; therefore, heavy oils are often associated with large viscosity gradients. Large oil-to-water viscosity ratios result in the fingering of injection water into oil columns and reduce sweep efficiency during production. Cluster accumulation at the base of a heavy oil column often leads to tar mat formation at the oil-water contact (OWC), sealing the aquifer from the oil and precluding pressure support and aquifer sweep. Thus, modeling the formation of viscous oils and tar mats is critical for production planning. Asphaltenes are established to have a nanocolloidal structure in a large, anticlinal Middle East reservoir that is well connected as proven by equilibrated asphaltenes, production data, and pressure measurements, and contains black oil in the crest and 100-km rim of heavy oil underlain by ~10m tar mat. Asphaltenes in the black oil exist as nanoaggregates causing a small gradient under the influence of gravity, while asphaltene clusters in the heavy oil exhibit large gradients in density and viscosity. Both asphaltene gradients are matched by Flory-Huggins-Zuo equation of state (FHZ EoS). Over 60m of depth, asphaltene concentrations and viscosity values increase by factors of 10 and 1000, respectively. We use reservoir flow simulation of charge to show the formation of the viscous oil and tar mat. Our simulations honor the well-established nanocolloidal structure of asphaltenes and show how to generate gradients under the influence of gravity. We also investigate the impact of simulation parameters (e.g., reservoir geometry, dip angle) and charge conditions (e.g., charge duration) on asphaltene distributions. We model the following reservoir fluid geodynamic processes leading to current fluid measurements. First, the reservoir is charged with heavy oil. Second, gravity gradients are established from vertical migration of heavy asphaltenes to lower positions (base of the crest or base of the formation interval). This creates a density inversion; the heavier oil at the base of the interval upstructure is more dense than the asphaltene-depleted oil at the top of the interval downstructure. Third, this density inversion causes Boycott convection which transports newly-created heavier oil to the base of the reservoir and lighter oil to the top of the reservoir. Subsequent to Boycott convection, asphaltene equilibration at the base of the column yields very high asphaltene concentrations at the oil-water contact. If the asphaltene concentration exceeds the solvency capacity of the oil for asphaltenes, then asphaltene phase-separation and deposition proceed creating a tar mat. The modeling mechanism is consistent with geochemical measurements, saturation pressure, and gas-oil ratio (~100 SCF/STB). Core plugs from six tar mat wells exhibit significant variation in asphaltene content from 30% to 65%. Tar mat wells establish that 1) tar mat is a two-phase system of very high asphaltene and oil phases and 2) the mechanism proposed agrees with tar mat well properties. Asphaltene nanocolloidal gravity gradients are established vertically while Boycott convection transports dense oil to the base of the reservoir leading to formation of viscous oil and tar mat. The simulations also show that upwelling at the oil-water contact associated with countercurrent flow of Boycott convection precludes asphaltene colloidal settling at the OWC which is required to obtain very high asphaltene concentrations and tar mat formation. Thus, tar mats form when charge is complete but generally not prior to the completion of charge. Here we show for the first time that reservoir flow simulation of charge can honor the basic physics of mass transport in the reservoir and predict tar mat formation. ","Researchers develop a forward modeling approach to simulate the formation of viscous oils and tar mats over geologic time via history-matching of reservoir charge, incorporating asphaltene nanocolloidal structure and Boycott convection to predict tar mat formation and properties."
"Prediction of the Viscosity-Temperature Dependence of a Mixture of Oils Based on Information about the Density, Content of Paraffin, Resins, Asphaltenes and Fractional Composition","https://scispace.com/paper/prediction-of-the-viscosity-temperature-dependence-of-a-4bhwj1r1lhi3","2024","Journal Article","Георесурсы","Anvar Valeev
Р.Р. Ташбулатов
Jing Wang
R.M. Karimov","10.18599/grs.2024.3.23","","The article is devoted to the problem of predicting the viscosity of an oil mixture. Viscosity is an important characteristic of oil when calculating pressure losses due to friction when moving in a well, through field pipelines, through a network of main oil pipelines. In the presence of a complex branched network of pipelines and the flow of oil from various wells and fields in the condition of constantly changing production flow rates, a large number of mixture variants can be formed. Laboratory determination of viscosity for each theoretically possible mixture is practically difficult to implement, therefore, it is promising to determine the viscosity of the mixture by a computational method based on parameters amenable to additivity. Such parameters can be density, component composition and its derivatives, such as the content of paraffins, resins, asphaltenes, and fractional composition. The article analyzes various regressions of the first and second kind to obtain equations for determining viscosity depending on the mentioned parameters. A model is being developed to predict the viscosity-temperature dependence of an oil mixture based on information on density, paraffin content, resins, asphaltenes and fractional composition. The results can be applied to the calculation of field and trunk oil pipeline networks. ","Researchers develop a computational model to predict oil mixture viscosity based on density, paraffin content, resins, asphaltenes, and fractional composition, enabling efficient calculation of pressure losses in complex oil pipeline networks."
"Forecasting Dead Oil Viscosity Using Machine Learning Processes for Niger Delta Region","https://scispace.com/paper/forecasting-dead-oil-viscosity-using-machine-learning-2btwdcxbprgt","2024","Repository","","Mbachu Ijeoma Irene","10.5281/zenodo.10597889","","Abstract : Prediction of Dead oil viscosity using experimental measurements is highly exorbitant and time consuming, hence the use of forecasting models. Dead oil viscosity is a very important PVT parameter that solve numerous reservoir engineering problems and one of the most required factors for enhanced oil recovery processes. This study utilized two machine learning algorithms of Artificial Neural Network (ANN) and Support Vector Machine (SVM) to predict dead oil viscosity. A total number of 243 data set was obtained from PVT report from Niger-Delta, out of which, 70% were used to train the models, 15% for testing and 15% for validation. Quantitative and qualitative analysis was carried out to compare the performance and reliability of the new developed machine learning models with some selected empirical correlations. The result revealed that the Artificial Neural Network Outperformed Support Vector Machine (SVM) as well as common dead oil viscosity empirical correlations with the best rank of 0.144, highest correlation coefficient of 0.984, Mean Absolute Error (Ea) of 0.205, with a better performance plot, followed by Support Vector Machine model with correlation coefficient of 0.926, Mean Absolute Error (Ea) of 0.199 and the rank of 0.176. The new developed Artificial Neural Network model can potentially replace the empirical models for dead oil viscosity predictions for Niger Delta region. ",""
"A Holistic EOS Model for Characterization of Northern Kuwait Extra-Heavy Oil Mixed with Liquid Solvents","https://scispace.com/paper/a-holistic-eos-model-for-characterization-of-northern-kuwait-1sd83o5vhg","2024","Journal Article","","Mohammed Taha Al-Murayri
Atheer AlFadhli
Bodoor Ali Baroon
A. Soltani
R. Garifullin
D. Rousseau
S. Bekri
E. Delamaide","10.2118/218273-ms","","
 Liquid solvent injection is envisaged for extra-heavy oil extraction from the Lower Burgan Abdali (ADBG) reservoir in North Kuwait. This is a deep reservoir (9000 ft) where steam-assisted EOR methods are associated with a wide array of tehno-ecnomic challenges. This paper presents a methodology for creating a holistic Equation of State (EOS) describing the thermophysical properties of the selected solvents, extra-heavy oil, and their blend at different conditions. Such a model is essential for studying subsurface-to-surface variations in the mixture properties to assess the viability of solvent-assisted production.
 Representative extra-heavy downhole oil samples and two multi-component liquid solvents were investigated by performing high-pressure laboratory testing. Fluid density and viscosity were measured under varying conditions. A cubic EOS model was built to reproduce the extra-heavy oil lab-based PVT data. Simultaneously, another EOS model was developed for the two solvents. These EOS models were merged into a unified model to ensure pseudo-component overlap representation and lumping of the components for a correct extra-heavy oil and solvent mixture prediction. The viscosity modelling challenges and solutions for extra heavy-oil (with and without minor dissolved gas) and solvent mixtures were also investigated in detail.
 Lab evaluation using representative downhole oil samples (with minor dissolved gas) showed significant differences in the molecular weight of C36+ and the measured viscosity. A single EOS model was created using multi-fluid regression. The heaviest fraction had to be split into two pseudo-components coexisting in both samples but at different molar fractions. The components existing in both extra-heavy oil and solvent were lumped to avoid overlapping. It was demonstrated that the resulting EOS model can accurately reproduce the phase and volumetric behaviour of extra-heavy oil, solvent and their blend at different pressures and the reservoir temperature. Furthermore, it was noticed that the modified Lohrenz-Bray-Clark (LBC Heavy Oil) can predict the viscosities at isothermal conditions. For non-isothermal conditions, the viscosity of each pseudo-component is to be calculated at different temperatures in a tabulated format.","A holistic EOS model is developed to characterize the thermophysical properties of extra-heavy oil and solvents, including density and viscosity, under reservoir conditions. The model accurately reproduces the phase and volumetric behaviour of the mixture and can be used to assess the viability of solvent-assisted production."
"A neural network model and an updated correlation for estimation of dead crude oil viscosity","https://scispace.com/paper/a-neural-network-model-and-an-updated-correlation-for-18dd6l6z29","2012","Journal Article","Brazilian Journal of Petroleum and Gas","Ali Naseri
Seyed Hamidreza Yousefi
Alireza Sanaei
A. A. Gharesheikhlou","10.5419/BJPG2012-0003","http://www.portalabpg.org.br/bjpg/index.php/bjpg/article/download/212/186","Viscosity is one of the most important physical properties in reservoir simulation, formation evaluation, in designing surface facilities and in the calculation of original hydrocarbon in-place. Mostly, oil viscosity is measured in PVT laboratories only at reservoir temperature. Hence, it is of great importance to use an accurate correlation for prediction of oil viscosity at different operating conditions and various temperatures. Although, different correlations have been proposed for various regions, the applicability of the existing correlations for Iranian oil reservoirs is limited due to the nature of the Iranian crude oil. In this study, based on Iranian oil reservoir data, a new correlation for the estimation of dead oil viscosity was provided using non-linear multivariable regression and non-linear optimization methods simultaneously with the optimization of the other existing correlations. This new correlation uses API Gravity and temperature as an input parameter. In addition, a neural-network-based model for prediction of dead oil viscosity is presented. Detailed comparisons show that validity and accuracy of the new correlation and the neural-network model are in good agreement with large data set of Iranian oil reservoir when compared with other correlations.","In this paper, a new correlation for the estimation of dead oil viscosity was provided using non-linear multivariable regression and nonlinear optimization methods simultaneously with the optimization of the other existing correlations."
"Methodology for Static and Dynamic Modeling of Hydrocarbon Systems Having Sharp Viscosity Gradient","https://scispace.com/paper/methodology-for-static-and-dynamic-modeling-of-hydrocarbon-4ozhf0jnof","2021","Proceedings Article","Information Processing and Trusted Computing","Babatope Kayode
F.. Al-Tarrah
Gabor Hursan","10.2523/IPTC-21184-MS","","
 This paper describes a methodology for delineating tar surface, incorporating it into a geological model, and the process for numerical modeling of oil viscosity variation with depth above the tar surface. The methodology integrates well log data and compositional fluid analysis to develop a mathematical model that mimics the oil's property variation with depth. While there are a good number of reservoirs that fit this description globally, there is a knowledge gap in literature regarding best practices for dealing with the peculiar challenges of such reservoirs. These challenges include; (i) how to delineate the top-of-tar across the field, (ii) modeling of Saturation Height Function (SHF) in a system where density and wettability is changing with depth, and (iii) the methodology for representing the depth-dependent oil properties (especially viscosity) in reservoir simulation.
 Nuclear magnetic resonance (NMR) logs were used to predict fluid viscosity using a technique discussed by Hursan et al. (2016). Viscosity regions are identified at every well that has an NMR log, and these regions are mapped from well to well across the reservoir. Within each viscosity region, the analysis results of fluid samples collected from wells are used to develop mathematical models of fluid composition variation with depth. A reliable SHF model was achieved by incorporating depth-varying oil density and depth varying wettability into the calculation of J-Function. A compositional reservoir simulation was set-up, using the viscosity regions and the mathematical models describing composition variation with depth, for the respective regions. Using information obtained from literature as a starting point, residual oil saturation was modeled as a function of oil viscosity.
 Original reservoir understanding places the top of non-movable oil (tar) at a constant fieldwide subsurface depth, which corresponds to the shallowest historical no-flow drillstem test (DST) depth. Mapping of the NMR viscosity regions across the field resulted in a sloping tar-oil contact (TOC), which resulted in an increase of movable hydrocarbon pore volume. The viscosity versus depth profile from the simulation model matched the observed data, and allow the simulation model better predict well performance. In addition, the simulation model results also matched the depth-variation of observed formation volume factor (FVF) and reservoir fluid density. Some wells that have measured viscosity data but no NMR logs were used as blind-test wells. The simulation model results also matched the measured viscosity at those blind-test wells. These good matches of the oil property variation with depth gave confidence, that the simulation model could be used as an efficient planning tool for ensuring that injectors are placed just-above the tar mat. The use of the simulation model for well planning could reduce the need for geosteering while drilling flank wells, leading to savings in financial costs.
 This paper contains a generalized approach that can be used in static and dynamic modeling of reservoirs, where oil changes from light to medium to heavy oil, underlain by tar. It contains recommendations and guidelines to construct a reliable simulation model of such systems.","In this article, a methodology for delineating tar surface, incorporating it into a geological model, and the process for numerical modeling of oil viscosity variation with depth above the tar surface is described."
"Holistic Evaluation of Reservoir Oil Viscosity in Breidablikk Field – Including Mud Gas Logging Approach","https://scispace.com/paper/holistic-evaluation-of-reservoir-oil-viscosity-in-26xgko52dnud","2023","Journal Article","","Alexandra Cely
Ingvar Skaar
Tao Yang","10.30632/spwla-2023-0039","","Breidablikk is a greenfield on the Norwegian Continental Shelf and just started the preproduction drilling of 23 wells in two structures. We have only two reservoir fluid samples from exploration wells in each structure with relatively high viscosity of 4 cp and 8 cp, respectively. Currently, we assume each structure has constant oil viscosity homogenously. Any change in the viscosity in each direction can lead to a 20 to 30% difference in oil recovery. Therefore, it is important to update the viscosity distribution in the reservoirs along with the drilling activities Different methods can be used to acquire reservoir oil viscosity, including downhole logging and sampling, mud gas logging, extracts from cuttings, and surface oil sampling. Our previous studies demonstrate that mud gas provides real-time and continuous reservoir oil properties. However, due to the low concentration of hydrocarbon components in mud gas (like ethane and propane), it is challenging to apply the machine-learning models we developed for standard black oil and gas condensate. Therefore, we developed a different approach to predict the oil viscosity based on the light mud gas component ratios. A thorough study has been performed based on the reservoir fluid database from the Bredabikk Field and the neighboring Grane Field. The results show the methane/propane ratio is the best parameter correlated to reservoir oil viscosity. Before adopting the new method from mud gas, we extensively compared results with other methods, including the measurement of pressure-volume-temperature (PVT) samples and oil extracts from cuttings. The comparison shows the approach based on mud gas provides an oil quality classification that allows distinguishing between high- or low-viscosity reservoir oil along a given well. The threshold for the two categories is identified from the reservoir fluid database. The mud gas method agrees well with the PVT measurements, which are regarded as the ground truth answer. The cutting extracts study supports the conclusion on oil viscosity provided by the mud gas analysis. Therefore, we decide to deploy mud gas data as the main method for future wells The new approach using mud gas logging provides a real-time and cost-efficient method to identify the continuous reservoir oil viscosity following the well path. Along with drilling more wells, we achieve a detailed and accurate reservoir oil viscosity distribution in different reservoirs. The viscosity mapping of the reservoirs lays the ground for further optimizing the drilling target and well placement and improving the oil recovery. ","Researchers developed a real-time mud gas logging approach to predict oil viscosity in the Breidablikk Field, Norway, using methane/propane ratios, which correlates well with PVT measurements and oil extracts from cuttings, improving oil recovery and well placement."
"A novel mathematical model for modeling viscosity and temperature relationship for dead oils","https://scispace.com/paper/a-novel-mathematical-model-for-modeling-viscosity-and-38xsua6blaan","2024","Journal Article","Dental science reports","Alireza Dolatyari
Mohammad Ahmady
Alireza Kazemi","10.1038/s41598-024-73573-8","","Viscosity is crucial in subsurface and surface transport, used in engineering domains like heat transfer and pipeline design. However, measurements are limited, necessitating predictive viscosity relationships. Existing models lack precision or pertain to limited fluids, and accurately forecasting dead oil viscosity remains challenging due to errors. The study presents a mathematical algorithm to accurately estimate viscosity values in hydrocarbon fluids. It uses a robust non-linear regression technique to establish a reliable relationship between fluid viscosity and temperature within a specific temperature range. The algorithm is applied to extra-heavy to light crude oil samples from Iranian oilfields, revealing viscosity values ranging from 0.29 cp to 5328.74 cp within a dataset of 243 viscosity data points. After modeling each of these five fluids, the highest values obtained for the maximum absolute error and relative error are related to the fluid with an API gravity of 12.92. The maximum absolute error and relative error for this fluid sample are 1.25 cp and 6.04%, respectively. The algorithm offers acceptable precision in outcome models, even with limited training data, demonstrating its effectiveness in training models with less than 30% of available data. Moreover, these models end up with a near-unity coefficient of determination in testing data, reaffirming their proficiency at reflecting empirical data with remarkable accuracy. ","A novel mathematical model accurately estimates viscosity values in hydrocarbon fluids using non-linear regression, achieving high precision with limited training data and near-unity coefficient of determination in testing data for Iranian oilfield samples."
"Multivariate Statistical Modeling of Crude Oil Viscosity and Mole Percent Components for Reservoir Fluids","https://scispace.com/paper/multivariate-statistical-modeling-of-crude-oil-viscosity-and-8lltgo93d72z","","","","Jeremiah Ifeanyi Okoroma
Adaobi Stephenie Nwosi-Anele
Uchenna Daniel Elikee","10.9734/jenrr/2021/v9i430241","","This study presents multivariate statistical modeling of PVT properties in a Hydrocarbon Reservoir. Traditionally, these properties are modeled by correlating them with the changes in pressure and temperature associated with them. However, these changes are often a direct corollary of the changing composition as each component’s presence and/or absence contributes to the overall property of the fluid system. In this work, Multiple Linear and Multiple Nonlinear regression models were used to develop a correlation for the crude oil viscosity and the mole percent of the components as they change with pressure and temperature. A fluid system was modelled using the PVT Package of Integrated Production System Modelling (IPM) Suite. The model was then used to perform a differential liberation test simulation to predict the changes in composition of the crude oil. The composition included three lumped crude oil fractions. After the PVT modelling, the generated PVT Composition was used to perform the Multivariate statistical analysis (MVA) and modelling.Two MVA techniques were compared – the Multiple Linear Regression (MLR) and Multiple Non-Linear Regression (MLNR).Analysis of residuals generated from the prediction run based on both techniques showed that the multiple linear regression method had trending residuals, contrary to the law of parametric estimation upon which it is based. However, the multiple nonlinear regression yielded 100% correlation with adequate residual trend and is thus recommended for adaptation to distinct fluid systems. It is imperative to note that the accuracy of this adaptive PVT modeling and prediction is hinged primarily on the accuracy of the PVT model used to estimate the compositional variation.","This study develops multivariate statistical models for crude oil viscosity and composition using multiple linear and nonlinear regression, recommending multiple nonlinear regression for accurate prediction of compositional variation in hydrocarbon reservoirs."
