"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Weathering of Petroleum Biomarkers: Review in Tropical Marine Environment Impacts","https://scispace.com/paper/weathering-of-petroleum-biomarkers-review-in-tropical-marine-4166js0kzl","2014","Journal Article","Open Access Library Journal","Claudia Yolanda Reyes
Iacutecaro T. A. Moreira
Daiane Aparecida Francisco de Oliveira
Naijane da Costa Medeiros
Marcos Almeida
Fernanda Wandega
Sarah A. R. Soares
Ol iacutevia M. C. de Oliveira","10.4236/OALIB.1101004","https://repositorio.ufba.br/ri/bitstream/ri/28646/1/OALibJ_2016032411102546.pdf","Weathering of biomarkers is a physical, geochemical and biological process that alters the oil components Whether in petroleum geochemistry or environmental impact studies, knowledge of mechanisms, residence times and chemical intermediates is essential to describe the scientific and technical bases of oil deterioration This report attempts to review the concepts of oil weathering and its biomarkers specifically, in order to inform studies related to the impact of spills in marine environments","This report attempts to review the concepts of oil weathering and its biomarkers specifically, in order to inform studies related to the impact of spills in marine environments."
"Natural Processes Of Petroleum Biodegradation In Reservoirs [processos Naturais De Biodegradação Do Petróleo Em Reservatórios]","https://scispace.com/paper/natural-processes-of-petroleum-biodegradation-in-reservoirs-14sg4tgqyp","2012","Journal Article","Scopus","G F Da Cruz
Anita J. Marsaioli","","","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes. This causes oil souring and increased viscosity, sulfur and metal content, having a direct impact on oil production and refining costs.","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes."
"Quantification of compositional changes of petroleum hydrocarbons by GC/FID and GC/MS during a long-term bioremediation experiment","https://scispace.com/paper/quantification-of-compositional-changes-of-petroleum-2wjyh1tjfc","2000","Journal Article","Soil & Sediment Contamination","Trine S. Jensen
Erik Arvin
Bo Svensmark
Per Wrang","10.1080/10588330091134400","","Samples from a long-term bioremediation experiment contaminated with two crude oils, Arabian Heavy and Gullfax, was used to analyze the compositional change of petroleum hydrocarbons. A time course of five different homologous series of petroleum hydrocarbons were analysed by GC/FID and GC/MS. The homologous series were n-alkanes, acyclic isoprenoids, alkylated naphthalenes, alkylated phenanthrenes, and alkylated dibenzothiophenes. Several biomarker compounds were monitored during the experiment to evaluate the possible use as conserved reference compounds for the quantification of other oil compounds, that is, nor-hopanes, hopanes, methyl-hopanes, steranes, mono- og triaromatic steranes. The 17α(H),21β(H)-hopane was found to be stable toward biodegradation and was used as reference compound. The internal standard quantification method was used to quantify changes of the homologous series of oil compounds, and a graphic presentation was used to compare the decrease of the individual compounds. This was fo...","In this article, a long-term bioremediation experiment contaminated with two crude oils, Arabian Heavy and Gullfax, was used to analyze the compositional change of petroleum hydrocarbons."
"Biodegradation of oil hydrocarbons and its implications for source identification","https://scispace.com/paper/biodegradation-of-oil-hydrocarbons-and-its-implications-for-3xy5toj9d7","2016","Book Chapter","","Roger C. Prince
Clifford C. Walters","10.1016/B978-0-12-803832-1.00019-2","","Biodegradation puts a major impact on the composition of petroleum products and crude oils. This chapter discusses the fundamentals of hydrocarbon biodegradation, especially of liquid fossil fuels, and attempts to bring together the conclusions from two rather disparate areas of research. One is from the community of microbiologists and environmental scientists studying biodegradation in the laboratory and the field. The other is from the community of geochemists studying petroleum in reservoirs. Significant routes for hydrocarbons to leave the biosphere are combustion and photochemical oxidation. Photo oxidation is a very important process in the atmosphere, and while it does convert aromatic compounds in slicks to oxygenated species, it accounts for relatively little loss of nonvolatile hydrocarbons. Oxygen is both an essential reactant in the initial activation of hydrocarbons under aerobic conditions and the terminal electron acceptor for microbial growth. Most natural petroleum contains only trace amounts of alkenes. A few crude oils contain minor amounts from radiolysis, but alkenes can be quite abundant in refined products such as gasoline.","The authors discusses the fundamentals of hydrocarbon biodegradation, especially of liquid fossil fuels, and attempts to bring together the conclusions from two rather disparate areas of research: microbiologists and environmental scientists studying biodegradability in the laboratory and the field."
"Identification of crude oils and fuel oils after weathering using biomarkers, pyrogenic index and asphaltenes contents","https://scispace.com/paper/identification-of-crude-oils-and-fuel-oils-after-weathering-4wx6djwa3t","","Journal Article","","H. Thongkorn","10.58837/chula.the.2018.408","","Oil spills have become a global problem. This is one of the serious problems in marine environment. The spills are generally from reservoir zipping, accident or unauthorized drainage. Typically, the spilled oils are fuel oils or crude oils which are difficult to differentiate. After oil spill incident, oils are undergone weathering processes such as evaporation, dissolution, and biodegradation etc., which are main factor of depleting hydrocarbon. This work focuses on the distribution of hydrocarbon and diagnostic ratio of polycyclic aromatic hydrocarbons such as pristane, phytane, phenanthrene, pyrene, chrysene and biomarker in hopane group after weathering processes. Moreover, measuring of Al, Si and asphaltenes contents also study in this research. Five crude oils and four fuel oils were weathered in the sea water for 60 days. All samples were characterized by GC-FID and GCxGC-TOFMS followed NORDTEST methodology. Moreover, all samples were measured for asphaltenes contents and Al, Si contents in order to differentiate the types of oil. The result from weathering simulation showed that weathering had significantly affected the distribution of n-alkanes and generally used diagnostic ratio (pristane/phytane) including Al and Si contents changed seriously. However, pyrogenic index and asphaltenes contents can be used as indicators to differentiate fuel oils and crude oils since both of them are strong anti-weathering.","Oil spill identification after weathering using biomarkers, pyrogenic index and asphaltenes contents is a research study that focuses on the distribution of hydrocarbon and diagnostic ratio of polycyclic aromatic hydrocarbons such as pristane, phytane, phenanthrene, pyrene, chrysene and biomarker in hopane group after weathering processes."
"Ruthenium-ions-catalyzed Oxidation of the Asphaltenes of Oils and Oil-Source Correlation in the Tarim Basin","https://scispace.com/paper/ruthenium-ions-catalyzed-oxidation-of-the-asphaltenes-of-0r77n1no2spz","","","","马安来
张水昌
张大江
卢桂军","10.3321/j.issn:1000-0747.2004.03.014","","The asphaltenes in oils from the Lunnan, Tahe, Hadexun Oilfields and well TD2 were studied by Ruthenium-ions-catalyzed oxidation. The asphaltene RICO products include n-alkan acids, di-n-alkan acids, branched alkan acids, tricyclic terpan acids, hopanoic acids, steran acids and 4-methyl steran acids. The n-alkyl chain and the biomarker bounded on the asphaltene are uneasily to be biodegraded. The biomarker bounded on the asphaltene, especially sterane has similar distribution with that of the counterparts in saturated hydrocarbon. The asphaltene RICO indicates that the Middle and Upper Ordovician may be the main source rocks of the oils in Lunnan, Tahe and Hadexun Oilfields. The method of asphaltene RICO provides a new pathway for correlation of heavily biodegraded oil-source.","Ruthenium-ions-catalyzed oxidation of asphaltenes from Tarim Basin oils reveals n-alkan acids, biomarkers, and steranes, indicating Middle-Upper Ordovician source rocks and a new pathway for correlating heavily biodegraded oils."
"The effects of biodegradation on the compositions of aromatic hydrocarbons and maturity indicators in biodegraded oils from Liaohe Basin","https://scispace.com/paper/the-effects-of-biodegradation-on-the-compositions-of-5aqlvzfiyl","2009","Journal Article","Science in China Series D: Earth Sciences","JianPing Bao
CuiShan Zhu","10.1007/S11430-009-5017-5","","By the aid of GC-MS technique, a series of sequentially biodegraded oils from Liaohe Basin have been analyzed. The results show that the concentrations and relative compositions of various aromatic compounds in the biodegraded crude oils will change with increasing biodegradation degree. The concentrations of alkyl naphthalenes, alkyl phenanthrenes, alkyl dibenzothiophene are decreased, and the concentration of triaromatic steroids will increase with increasing biodegradation degree in biodegraded oils. Those phenomena indicate that various aromatic compounds are more easily biodegraded by bacteria like other kinds of hydrocarbons such as alkanes, but different series of aromatic compounds have a varied ability to resistant to biodegradation. The ratios of dibenzothiophene to phenenthrene (DBTH/P) and methyl dibenzothiophene to methyl phenanthrene (MDBTH/MP) are related to the features of depositional environment for source rocks such as redox and ancient salinity. However, in biodegraded oils, the two ratios increase quickly with the increase of the biodegradation degree, indicating that they have lost their geochemical significance. In this case, they could not be used to evaluate the features of depositional environment. Methyl phenanthrene index, methyl phenanthrene ratio and methyl dibenzoyhiophene ratio are useful aromatic maturity indicators for the crude oils and the source rocks without vitrinite. But for biodegraded oils, those aromatic maturity indicators will be affected by biodegradation and decrease with the increase of the biodegradation degree. Therefore, those aromatic molecular maturity indicators could not be used for biodegraded oils.","In this paper, a series of sequentially biodegraded oils from Liaohe Basin have been analyzed by the aid of GC-MS technique, and the results show that the concentrations and relative compositions of various aromatic compounds in the biode upgraded crude oils will change with increasing biodegradation degree."
"Geochemical characteristics of biodegraded crude oil and their significances","https://scispace.com/paper/geochemical-characteristics-of-biodegraded-crude-oil-and-yj65ggxumycr","","","","DUAN Chuan-li
CHEN Jian-fa","10.3969/j.issn.1672-1926.2007.02.023","","The mechanisms of the microbial degradation of crude oil are aerobic and anaerobic biodegradations.The degradation of crude oils in laboratories usually takes place in the presence of oxygen.Anaerobic biodegradation cannot be absolutely simulated in laboratories because of its slow degradation rate.The temperature is a main factor controlling the biodegradation.The laboratory biodegradation effect is the best under about 40℃.After the microbial degradation in laboratory,the crude oil samples have lower saturated hydrocarbon,and higher aromatic hydrocarbon,nonhydrocarbon and asphaltene.Asphaltene is not susceptible to biodegradation and its pyrolysis product and the Ruthenium ion catalyed oxidation product have important role in the oil-oil correlation and oil source correlation for the biodegraded oil.","This study investigates the geochemical characteristics of biodegraded crude oil, revealing that microbial degradation affects hydrocarbon composition, with temperature being a key factor, and asphaltene being resistant to biodegradation, influencing oil-oil and oil-source correlations."
"An examination by GC×GC-TOFMS of organic molecules present in highly degraded oils emerging from Caribbean terrestrial seeps of Cretaceous age","https://scispace.com/paper/an-examination-by-gc-gc-tofms-of-organic-molecules-present-3k6y3sskvx","2019","Journal Article","Geoscience frontiers","Alan G. Scarlett
Ana Ibis Despaigne-Diaz
Simon A. Wilde
Kliti Grice","10.1016/J.GSF.2018.03.011","","For our ancestors, oil seeps were both a fascination and a resource but as the planet's reserves of high quality low density oil becomes increasingly depleted, so there is now a renewed interest in heavier, biodegraded oils such as those encountered in terrestrial seeps. One such seep is Pitch Lake in the Caribbean island of Trinidad, which is the largest natural deposit of asphalt in the world. At the northern end of the Caribbean, oil emerges along a tectonic contact on the island on Cuba. The sources of the oils from these seeps are relatively recent and both are subject to intense weathering due to the tropical conditions. When analysed by gas chromatography (GC) both oils appear as unresolved complex mixtures (UCM) and show a very high degree of biodegradation thus presenting an analytical challenge. In this case study, these two Caribbean seep oils were analysed by comprehensive two dimensional GC with time of flight mass spectrometry (GC×GC-TOFMS) to expose many thousands of the individual compounds that comprise the UCM. The high chromatographic resolution of the GC×GC-TOFMS produced good quality mass spectra allowing many compounds including molecular fossil ‘biomarkers’ to be identified. Compound classes included diamondoid hydrocarbons, demethylated hopanes and seco -hopanes, mono- and tri-aromatic steroids. D-ring aromatised structures of the 8,14- seco -hopanes, including demethylated forms were present in both oils but further demethylation, probably at position C-25 during biodegradation, was only observed in the Pitch Lake oil. Many polycyclic aromatic hydrocarbons (PAHs) were absent although the fungal-derived pentacyclic PAH perylene was present in both oils. The presence of the angiosperm biomarker lupane in the Pitch Lake oil constrained the age to the Late Cretaceous. The higher degree of biodegradation observed in the Cuban oil was likely due to relatively slow anaerobic processes whereas oil within Pitch Lake was probably subject to additional more rapid aerobic metabolism within the lake.","In this article, two Caribbean seep oils were analysed by comprehensive two dimensional GC with time of flight mass spectrometry (GC×GC-TOFMS) to expose many thousands of individual compounds that comprise the UCM."
"Multiple Controls on Petroleum Biodegradation and Impact on Oil Quality","https://scispace.com/paper/multiple-controls-on-petroleum-biodegradation-and-impact-on-5c4hhmvlxb","2002","Journal Article","Spe Reservoir Evaluation & Engineering","Lloyd M. Wenger
Cara L. Davis
Gary H. Isaksen","10.2118/80168-PA","","Biodegradation of oils in nature is important in reservoirs cooler than approximately 80°C. Oils from shallower, cooler reservoirs tend to be progressively more biodegraded than those in deeper, hotter reservoirs. Increasing levels of biodegradation generally cause a decline in oil quality, diminishing the producibility and value of the oil as API gravity and distillate yields decrease; in addition, viscosity, sulfur, asphaltene, metals, vacuum residua, and total acid numbers increase. For a specific hydrocarbon system (similar source type and level of maturity), general trends exist for oil-quality parameters vs. present-day reservoir temperatures of <80°C. However, other controls on biodegradation may also have significant effects, making predrill prediction of oil quality difficult in some areas. It has long been observed that fresh, oxygenated waters in contact with reservoir oil can cause extensive aerobic biodegradation. More recently, it has been recognized that anaerobic sulfatereducing and fermenting bacteria also can degrade petroleum. Highly saline formation waters may inhibit bacterial degradation and effectively shield oils from oil-quality deterioration. The timing of hydrocarbon charge(s) and the post-charge temperature history of the reservoir can have major effects on oil quality. Reservoirs undergoing current charging with hydrocarbons may overwhelm the ability of bacteria to degrade the oil, resulting in better-than-anticipated oil quality. Fresh charge to reservoirs containing previously degraded oil will upgrade oil quality. Calibrated methods of oil-quality risking, based on a detailed evaluation of reservoir charge and temperature history and local controls on biodegradation, need to be developed on a play and prospect basis.","For a specific hydrocarbon system (similar source type and level of maturity), general trends exist for oil-quality parameters vs. present-day reservoir temperatures of <80°C as mentioned in this paper."
"Assessing Biodegradation of Brazilian Crude Oils via Characteristic Profiles of O1 and O2 Compound Classes: Petroleomics by Negative-Ion Mode Electrospray Ionization Fourier Transform Ion Cyclotron Resonance Mass Spectrometry","https://scispace.com/paper/assessing-biodegradation-of-brazilian-crude-oils-via-po7rfnk1tl","2017","Journal Article","Energy & Fuels","Laercio Lopes Martins
Marcos A. Pudenzi
Georgiana Feitosa da Cruz
Heliara D. Lopes Nascimento
Marcos N. Eberlin","10.1021/ACS.ENERGYFUELS.7B00109","","Profiles for polar heteroatom compounds were obtained via Fourier transform ion cyclotron resonance mass spectrometry (FT-ICR MS) using electrospray ionization (ESI) in negative-ion mode for a set of 30 Brazilian oil samples from distinct sedimentary basins and used to estimate biodegradation extents. The samples were initially subjected to traditional geochemical biodegradation analysis to classify them in term of biodegradation levels as based on the Peters and Moldowan scale (PM scale). When the profiles were correlated with the PM scale, it was found that the O1, N, NO2, NO3, and N3O2 classes decrease, whereas the O2, O3, and O4 classes increase in relative abundance with biodegradation. The acyclic to cyclic acids (A/C) ratio of the O2 class, mainly composed of naphthenic acids, provided a robust parameter to classify biodegradation levels of Brazilian oils. A modified saturated acid (SA) index was also used to classify biodegradation levels. For the O1 class, two new monoaromatic (MA) indexes were p...","In this paper, Fourier transform ion cyclotron resonance mass spectrometry (FT-ICR MS) using electrospray ionization (ESI) in negative-ion mode was used to estimate biodegradation extents."
"Biomarker Molecular Indicators Predict Biodegraded Heavy Oil Physical Properties: A Case from Dongying Depression, Eastern China","https://scispace.com/paper/biomarker-molecular-indicators-predict-biodegraded-heavy-oil-4z5sgev0ja","2012","Journal Article","Advanced Materials Research","Zhong Hong Chen","10.4028/WWW.SCIENTIFIC.NET/AMR.524-527.2069","","To determine reliable molecular thermal maturity parameters for prediction of the physical properties of biodegraded oils, a suite of oils including 11 biodegraded oils from Caoqiao oilfield and 5 non-biodegraded oils from Wangjiagang oilfield in Dongying depression in Bohai-bay basin, eastern of China were analyzed. The oils were selected in a wide range of viscosity in order to investigate the relation between the parameters and oil properties. The data show the effects of biodegradation on some molecular thermal maturity parameters: C29 sterane parameters C2920S/(20S+20R) and C29ββ/(ββ+αα) increased apparently under heavy biodegradation (rank 6~7); parameters C3122S/(22S+22R), C3222S/(22S+22R), C293-methyl/C29 4-methyl, (C28+C29Tricyclics)/Ts and (C28+C29Tricyclics)/ (C28+C29Tricyclics +Ts) showed effects from heavy biodegradation (rank 6~7), and terpanes parameters Ts/(Ts+Tm), C29Ts/(C29Ts+C29Tm) and aromatic C20/(C28+C20), (C20+C21)/(C20+C21+C26+C27+C28) and D(3-6)/(D3-6+ C29 4-methylstigmastane 20R showed no effect from heavy biodegradation. Based on the comparison, the molecular maturity parameters C26 to C28 triaromatic parameters C26S/ (C26S+C28S), C27R/(C27R+C28R), C28/(C26+C27+C28) and tricyclic terpanes parameters C19/(C19+C23) were recommended to predict the physical properties of biodegraded oil for these parameters showed no effects from biodegradation(rank 6~7) and better relations with oil physical properties compared to other parameters. Some quantificational equations between these molecular thermal maturity parameters and the physical properties of biodegraded oils were inferred, which may assist in predicting the viscosity and API gravity of reservoired oils before production.","Some quantificational equations between these molecular thermal maturity parameters and the physical properties of biodegraded oils were inferred, which may assist in predicting the viscosity and API gravity of reservoired oils before production."
"Multiple Controls on Petroleum Biodegradation and Impact on Oil Quality","https://scispace.com/paper/multiple-controls-on-petroleum-biodegradation-and-impact-on-4jeh5dwt9c","2001","Proceedings Article","","Lloyd M. Wenger
Cara L. Davis
Gary H. Isaksen","10.2118/71450-MS","https://scispace.com/pdf/multiple-controls-on-petroleum-biodegradation-and-impact-on-4jeh5dwt9c.pdf","Biodegradation of oils in nature is important in reservoirs cooler than approximately 80°C. Oils from shallower, cooler reservoirs tend to be progressively more biodegraded than those in deeper, hotter reservoirs. Increasing levels of biodegradation generally cause a decline in oil quality, diminishing the producibility and value of the oil as API gravity and distillate yields decrease; in addition, viscosity, sulfur, asphaltene, metals, vacuum residua, and total acid numbers increase. For a specific hydrocarbon system (similar source type and level of maturity), general trends exist for oil-quality parameters vs. present-day reservoir temperatures of <80°C. However, other controls on biodegradation may also have significant effects, making predrill prediction of oil quality difficult in some areas. It has long been observed that fresh, oxygenated waters in contact with reservoir oil can cause extensive aerobic biodegradation. More recently, it has been recognized that anaerobic sulfatereducing and fermenting bacteria also can degrade petroleum. Highly saline formation waters may inhibit bacterial degradation and effectively shield oils from oil-quality deterioration. The timing of hydrocarbon charge(s) and the post-charge temperature history of the reservoir can have major effects on oil quality. Reservoirs undergoing current charging with hydrocarbons may overwhelm the ability of bacteria to degrade the oil, resulting in better-than-anticipated oil quality. Fresh charge to reservoirs containing previously degraded oil will upgrade oil quality. Calibrated methods of oil-quality risking, based on a detailed evaluation of reservoir charge and temperature history and local controls on biodegradation, need to be developed on a play and prospect basis.","For a specific hydrocarbon system (similar source type and level of maturity), general trends exist for oil-quality parameters vs. present-day reservoir temperatures of <80°C."
"Biodegradation of Hopanes, Steranes and Tricyclic Terpanes in Heavy Oils","https://scispace.com/paper/biodegradation-of-hopanes-steranes-and-tricyclic-terpanes-in-5bo8ccnlcq","2018","Book Chapter","","Yang Li
Xiangchun Chang
Jinliang Zhang
Youde Xu","10.1007/978-3-030-01578-7_39","","Nine heavy oils were analyzed to investigate the biodegradation of biomarkers. According to the characteristics of the presence of a fully developed series of 25-norhopanes and to the conspicuous depletion of hopanes, regular steranes and even tricyclic terpanes, the level of biodegradation of the samples were determined as ranging from PM 6 to PM 9. Among the samples, hopanes and regular steranes were biodegraded severely and the depletion of hopanes and of regular steranes increased with the increase of the biodegradation level. When the level of biodegradation reaches PM 8, the biodegradation of tricyclic terpanes begins. With the increase of biodegradation, the C21–22 steranes and diasteranes remain unaffected under the biodegradation level of PM 8, indicating that they can be used as conserved “internal standards” to evaluate the biodegradation of hopanes, regular steranes and tricyclic terpanes. However, the C21–22 steranes and diasteranes are degraded when the biodegradation level is over PM 9. Among the C19–26 tricyclic terpanes family, C23 and C21 tricyclic terpanes are the most readily degraded members, followed by C20 tricyclic terpane, while the C19, C22 and C24–26 tricyclic terpanes seem more resistant to biodegradation.","Nine heavy oils were analyzed to investigate the biodegradation of biomarkers and the depletion of hopanes and of regular steranes increased with the increase of theBiodegradation level, indicating that the C21–22 steranes and diasteranes can be used as conserved “internal standards” to evaluate the biodesgradation of hopane, regular sterane and tricyclic terpanes."
"Caracterização geoquímica de petróleo por cromatografia bidimensional abrangente e análise multivariada de dados","https://scispace.com/paper/caracterizacao-geoquimica-de-petroleo-por-cromatografia-5zgljiei18","2016","","","Paloma Santana Prata","","http://repositorio.unicamp.br/jspui/bitstream/REPOSIP/321678/1/Prata_PalomaSantana_D.pdf","The geochemical characterization of petroleum is an essential task to develop new strategies and technologies when analyzing the commercial potential of crude oils for exploitation. Due to the chemical complexity of these natutal energy surce, the use of modern analytical techniques along with multivariate exploratory data analysis approaches are required to obtnaid simplified analysis procedure – which traditionally is based on the determination of biomarkers compounds associated with relevant geochemical characteristics about the oils. This work was divided intro tree chapters; the main objective of the first chaptes was to extract important geochemical information (biodegradation indicators, paleoenvironment and maturity indicators) obtained from saturated fraction of sample oils from different production basins by conventional methodology (GC-MS and GC-MS/MS) through the analysis, identification and calculation of parameters based on biomarkers families. In the second part of this study, after optimization of the best working conditions of oil by comprehensive two-dimensional gas chromatography coupled to quadrupole mass spectrometry (GC×GC-QMS) along with a simplified prior treatment, the maltene fraction of the oils were analizated by GC×GC-QMS, and chromatographic data treatment was performated by multiway principal component analysis (MPCA). The results showed that four PC explained 93.57% of the data variance, expressing mainly the differences on the profiles of the saturated hydrocarbon fraction of the oils (C13C18 and C19C30 n-alkanes and the pristane/phytane ratio). The PC1 grouped the samples of severely biodegraded oils, while the type of the depositional paleoenvironments of the oils and its oxidation conditions (as well as their thermal maturity) could be inferred analysing others relevant MPC. Additionally, considerations about the source of the oil samples was also possible based on the overall distribution of relevant biomarkers such as the phenanthrene derivatives, tri-, tetraand pentacyclic terpanes. Finaly, in Chapter III it was performed a comparison of conventional (GC-MS and GC-MS/MS) and GC×GC-QMS + MPCA methods for oil analysis. It can be concluded that this approach could aid the geochemical chracterization of oils to generate simple and fast information about biodegradation, paleoenvironment and maturity of petroleum. Key-words: Petroleum, Biomarkers, GC×GC-QMS, MPCA.","In this article, the main objective of the first chaptes was to extract important geochemical information (biodegradation indicators, paleoenvironment and maturity indicators) obtained from saturated fraction of sample oils from different production basins by conventional methodology (GC-MS and GC-MS/MS) through the analysis, identification and calculation of parameters based on biomarkers families."
"Viscosity Prediction of Heavy Oil from the Liaohe Basin Using Biomarker Parameters","https://scispace.com/paper/viscosity-prediction-of-heavy-oil-from-the-liaohe-basin-1130qzhg79","2014","Journal Article","Petroleum Science and Technology","J. J. Hu
X. T. Zhang
Q. Yu
Z. Huang
Q. Xiao
H. J. Zhao","10.1080/10916466.2011.637535","","A set of correlations was proposed to predict the viscosities of heavy oils from Leng 43/37 blocks (Liaohe Basin) using some biomarker parameters. Geochemical analysis showed that the heavy oils in this study main suffered from different degrees of biodegradation. With increasing biodegradation, the viscosities of crude oils have strong correlations with the following four biomarker biodegradation parameters: (Pr + Ph)/(nC17 + nC18), (nC17 + nC18)/C30H, nC17 + nC18 + Pr + Ph (mg/g), ∑(nC11 − nC36) (mg/g); the correlation coefficients were 0.96, 0.94, 0.93, and 0.94, respectively. Moreover, for convenience, we ranked the extent of biodegradation as nonbiodegraded and lightly, moderately, heavily, and severely biodegraded. The accuracy and applicable biodegradation scale range of these correlations are discussed. The viscosities obtained from the correlations could be used in designing biodegraded heavy oil production projects.","A set of correlations was proposed to predict the viscosities of heavy oils from Leng 43/37 blocks (Liaohe Basin) using some biomarker parameters and the extent of biodegradation was ranked as nonbiodegraded and lightly, moderately, heavily, and severely biodegraded."
"An approach to the application of biomarkers to he migration of crude oil in tahe oil district of the tarim basin","https://scispace.com/paper/an-approach-to-the-application-of-biomarkers-to-he-migration-ebdk2s459pn4","","","","黄继文","10.3969/j.issn.1001-6112.2003.z1.010","","The maturity of the Ordovician crude oil in Tahe oil district is high, and is strongly affected by biodegradation. Different biomarker maturity parameters can only used as rods in the different periods of crude oil generation from organic matter. It is needed to select indexes not only having good resistance to biodegradation but also being fit for wider maturity ranges in order to study the possible pathways of hydrocarbon migration in Tahe oil district. The ratios of tricyclic terpane to 17α(H)-hopane, rearrangement sterane to regular sterane and Ts/(Ts+Tm)are biomarkers fitter for the special crude oil in Tahe oil district. The studies revealed that there were two injection pathways of hydrocarbon for the Ordovician crude oil. In the early stage, the hydrocarbon migrated from south to north, and had relatively low maturity and accumulated earlier. In the late stage, the hydrocarbon migrated from east to west, and had higher maturity than the early stage and accumulated later.","This study applies biomarkers to investigate crude oil migration in Tahe oil district, Tarim Basin, identifying two hydrocarbon injection pathways with distinct maturity levels and accumulation stages, influenced by biodegradation and organic matter generation."
"Analysis of biomarkers in crude oils, processed oils, and spilled oils","https://scispace.com/paper/analysis-of-biomarkers-in-crude-oils-processed-oils-and-5f4mo0i83h","","Journal Article","","Pornpetch Hattakijvilai","10.58837/chula.the.2017.430","","Oil spills in marine are commonly come from crude oils, fuel oils and lubricating oils by accidental leakages or purposeful discharges to the surroundings. As crude oil and fuel oil which refined from the heavy fraction of crude oil have similar physical properties especially if they were weathering, it is difficult to differentiate that the spill has the origin from crude oil or fuel oil. In this study, five crude oils, two fuel oils, one fresh and one used lube oil that are typically used in Thailand were investigated. All crude oils, fuel oils, and used lube oil were weathered in the sea water. All samples were characterized using GC-FID and GCxGC TOFMS. The attention of this work is focused on the distribution pattern of polycyclic aromatic hydrocarbons (PAHs) such as phenanthrenes (P), anthracenes (A), dibenzothiophenes (D) and their alkylation, and biomarkers in hopanes group. The statistic method was applied to distinguish crude oils, fuel oils and lube oil. The results from GC-FID showed a useful basis information of hydrocarbon in oils which could distinguish lube oil from other oil type due to the huge unresolved complex mixture (UCM). The distribution patterns of methyl-phenanthrenes (MP) and methyl-anthracenes (MA) were different in most crude oils and processed oils. The double ratio plots of MP and MA showed the most positive method to differentiate two refined products and crude oils. The results from weathering simulation showed that biomarkers were high degradation-resistant, however, hopanes distribution patterns were different between fuel oils and their crude oil feedstocks. In addition, the distribution pattern of hopanes biomarker in fresh or unused lube oil and used lube oil were dissimilar as they were generated or degraded during the combustion in the engine.","Analysis of biomarkers in oils for oil spill identification and weathering simulation. The study investigated the distribution patterns of polycyclic aromatic hydrocarbons (PAHs) such as phenanthrenes (P), anthracenes (A), dibenzothiophenes (D) and their alkylation, and biomarkers in hopanes group in crude oils, processed oils, and spilled oils. The results showed that biomarkers were high degradation-resistant, however, hopanes distribution patterns were different between fuel oils and their crude oil feedstocks."
"An approach to the application of biomarkers to the migration of crude oil in tahe oil district of the tarim basin","https://scispace.com/paper/an-approach-to-the-application-of-biomarkers-to-the-3smtnpi14g","2003","Journal Article","Petroleum Geology & Expeximent","Huang Ji-wen","","","The maturity of the Ordovician crude oil in Tahe oil district is high, and is strongly affected by biodegradation. Different biomarker maturity parameters can only used as rods in the different periods of crude oil generation from organic matter. It is needed to select indexes not only having good resistance to biodegradation but also being fit for wider maturity ranges in order to study the possible pathways of hydrocarbon migration in Tahe oil district. The ratios of tricyclic terpane to 17α(H)-hopane, rearrangement sterane to regular sterane and Ts/(Ts+Tm)are biomarkers fitter for the special crude oil in Tahe oil district. The studies revealed that there were two injection pathways of hydrocarbon for the Ordovician crude oil. In the early stage, the hydrocarbon migrated from south to north, and had relatively low maturity and accumulated earlier. In the late stage, the hydrocarbon migrated from east to west, and had higher maturity than the early stage and accumulated later.","In this paper, the ratios of tricyclic terpane to 17α(H)-hopane, rearrangement sterane to regular sterane and Ts/(Ts+Tm) are biomarkers fitter for the Ordovician crude oil in Tahe oil district."
