"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Biological activity in the deep subsurface and the origin of heavy oil","https://scispace.com/paper/biological-activity-in-the-deep-subsurface-and-the-origin-of-9ze0qh5ssa","2003","Journal Article","Nature","Ian M. Head
D. Martin Jones
Steve Larter","10.1038/NATURE02134","","At temperatures up to about 80 °C, petroleum in subsurface reservoirs is often biologically degraded, over geological timescales, by microorganisms that destroy hydrocarbons and other components to produce altered, denser 'heavy oils'. This temperature threshold for hydrocarbon biodegradation might represent the maximum temperature boundary for life in the deep nutrient-depleted Earth. Most of the world's oil was biodegraded under anaerobic conditions, with methane, a valuable commodity, often being a major by-product, which suggests alternative approaches to recovering the world's vast heavy oil resource that otherwise will remain largely unproduced.","Most of the world's oil was biodegraded under anaerobic conditions, with methane, a valuable commodity, often being a major by-product, which suggests alternative approaches to recovering the world' vast heavy oil resource that otherwise will remain largely unproduced."
"Sustainability and biophysics basis of technical and economic processes: A survey of the reconciliation by thermodynamics","https://scispace.com/paper/sustainability-and-biophysics-basis-of-technical-and-10j2iqppch","2013","Journal Article","Renewable & Sustainable Energy Reviews","Moises Teles dos Santos
Song Won Park","10.1016/J.RSER.2013.03.006","","In spite of the existence of a generalized debate about sustainable development, the natural constraints imposed by the irreversibility nature of technical and economic transformations are normally less discussed. The Second Law of thermodynamics (Entropy Law) reveals the unidirectional and irreversible aspect of such transformations, and it can be used as an auxiliary tool to deal with sustainability assessment. The exergy, a concept derived from entropy, can offer qualitative measurements of resources depletion and environmental impact not covered by mass or energy. This opens opportunities to enrich the sustainability discussion. The multiple interactions among the ecosystem, the economic environment and the technical level are highlighted, along with discussions about how the entropy concept has improved the description of the three levels. The aim of this paper is to review the environmental sustainability concept from the perspective of entropy law, offering a survey of relevant applications of exergy available in literature.","In this article, the authors review the environmental sustainability concept from the perspective of entropy law, offering a survey of relevant applications of exergy available in literature, along with discussions about how the entropy concept has improved the description of the three levels."
"The controls on the composition of biodegraded oils in the deep subsurface: Part II—Geological controls on subsurface biodegradation fluxes and constraints on reservoir-fluid property prediction","https://scispace.com/paper/the-controls-on-the-composition-of-biodegraded-oils-in-the-26oposx9v1","2006","Journal Article","AAPG Bulletin","Steve Larter
Haiping Huang
Jennifer D. Adams
Barry Bennett
Olufemi Jokanola
Thomas B. P. Oldenburg
Martin Jones
Ian M. Head
Cindy Riediger
Martin G. Fowler","10.1306/01270605130","","The principal controls on the fluid properties of biodegraded oil systems have been determined by a combination of petroleum geochemistry, numerical modeling of oil biodegradation in reservoirs, and analysis of oil property data sets from a variety of geological settings. Petroleum biodegradation proceeds under anaerobic conditions in any reservoir that has a water leg and has not been heated to temperatures more than 80C. In most reservoirs with low concentrations of aqueous sulfate, methanogenic degradation is a primary mechanism of petroleum degradation, whereas in waters containing abundant sulfate, sulfate reduction and sulfide production may dominate. Net degradation of petroleum fractions in reservoirs is primarily controlled by the reservoir temperature, the chemical compounds being degraded, and relationships between the oil-water contact (OWC) area and oil volume. The relative volumes of water leg to oil leg, prior level of oil biodegradation, and reservoir water salinity act as second-order controls on the process. Typically, degradation fluxes (kilograms of petroleum destroyed per square meter of oil-water contact area per year or kg petroleum m2 OWC yr1) for fresh petroleum in clastic reservoirs are in the range of 103–104 kg petroleum m2 OWC yr1 and increase with decreasing reservoir temperature, from zero near 80C, to a maximum flux at the OWC of less than 103 kg petroleum m2 OWC yr1 at a temperature less than 40C. At very low reservoir temperatures and with severely degraded oils, such as are seen in the near-surface Canadian tar sands at the present day, the net degradation fluxes are much less than maximum values. Nutrient supply from the aquifer and adjacent shales, mostly buffered by mineral dissolution, probably provides the ultimate control on the range of degradation flux values. Oil compositional gradients and resulting oil viscosity variations are common on both reservoir thickness and field scales in biodegraded oil reservoirs and are a defining characteristic of heavy oil fields produced by crude-oil biodegradation. Continuous vertical gradients in the oil columns document episodic degradation for many millions of years, suggesting that the time scales of oil-field degradation and petroleum charging are similar. The flux-temperature relationship we have derived, coupled with typical reservoir charge histories, defines the range of variation of fluid properties seen in many biodegraded oil provinces and identifies oil charge, mixing of biodegraded and fresh oils, and reservoir-temperature history as the primary controls on fluid properties. These flux-temperature relationships are easily integrated into prospect charge modeling procedures; sensitivity analyses show that the limiting factor in fluid property predictions, using even this first-level approach, are ultimately constrained by the accuracy of current oil-charge modeling estimates. The absence today of any functional geochemical proxies for assessing oil-residence time in oil fields and the substantial uncertainty in petroleum-charging times estimated by forward basin modeling is a major obstacle to more accurate fluid-property predictions that needs to be addressed.","The principal controls on the fluid properties of biodegraded oil systems have been determined by a combination of petroleum geochemistry, numerical modeling of oil biodegradation in reservoirs, and analysis of oil property data sets from a variety of geological settings."
"Simulação Numérica de Escoamento não Isotérmico em Reservatório de Óleo com Poços Aquecedores","https://scispace.com/paper/simulacao-numerica-de-escoamento-nao-isotermico-em-b69sydja07kl","2024","Repository","","Relber Bernardo Lopes","10.60692/2bmc7-fb042","","A recuperação aprimorada de reservatórios de óleo pesado só ocorre mediante um método de suplementação de energia, tal como a injeção de água ou a aplicação de um procedimento térmico. Para procedimento térmicos, tradicionalmente há injeção de vapor, injeção de água quente e combustão {\it in-situ}. No entanto, os procedimento térmicos denominados não convencionais, como o aquecimento eletromagnético, formam um novo grupo de técnicas de recuperação de óleo. Neste trabalho, utilizamos simulação numérica de reservatórios para estudar um procedimento térmico não convencional usando os chamados aquecedores de poços. Consideramos um fluxo monofásico não-isotérmico bidimensional de óleo ligeiramente compressível. Para determinar a pressão e a temperatura do reservatório, empregamos o método das diferenças finitas, além de um esquema numérico totalmente implícito e um fracionamento de etapas. Os resultados mostram que a técnica de aquecimento considerada pode ser usada para melhorar a recuperação de petróleo pesado, mantendo a pressão do reservatório alta por um longo período em comparação com as outras estratégias. Palavras-chave: Método das diferenças finitas, fluxo não-isotérmico, fracionamento de etapas, simulação de reservatório, aquecedores de poços. =========================================================================== Enhanced recovery for heavy oil reservoirs only occurs using a method of energy supplementation, like water injection or a thermal method. For thermal methods, traditionally there are steam injection, hot water injection and the {\it in-situ} combustion. However, thermal methods named non-conventional, such as electromagnetic heating, form a new group of oil recovery methods. In this work, we use numerical reservoir simulation in order to study a non-conventional thermal method using the so-called well heaters. We consider a two-dimensional non-isothermal single-phase flow of slightly compressible oil. In order to determine the pressure and temperature of the reservoir, we employ the finite differences method, a totally implicit numerical scheme, and an operator splitting. The results show that the heating technique considered can be used to enhance heavy oil recovery by maintaining the reservoir pressure high for a long period when compared to the other strategies. Key words: Finite differences method, non-isothermal flow, operator splitting, reservoir simulation, well heaters. ",""
"Simulação Numérica de Escoamento não Isotérmico em Reservatório de Óleo com Poços Aquecedores","https://scispace.com/paper/simulacao-numerica-de-escoamento-nao-isotermico-em-ba2z3mz2qxa1","2024","Repository","","Relber Bernardo Lopes","10.60692/wmzbn-bhy55","","A recuperação aprimorada de reservatórios de óleo pesado só ocorre mediante um método de suplementação de energia, tal como a injeção de água ou a aplicação de um procedimento térmico. Para procedimento térmicos, tradicionalmente há injeção de vapor, injeção de água quente e combustão {\it in-situ}. No entanto, os procedimento térmicos denominados não convencionais, como o aquecimento eletromagnético, formam um novo grupo de técnicas de recuperação de óleo. Neste trabalho, utilizamos simulação numérica de reservatórios para estudar um procedimento térmico não convencional usando os chamados aquecedores de poços. Consideramos um fluxo monofásico não-isotérmico bidimensional de óleo ligeiramente compressível. Para determinar a pressão e a temperatura do reservatório, empregamos o método das diferenças finitas, além de um esquema numérico totalmente implícito e um fracionamento de etapas. Os resultados mostram que a técnica de aquecimento considerada pode ser usada para melhorar a recuperação de petróleo pesado, mantendo a pressão do reservatório alta por um longo período em comparação com as outras estratégias. Palavras-chave: Método das diferenças finitas, fluxo não-isotérmico, fracionamento de etapas, simulação de reservatório, aquecedores de poços. =========================================================================== Enhanced recovery for heavy oil reservoirs only occurs using a method of energy supplementation, like water injection or a thermal method. For thermal methods, traditionally there are steam injection, hot water injection and the {\it in-situ} combustion. However, thermal methods named non-conventional, such as electromagnetic heating, form a new group of oil recovery methods. In this work, we use numerical reservoir simulation in order to study a non-conventional thermal method using the so-called well heaters. We consider a two-dimensional non-isothermal single-phase flow of slightly compressible oil. In order to determine the pressure and temperature of the reservoir, we employ the finite differences method, a totally implicit numerical scheme, and an operator splitting. The results show that the heating technique considered can be used to enhance heavy oil recovery by maintaining the reservoir pressure high for a long period when compared to the other strategies. Key words: Finite differences method, non-isothermal flow, operator splitting, reservoir simulation, well heaters. ",""
"Viability of the steam-based extraction of extra-heavy crude oil using nanoparticles: Exergy and life-cycle assessment","https://scispace.com/paper/viability-of-the-steam-based-extraction-of-extra-heavy-crude-5alvnvry7s","2024","Journal Article","Energy","Natalia Cano
Oscar E. Médina
I. Mozo
Santiago Céspedes
Camilo A. Franco
Farid B. Cortés","10.1016/j.energy.2024.131929","","The growing energy demand has prompted the research community to seek more efficient and sustainable resource extraction methods, particularly in the case of crude oil. Investigating the potential of nanotechnology to enhance crude-oil recovery from extra-heavy and heavy crude-oil reserves is crucial for optimizing resource utilization, improving economic viability, minimizing environmental impacts, driving technological advancement, ensuring energy security, and meeting market demands. In this study, we investigated the implementation of exergy analysis (ExA) on nanotechnology in oil-recovery processes, which has not previously been explored. This involved a life-cycle assessment (LCA) to evaluate the environmental impacts and to complement the ExA in order to optimize operations. To environmentally and thermodynamically analyze the extraction process of extra-heavy crude oil, four scenarios were evaluated: i) steam injection at 0.5 quality; ii) steam injection at 1.0 quality; iii) steam injection at 0.5 quality with 500 mg L−1 of nanoparticles; and iv) steam injection at 1.0 quality with 500 mg L−1 of nanoparticles. The nanofluids used (AlNi1 and AlNi1Pd1) consisted of 500 mg L−1 of alumina (Al2O3) doped with a 1.0 % mass fraction of nickel (Ni) (i.e., AlNi1), and the same amount of alumina doped with a 1.0 % mass fraction of Ni and palladium (Pd) (i.e., AlNi1Pd1). Both nanofluids were supplemented with 1000 mg L−1 of Tween 80. The experiments were conducted in a laboratory and numerical simulation was used to upscale the different scenarios. Considering the equilibrium K-values model, a multiphase/multicomponent flow model coupled with an energy transport equation was utilized. Nanocatalyst transport, as per the experimental data, involved non-equilibrium transference between the liquid phases and the rock surface. The laboratory data were used to calibrate the model, which was then scaled up to reservoir conditions to estimate the oil recovery obtained from deploying in-situ upgrading processes at the field scale. Exergy calculations were performed on the involved flows and porous media in order to assess the crude-oil quality throughout the process. An LCA was implemented to evaluate the reduction in environmental impact achieved by using steam injection at X = 1.0 quality, with and without nanoparticles. The results of the ExA showed that using nanoparticles allowed crude oil with a higher energy quality to be obtained. Furthermore, the ExA showed that the increase in steam quality had a more significant effect on the exergy destroyed in the process than the use of nanomaterials, demonstrating the good performance of the proposed technology. Environmental analyses showed that marine ecotoxicity, urban land occupation, particulate matter formation, and global warming potential were the most-impacted categories, significantly contributing to total environmental impacts, after the fossil depletion impact category for all scenarios. In conclusion, using bimetallic nanoparticles in crude-oil extraction produces a better product with better energy and environmental performance. ","The steam-based extraction of extra-heavy crude oil using nanoparticles is viable, improving oil recovery and reducing environmental impacts."
"Using Exergy-Based Metrics in Assessing Sustainability of Fossil-Fueled Thermal Energy Systems","https://scispace.com/paper/using-exergy-based-metrics-in-assessing-sustainability-of-2vhl8mou","2023","Book Chapter","","Gaurav Savant","10.5772/intechopen.109649","","This chapter examines the importance of exergy-based parameters like exergy efficiency, environmental compatibility, sustainability index, depletion number, and improvement potential of hydrocarbon fuel utilization. The main import of system exergy efficiency is relatively well-known. A hydrocarbon fuel environmental compatibility (ζ) evaluates the fuel exergy performance when its combustion gases emission abatement exergy is factored in. A fuel with low emission abatement exergy has a high environmental compatibility and, thus, high sustainability. Another metric is the depletion number, Dp. This measures the rate of fuel exergy destruction with respect to the fuel input exergy. Since fuel exergy flow is directly related to its material flow, its exergy destruction is similarly directly related to its material depletion. Hence, fuel utilization sustainability necessitates a low Dp. Dp indicates the fraction of input energy resources degraded through entropy creation, turning them into thermodynamic states of no useful energy values. The sustainability index is the reciprocal of Dp. The Improvement Potential (IP) is, mathematically, the product of the square of Dp and the fuel input exergy. When IP is high, it means the exergy losses are too high and there is a big room for exergy efficiency improvement. ","In this paper , the importance of exergy-based parameters like exergy efficiency, environmental compatibility, sustainability index, depletion number, and improvement potential of hydrocarbon fuel utilization is examined."
"Exergy analysis of crude oil gathering and transportation system by 'three box' model","https://scispace.com/paper/exergy-analysis-of-crude-oil-gathering-and-transportation-3u8piibbx0","2020","Journal Article","International Journal of Exergy","Qinglin Cheng
Wei Gao
Chunguang Yu
Hao Wu
Lili Lv
Hongjun Xie
Yang Liu","10.1504/IJEX.2020.109984","","'Three box' exergy analysis optimisation method is applied to oil field system in order to identify and improve the weak links of crude oil gathering and transportation system. The universal 'black box', 'white box', 'grey box' models and balance equations of oil field analysis are established according to different requirements of rough, fine and sub-fine analysis. The weak link of energy utilisation is determined. The heating furnace is identified as the lowest exergy efficiency equipment in crude oil gathering and transportation system, which can provide a theoretical basis and scientific method for improving system energy efficiency.","In this article, a three-box exergy analysis optimisation method is applied to oil field system in order to identify and improve the weak links of crude oil gathering and transportation system."
"Viability of the steam-based extraction of extra-heavy crude oil using nanoparticles: Exergy and life-cycle assessment","https://scispace.com/paper/viability-of-the-steam-based-extraction-of-extra-heavy-crude-s9rjf7av3gtp","2024","Repository","","Natalia Cano
Oscar E. Medina
I. Mozo
Santiago Céspedes
Camilo A. Franco
Farid B. Cortés","10.60692/afdca-dqb42","","The growing energy demand has prompted the research community to seek more efficient and sustainable resource extraction methods, particularly in the case of crude oil. Investigating the potential of nanotechnology to enhance crude-oil recovery from extra-heavy and heavy crude-oil reserves is crucial for optimizing resource utilization, improving economic viability, minimizing environmental impacts, driving technological advancement, ensuring energy security, and meeting market demands. In this study, we investigated the implementation of exergy analysis (ExA) on nanotechnology in oil-recovery processes, which has not previously been explored. This involved a life-cycle assessment (LCA) to evaluate the environmental impacts and to complement the ExA in order to optimize operations. To environmentally and thermodynamically analyze the extraction process of extra-heavy crude oil, four scenarios were evaluated: i) steam injection at 0.5 quality; ii) steam injection at 1.0 quality; iii) steam injection at 0.5 quality with 500 mg L−1 of nanoparticles; and iv) steam injection at 1.0 quality with 500 mg L−1 of nanoparticles. The nanofluids used (AlNi1 and AlNi1Pd1) consisted of 500 mg L−1 of alumina (Al2O3) doped with a 1.0 % mass fraction of nickel (Ni) (i.e., AlNi1), and the same amount of alumina doped with a 1.0 % mass fraction of Ni and palladium (Pd) (i.e., AlNi1Pd1). Both nanofluids were supplemented with 1000 mg L−1 of Tween 80. The experiments were conducted in a laboratory and numerical simulation was used to upscale the different scenarios. Considering the equilibrium K-values model, a multiphase/multicomponent flow model coupled with an energy transport equation was utilized. Nanocatalyst transport, as per the experimental data, involved non-equilibrium transference between the liquid phases and the rock surface. The laboratory data were used to calibrate the model, which was then scaled up to reservoir conditions to estimate the oil recovery obtained from deploying in-situ upgrading processes at the field scale. Exergy calculations were performed on the involved flows and porous media in order to assess the crude-oil quality throughout the process. An LCA was implemented to evaluate the reduction in environmental impact achieved by using steam injection at X = 1.0 quality, with and without nanoparticles. The results of the ExA showed that using nanoparticles allowed crude oil with a higher energy quality to be obtained. Furthermore, the ExA showed that the increase in steam quality had a more significant effect on the exergy destroyed in the process than the use of nanomaterials, demonstrating the good performance of the proposed technology. Environmental analyses showed that marine ecotoxicity, urban land occupation, particulate matter formation, and global warming potential were the most-impacted categories, significantly contributing to total environmental impacts, after the fossil depletion impact category for all scenarios. In conclusion, using bimetallic nanoparticles in crude-oil extraction produces a better product with better energy and environmental performance. ","This study investigates the viability of steam-based extraction of extra-heavy crude oil using nanoparticles, applying exergy analysis and life-cycle assessment to evaluate environmental impacts and optimize operations, demonstrating improved energy quality and reduced environmental impacts."
"Viability of the steam-based extraction of extra-heavy crude oil using nanoparticles: Exergy and life-cycle assessment","https://scispace.com/paper/viability-of-the-steam-based-extraction-of-extra-heavy-crude-dujmy7s1alww","2024","Repository","","Natalia Cano
Oscar E. Medina
I. Mozo
Santiago Céspedes
Camilo A. Franco
Farid B. Cortés","10.60692/nasmm-3jd67","","The growing energy demand has prompted the research community to seek more efficient and sustainable resource extraction methods, particularly in the case of crude oil. Investigating the potential of nanotechnology to enhance crude-oil recovery from extra-heavy and heavy crude-oil reserves is crucial for optimizing resource utilization, improving economic viability, minimizing environmental impacts, driving technological advancement, ensuring energy security, and meeting market demands. In this study, we investigated the implementation of exergy analysis (ExA) on nanotechnology in oil-recovery processes, which has not previously been explored. This involved a life-cycle assessment (LCA) to evaluate the environmental impacts and to complement the ExA in order to optimize operations. To environmentally and thermodynamically analyze the extraction process of extra-heavy crude oil, four scenarios were evaluated: i) steam injection at 0.5 quality; ii) steam injection at 1.0 quality; iii) steam injection at 0.5 quality with 500 mg L−1 of nanoparticles; and iv) steam injection at 1.0 quality with 500 mg L−1 of nanoparticles. The nanofluids used (AlNi1 and AlNi1Pd1) consisted of 500 mg L−1 of alumina (Al2O3) doped with a 1.0 % mass fraction of nickel (Ni) (i.e., AlNi1), and the same amount of alumina doped with a 1.0 % mass fraction of Ni and palladium (Pd) (i.e., AlNi1Pd1). Both nanofluids were supplemented with 1000 mg L−1 of Tween 80. The experiments were conducted in a laboratory and numerical simulation was used to upscale the different scenarios. Considering the equilibrium K-values model, a multiphase/multicomponent flow model coupled with an energy transport equation was utilized. Nanocatalyst transport, as per the experimental data, involved non-equilibrium transference between the liquid phases and the rock surface. The laboratory data were used to calibrate the model, which was then scaled up to reservoir conditions to estimate the oil recovery obtained from deploying in-situ upgrading processes at the field scale. Exergy calculations were performed on the involved flows and porous media in order to assess the crude-oil quality throughout the process. An LCA was implemented to evaluate the reduction in environmental impact achieved by using steam injection at X = 1.0 quality, with and without nanoparticles. The results of the ExA showed that using nanoparticles allowed crude oil with a higher energy quality to be obtained. Furthermore, the ExA showed that the increase in steam quality had a more significant effect on the exergy destroyed in the process than the use of nanomaterials, demonstrating the good performance of the proposed technology. Environmental analyses showed that marine ecotoxicity, urban land occupation, particulate matter formation, and global warming potential were the most-impacted categories, significantly contributing to total environmental impacts, after the fossil depletion impact category for all scenarios. In conclusion, using bimetallic nanoparticles in crude-oil extraction produces a better product with better energy and environmental performance. ",""
"Mass-energy Conversion of Activating and Removing Resident Oil","https://scispace.com/paper/mass-energy-conversion-of-activating-and-removing-resident-hn03cb5strup","","","","贾振岐
党庆功
高英","10.3969/j.issn.2095-4107.2009.06.002","","In the process of enhancing oil recovery,a variety of interface phenomena is involved with the change of time and space,including mass transfer,heat transfer and momentum transfer of fluid,phase characteristics and the interaction of capillary force,buoyancy and viscous forces. Based on the discussion of activating and removing irreducible resident oil,the theories of physical chemistry,non-equilibrium thermodynamics,dynamics,energy science and micro-dynamics were introduced for research of evolution,diversity and transformation process of fluid flow of the instable patterns in the interface domain. At the same time,the concept and theory of activated-integrated emergence and energy view were proposed for the first time. The process of activated-integrated emergence,including the mechanism and process of spinodal decomposition and nucleation-growth,was expounded. In the discussion of the relationship of system evolution and mass-energy conversion,this theory broke through the boundaries of physics and chemistry to clarify the meaning of state parameters-exergy,and pointed out that exergy effect,entropy effect and field effect were coexistent in the mutil-potential field of the activation integrated emergence in the interface domain. The differences of competition and synergistic function of those effects in manner,quantity and quality modeled the extraordinary and varied configuration,which is the essence of non-equilibrium dynamic system evolution connotation (inner power). It will not only push the work of oil recovery deep into a new dimension,but also provide a new way to explore complex phenomena of the objective world (especially those with physical activity). Therefore,it has a double significance of theoretical innovation and practical application.","This study explores mass-energy conversion in oil recovery, introducing theories from physical chemistry, non-equilibrium thermodynamics, and energy science to describe fluid flow and interface phenomena, proposing a new concept of activated-integrated emergence and energy view."
"Biodegradation and mixing of crude oils in Eocene Es3 reservoirs of the Liaohe basin, northeastern China","https://scispace.com/paper/biodegradation-and-mixing-of-crude-oils-in-eocene-es3-2x4riwc73f","2002","Journal Article","AAPG Bulletin","Martin P. Koopmans
Steve Larter
Chunming Zhang
Bowen Mei
Tiesun Wu
Yixian Chen","10.1306/61EEDD96-173E-11D7-8645000102C1865D","","A suite of heavy oils from a single Eocene sandstone reservoir section in the Liaohe basin (northeastern China) was analyzed to study the geological controls on oil viscosity, which spans a range of almost three orders of magnitude. The heaviest oils are biodegraded, as determined from the absence of n-alkanes and the low relative amount of isoprenoid alkanes. The large variation in viscosity can be explained by mixing, to various extents, of heavy biodegraded oils with less degraded oils. This is supported by a simple mixing model, which reproduces the observed data excellently. The model may assist in predicting the viscosity of reservoired oils before production by analyzing reservoir core extracts prior to deciding which intervals to steamflood.","In this article, a suite of heavy oils from a single Eocene sandstone reservoir section in the Liaohe basin was analyzed to study the geological controls on oil viscosity, which spans a range of almost three orders of magnitude."
"Development and Research Status of Heavy Oil Enhanced Oil Recovery","https://scispace.com/paper/development-and-research-status-of-heavy-oil-enhanced-oil-1xhia4ha","2022","Journal Article","Geofluids","Liangyu Xue
Peng Cheng Liu
Yun Zhang","10.1155/2022/5015045","https://scispace.com/pdf/development-and-research-status-of-heavy-oil-enhanced-oil-1xhia4ha.pdf","Heavy oil is an important part of petroleum hydrocarbon energy. With the depletion of conventional crude oil reserves, successful and efficient exploitation of heavy oil resources is becoming increasingly important. This article focuses on the nine relatively mature heavy oil development technologies from the perspectives of the level of understanding of the mechanism and the scale of the mining field: steam huff and puff, steam flooding, steam-assisted gravity drainage (SAGD), in situ combustion, thermochemical combined flooding, multicomponent thermal fluid, polymer flooding, chemical viscosity reduction development, and microbial oil recovery, which are divided into two technical categories: thermal recovery and cold recovery development. The basic development principles are explained, and application examples of the two categories of techniques are provided. It is pointed out that thermal compounding, cold mining development, and nanomaterial applications will be the three development trends in heavy oil development.","In this article , the authors focus on the nine relatively mature heavy oil development technologies from the perspectives of the level of understanding of the mechanism and the scale of the mining field: steam huff and puff, steam flooding, steam-assisted gravity drainage (SAGD), in situ combustion, thermochemical combined flooding, multicomponent thermal fluid, polymer flooding, chemical viscosity reduction development, and microbial oil recovery."
"Chemical exergy calculations for petroleum and petroleum–derived liquid fractions","https://scispace.com/paper/chemical-exergy-calculations-for-petroleum-and-petroleum-2uyg29x5ts","2013","Journal Article","International Journal of Exergy","Fatma Karaca","10.1504/IJEX.2013.055075","","This work focused on the chemical exergy calculation methods that can be applied to petroleum and petroleum–derived liquid fuels. The importance of thermodynamic data in the calculation of chemical exergies, and the limitations due to the absence of this kind of data to the methods to be applied, were also determined in this work. Chemical exergy values were calculated for some petroleum derived fuels for which thermodynamic data were available, using the methods given in literature. Further, chemical exergy values were also calculated and tabulated for the components of these petroleum–derived fuels.","In this paper, the importance of thermodynamic data in the calculation of chemical exergies, and the limitations due to the absence of this kind of data to the methods to be applied, were also determined in this work."
"Heavy-Oil Anaerobic Degradation and Methanogenic Characterization","https://scispace.com/paper/heavy-oil-anaerobic-degradation-and-methanogenic-3z7pie0x9z","2013","Journal Article","Applied Mechanics and Materials","Gui Zhou Gu
Qiang Zhang
Mao Dong Zhang
Dong Feng Zhao","10.4028/WWW.SCIENTIFIC.NET/AMM.448-453.3998","","Heavy oil Anaerobic degradation by microbial had important theoretical significance and application value of reservoir residual oil biological gasification. The microbial consortium SLY-1 which was enriched from heavy oil reservoir in Shengli oilfield had been cultured at 55°C. DGGE showed that there were two isolated strains which were Anaeromyxobacter sp. and Anaerobaculum sp. respectively and three uncultured bacteria included in SLY-1. After 380d’s culture, SLY-1 had been produced 1006 μmol of methane accounting for 95.2% and 4.8% of other gases (butane, pentane, 2,2-two methyl butane hydrocarbon, 2-cyclopentane etc.). The rate of heavy oil degradation by microbial consortium SLY-1 reached 30.6%. The high viscous microbial consortium could lay the foundation for the residual low-grade heavy oil gasification.","In this paper, a microbial consortium SLY-1 which was enriched from heavy oil reservoir in Shengli oilfield had been cultured at 55°C and reached 30.6% degradation rate."
"A hydrocarbon production system multi-objective optimization","https://scispace.com/paper/a-hydrocarbon-production-system-multi-objective-optimization-4fl7nqnwnv","2020","Proceedings Article","Information Processing and Trusted Computing","Joseph Rizzo Cascio
Francesco Di Maio
A. Bianco
Sergio Ritondale
L. Cadei
Marco Montini
Fabio Rinaldi
Enrico Zio
Behzad Najafi","10.2523/IPTC-20061-ABSTRACT","","
 The benefits of a multi-objective optimization approach embedding an accurate exergy model of a hydrocarbon production system are shown on a real oil and gas facility. The innovative tool developed is based on a biogenetical differential evolution algorithm, which exploits a self-adaptive iterative procedure to maximize the value of the Asset. The optimization integrates the production system considering the trade-off between hydrocarbon production, energy consumption and efficiency. The Asset value optimization is one of the most complex and multi-disciplinary task in the oil and gas industry, due to the high number of objectives and their synergy. An integrated physical model of wells, gathering network and process plant is built and, then, used for exergy efficiency and gas production optimization. Conflicts and interactions among process variables and operational constraints are treated and solved holistically by the tailored evolutionary algorithm. This has also been integrated with a quick and efficient exergetic and thermoeconomic analysis in order to grant the achievement of the maximum asset value. The multi-objective optimization provides a trade-off between the optimal values of exergy efficiency and gas production that would have been obtained independently with single-objective optimizations. In fact, the exergy efficiency optimization is driven towards a configuration having lower irreversibilities: by apportioning the entire system exergy into the exergy destroyed by each piece of equipment and by calculating its local efficiency, the most contributing to irreversibility generation is identified. Moreover, the exergy analysis is complemented with an exergetic and a thermoeconomic cost analysis: the exergy analysis, apart from describing the quality of any thermodynamic process, does not give any information about the costs of each system stream, which can be even more interesting and of practical application. Indeed, the exergy analysis is proven to be an accurate way of assessing which equipment is performing worse. Therefore, it leads to preventive corrective actions to ensure good thermodynamic performance of the system and supports the decision process in the choice of maintenance operations. The thermoeconomic analysis, based on the theory of exergetic costs, confirms the improved management of the process plant and its efficiency enhancement, without neglecting the main target of the oil and gas industries that is production maximization. The benefits of a novel multi-objective biogenetical approach to solve and optimize a hydrocarbon production system in terms of exergy efficiency and gas production are shown, with respect not only to other methodologies of literature but also in terms of exergetic and thermoeconomic costs of the solutions provided, allowing to achieve the highest value of the operated asset.","The benefits of a novel multi-objective biogenetical approach to solve and optimize a hydrocarbon production system in terms of exergy efficiency and gas production are shown, with respect not only to other methodologies of literature but also to exergetic and thermoeconomic costs of the solutions provided, allowing to achieve the highest value of the operated asset."
"Biotechnological approaches for upgrading of unconventional crude oil","https://scispace.com/paper/biotechnological-approaches-for-upgrading-of-unconventional-2kefoqks","2022","Book Chapter","","","10.1016/b978-0-323-99900-7.00009-2","","Most of the current crude oil reserves worldwide are of the low-quality unconventional type including heavy and extra-heavy crudes. Compared to the light (conventional) crudes, unconventional oils are characterized by higher viscosity and density due to the higher content of the heavy components asphaltenes and resins, besides higher concentration of heavy metals and heteroatoms (sulfur and nitrogen). Biotechnological upgrading has the potential to overcome the environmental, economic and technical shortcomings associated with the recovery, transportation and refining of heavy crude oils. Biocatalytic upgrading is based on the catabolic capabilities of dedicated hydrocarbonoclastic microorganisms which are equipped with enzymes that can catalyze diverse biodegradation and biotransformation reactions with the different hydrocarbon components of the heavy crude. Cleavage or degradation of asphaltenes into lighter fragments and removal of sulfur via biodesulfurization are among the bioupgrading-relevant microbial activities that can lead to viscosity reduction, promoting recovery and processing. ","In this article , the authors proposed a biocatalytic upgrading method based on the catabolic capabilities of dedicated hydrocarbonoclastic microorganisms which are equipped with enzymes that can catalyze diverse biodegradation and biotransformation reactions with the different hydrocarbon components of the heavy crude."
