"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A CSA-LSSVM model to estimate diluted heavy oil viscosity in the presence of kerosene","https://scispace.com/paper/a-csa-lssvm-model-to-estimate-diluted-heavy-oil-viscosity-in-152jnyw668","2015","Journal Article","Petroleum Science and Technology","N Tanoumand
A Hemmati-Sarapardeh
Alireza Bahadori","10.1080/10916466.2015.1034367","","Viscosity is one of the properties that has important role in enhanced oil recovery processes, simulating reservoirs, and designing production facilities. Therefore, measurement and calculation of its accurate value is worthwhile. While the experimental methods for measurement of viscosity are expensive and time consuming, some credible correlations were developed to predict the viscosity with enough accuracy. For this purpose, in this study a balky data bank was gathered from open literature sources, and then one machine learning based approach called least square support vector machine (LSSVM) was utilized for prediction of heavy and extra-heavy crude oil viscosity. The parameters of proposed model were optimized by couple simulated annealing (CSA) optimization approach. The inputs of this model are temperature and kerosene mass fraction and the only output is viscosity.","In this study, a balky data bank was gathered from open literature sources, and one machine learning based approach called least square support vector machine (LSSVM) was utilized for prediction of heavy and extra-heavy crude oil viscosity."
"System and method for predicting viscosity of heavy oil formations based on nuclear magnetic resonance (NMR) measurements","https://scispace.com/paper/system-and-method-for-predicting-viscosity-of-heavy-oil-41pk1p7uug","2020","Patent","","Anand Vivek","","","This disclosure describes systems and methods to predict viscosity of heavy oil in a geological formation, even when the geological formation also contains water such as clay-bound water, using a downhole nuclear magnetic resonance (NMR) tool. The downhole NMR tools may obtain responses include distributions of a first relaxation time T1, a second relaxation time T2, or diffusion, or a combination of these. The responses of the NMR measurements that are due to water are separated from the responses of the NMR measurements that are due to heavy oil. The responses of the NMR measurements due to heavy oil are then related to likely values of viscosity of the heavy oil based on empirical or simulated measurements.","In this article, the authors describe systems and methods to predict viscosity of heavy oil in a geological formation, even when the geological formation also contains water such as clay-bound water, using a downhole NMR tool."
"A Novel Approach to Map Heavy Oil Viscosity from Standard Mud Gas – A Field Case from the Peregrino Field","https://scispace.com/paper/a-novel-approach-to-map-heavy-oil-viscosity-from-standard-rwmoa5xhtx","2023","Journal Article","","M. C. Bravo
Alexandra Cely
D. Xavier
L. Masutti
M. Souza
Sandrine Donnadieu
T. Yang","10.2118/215525-ms","","
 Peregrino is a heavy oil field in the Campos basin offshore Brazil. The field started production in 2011, and Phase 2 was on stream in 2022. More development drilling is ongoing. The oil viscosity in Phase 2 has large variations from limited exploration wells, ranging from 30 to 180 cp. Any changes in the viscosity in the reservoirs can lead to a large difference in oil recovery. Therefore, updating the viscosity distribution in the reservoirs along with the development drilling is important.
 Different methods can acquire reservoir oil viscosity, including downhole logging and sampling, mud gas, extracts from cuttings, and surface oil sampling. Our previous studies demonstrate that mud gas provides real-time and continuous reservoir oil properties. Due to the use of water-based mud in the development drilling and relatively high degasser temperature, the standard mud gas data has been of good quality come to light gas components C1 to C3. Standard mud gas logging is part of the mud logging service, and there is no additional cost to acquire the data. Can we develop a simple approach to predict the oil viscosity based on the ""free"" standard mud gas data?
 A thorough study has been performed based on the reservoir fluid database from the Peregrino field. The results show the methane/ethane and methane/propane ratios are the best parameters correlated to reservoir oil viscosity. Before adopting the new method using standard mud gas, we extensively compared results with the measurement of PVT (Pressure Volume Temperature) samples and pressure points. The comparison shows that the simple approach based on standard mud gas provides an oil viscosity classification that distinguishes between high and low-viscosity fluids along a given well. The threshold for the two categories is identified from the reservoir fluid database, and the results from the mud gas method are in excellent agreement with the experimental results from the PVT analysis. The latter ones are regarded as the ground truth answer. Therefore, we deployed a simple approach based on standard mud gas data to map oil viscosity for future wells.
 The new approach using standard mud gas data provides a real-time method to identify the continuous reservoir oil viscosity following the well path without data acquisition cost. Along with drilling more wells, we will soon achieve a detailed and accurate reservoir oil viscosity distribution in different reservoirs. The viscosity mapping of the reservoirs lays the ground for further optimizing the drilling target and well placement and improving the oil recovery.","A novel approach to map heavy oil viscosity from standard mud gas data is developed based on the reservoir fluid database from the Peregrino field. The results show that the methane/ethane and methane/propane ratios are the best parameters correlated to reservoir oil viscosity."
"Multidisciplinary Data Integration for Predicting Tarmat and Heavy Oil in Minagish Field, Kuwait","https://scispace.com/paper/multidisciplinary-data-integration-for-predicting-tarmat-and-3y0h7m77th","2019","Proceedings Article","","Taher El Gezeery
Youssef Ahmed Halawa
Mohamed Al Rashidi
Mounirah El Jeaan
Saad Matar
Girija Shankar Padhy
Pruthviraj Kasaraneni
Tahani Al-Rashidi","10.2118/198152-MS","","
 This paper presents a multidisciplinary data integration in order to predict tarmat and heavy oil in Minagish Field. Techniques to detect tarmat are divided into those using logs and those which analyse the composition of oils such as Iatroscan geochemical technique; the later is very useful in detecting tarmat because of the remarkable difference in composition of oils in tarmat compared with the overlying reservoir. The second technique used is the pyrolysis method which detects mobile (Sr+S2a+S2b) and immobile (residual carbon RC) hydrocarbons along with TOC. It aids in identifying the nature of hydrocarbons within the pore structure defined by petrographic studies using polarized microscope and SEM. The samples were screened and analyzed using Rock Eval-reservoir methods in order to identify heavy and light hydrocarbon zones. The pyrolysis results show that there are many intervals of heavier oil intercalated with lighter oil ones. The previous studies of Minagish oil showed that this reservoir is richest in heavy polar compounds (26%) compared to other cretaceous reservoirs in Kuwait. Using the above methods, a new model is conceived with a clear variation in oil homogeneity vertically as well as laterally within the reservoir. In addition to that, faults and biodegradation near the water zone played their role in increasing density of oil and forming heavy oil in the reservoir. Application of magnetic resonance image and chemostratigraphic data are found effective in identifying heavier oil, light hydrocarbons and tarmat in real time mode. The chemostratigraphic interpretation draws certain depositional and/or diagenetic facies with definite elemental signatures. High P and P/Mn ratios are associated with oolite grainstones lithology that have high initial porosities and higher tar content. Also, tarmat is recognized by highly elevated values of Ni, V and S. This study led successfully to explain the production of an incremental volume of heavy oil trapped behind the injector in northeast area of the field.","In this paper, a multidisciplinary data integration in order to predict tarmat and heavy oil in Minagish Field is presented, which is divided into those using logs and those which analyse the composition of oils such as Iatroscan geochemical technique."
"Experimental measurement and compositional modeling of crude oil viscosity at reservoir conditions","https://scispace.com/paper/experimental-measurement-and-compositional-modeling-of-crude-2oz69atxmj","2020","Journal Article","Journal of The Taiwan Institute of Chemical Engineers","Mohsen Talebkeikhah
Menad Nait Amar
Ali Naseri
Mohammad Humand
Abdolhossein Hemmati-Sarapardeh
Abdolhossein Hemmati-Sarapardeh
Bahram Dabir
Mohamed El Amine Ben Seghier","10.1016/J.JTICE.2020.03.001","","In the present study, experimental and modeling investigations were performed and combined to implement trustworthy paradigms to predict the viscosity value under different circumstances and a wide variety of conditions. The experimental approach was conducted on a considerable number of Iranian crude samples using a Rolling Ball viscometer. Accordingly, more than 1000 experimental points were gained. These latter were utilized as a databank in the modeling approach which included many advanced soft computing techniques, namely radial basis function (RBF) neural network, multilayer perceptron (MLP), support vector regression (SVR), adaptive neuro-fuzzy inference system (ANFIS), decision trees (DTs) and random forest (RF). When performing the modeling tasks using these techniques, two distinct cases were considered: the first includes all available parameters as inputs such as pressure, temperature, API°, Mw of C12+ and the mole fractions till C11; whereas in the second case, a grouping scheme was considered to reduce the number of fractions. The obtained results revealed that DTs for the first case is the best implemented model with an overall average absolute relative deviation (AARD) of 3.379%. In addition, the comparison results with the preexisting approaches showed the superiority of the newly proposed model.","The comparison results with the preexisting approaches showed the superiority of the newly proposed model, DTs, which is the best implemented model with an overall average absolute relative deviation (AARD) of 3.379%."
"Research on Determination Method of Oil Viscosity Based on Component Data and Machine Learning Algorithm","https://scispace.com/paper/research-on-determination-method-of-oil-viscosity-based-on-4zjbrroj78","2024","Book Chapter","Springer series in geomechanics and geoengineering","Yang Yu
Yunbo Li
Hedong Sun
Luo Qiang
Zhaopeng Yang
Xiao-yan Geng
Zhang-cong Liu
Xue-Qi Liu","10.1007/978-981-97-0272-5_36","","Under certain conditions, when crude oil is moved by external forces, the property of internal friction generated between crude oil molecules is called crude oil viscosity. The viscosity of crude oil reflects its complex seepage state in porous media. Underground crude oil with high viscosity, always has great flow resistance in porous media, thus the flowing becomes more difficult. Oil viscosity is an indispensable key parameter in the process of dynamic analysis, reservoir engineering calculation and reservoir numerical simulation, which has critical influence on the field of well production or crude oil storage and transportation. Due to different oil viscosity, recovery approach of oil reservoirs, technical measures for storage and transportation, and the quality of oil products will be affected. The composition of crude oil is complicated, but it is mainly composed of carbon and hydrogen elements. The composition has a crucial effect on oil viscosity. Therefore, according to composition data of the actual oil sample, the determination dataset of oil viscosity is constructed together with other key parameters that affect the viscosity of crude oil within the reservoirs. Based on various machine learning algorithms, like extremely randomized trees and XGBoost, determination methods of oil viscosity based on component data and machine learning algorithms are established. In the construction process of computational model of oil viscosity, whole dataset is parted to the training dataset and the testing dataset in the ratio of 8:2. The training dataset is mainly used to determine the best hyper-parameter combination of machine learning algorithm, while the testing dataset is used to determine the accuracy and adaptability of the corresponding method. Compared with methods such as experimental method and empirical formula method, the determination method of oil viscosity based on component data and machine learning algorithm does not require extra experimental costs and has a considerable degree of accuracy. Once the relevant input parameters are determined, the viscosity determination of multiple groups of oil samples could be completed quickly and accurately. ","Oil viscosity determination based on component data and machine learning algorithm is a novel method that accurately predicts oil viscosity based on its composition data."
"An Inferable Machine Learning Approach to Predicting PVT Properties of Niger Delta Crude Oil using Compositional Data","https://scispace.com/paper/an-inferable-machine-learning-approach-to-predicting-pvt-2o6znzcrgz","2019","Proceedings Article","","Oluwapelumi Sola-Aremu","10.2118/199783-STU","","
 Reservoir fluid characterization is critical to understanding the nature and phase behavior of reservoir fluids. This process has typically been undertaken using laboratory analyses, a time-intensive and costly process which also provides compositional data. Over time, correlations have been developed to predict the PVT properties of crude oil based on parameters such as solution gas-oil ratio, saturation pressure, viscosity, and density. These correlations have had shortcomings such as utilizing a leave-one-out approach, or recently, focused on non-inferable methods such as Neural Networks. This work utilizes compositional data, hitherto neglected in PVT correlations, as input into an inferable machine learning algorithm which can be used to predict PVT properties of crude oil from the Niger Delta basin.
 Data containing bubble point pressure, solution gas-oil ratio, and oil formation volume factor alongside composition were obtained and used to develop models. Machine learning model training techniques such as data preprocessing, transformation and hyper-parameter tuning were undertaken. The elastic net regression algorithm utilizing a cross-validation approach was used to develop the models. This ensured an adequate bias-variance tradeoff.
 The resulting models were compared with established correlations such as Standing & Katz. Upon statistical analyses performed comparably. The bubble point pressure model, solution gas-oil ratio, oil formation volume factor achieved R-squared value of 0.87, 0.95 and 0.84 respectively on the validation dataset. The models are expressed in the form of equations which can be used in petroleum engineering calculations or implemented in reservoir simulation software. By implementing this approach, a framework for utilizing machine learning for Petroleum Engineering problems which produces inferable results is established. Given potential discoveries in the Niger Delta, upon obtaining compositional data, these set of equations can be used to predict the reservoir crude oil PVT properties, leading to savings in time, cost, and effort, while obtaining actionable and accurate results.","A framework for utilizing machine learning for Petroleum Engineering problems which produces inferable results is established, and a set of equations can be used to predict the reservoir crude oil PVT properties, leading to savings in time, cost, and effort, while obtaining actionable and accurate results."
"A New Modified Compositional Viscosity Model for Medium-heavy Oils","https://scispace.com/paper/a-new-modified-compositional-viscosity-model-for-medium-34ao5fugqi","2013","Journal Article","Petroleum Science and Technology","Bipin Raut
Shirish Patil
Abhijit Dandekar
Santanu Khataniar","10.1080/10916466.2011.566033","","Viscosity of heavy oils is a key parameter in designing potential enhanced oil recovery methods. The recently proposed semiempirical viscosity model by Lindeloff et al. (2004) was studied in depth. This model is the simplest yet powerful tool for medium-heavy oil viscosities. Based on the analysis, appropriate adjustments have been suggested, with the major one being the division of the pressure-viscosity profile into three different regions. New modifications have improved the overall fit, including the saturated viscosities at low pressures. The %AAD for the data sets studied was found to be 1.37. However, with the limited geographically diverse data, it is not possible to make a comprehensive predictive model. A few limitations of the new model are also stated.","The semi-empirical viscosity model proposed by Lindeloff et al. as mentioned in this paper was studied in depth and appropriate adjustments have been suggested, with the major one being the division of the pressure-viscosity profile into three different regions."
"Identifying Lower Viscosity Intervals within Heavy Oil Accumulations","https://scispace.com/paper/identifying-lower-viscosity-intervals-within-heavy-oil-3fj9gsbujx","2010","Proceedings Article","","Mark McCaffery
Kate S. Weissenburger","10.3997/2214-4609.20144625","","In heavy oil accumulations, vertical variations in oil producibility are controlled by (1) vertical variations in reservoir porosity/permeability, and (2) vertical variations in oil viscosity. Unfortunately, due to perceived difficulties in quantifying oil viscosity, development strategies often focus solely on the reservoir rock properties. Such development strategies are not acceptable. Identifying zones of lower viscosity oil is critical to efficient field development, and geochemical analysis of Side Wall Cores (SWC) can yield the needed viscosity information.","In heavy oil accumulations, vertical variations in oil producibility are controlled by the vertical variation in reservoir porosity/permeability and the vertical variations of oil viscosity."
"Viscosity Modelling for Reservoir Fluids : Contribution of Partial Least Square with Bootstrap Techniques and Neural Networks","https://scispace.com/paper/viscosity-modelling-for-reservoir-fluids-contribution-of-2g3o5tt894","2008","Journal Article","Oil & Gas Science and Technology-revue De L Institut Francais Du Petrole","P. H. Gayon
A. Pina
Ismaïl Ahmed
Abdelaziz Faraj","","","La regression lineaire Partial Least Squares (PLS) avec re-echantillonnage par bootstrap et la regression non-lineaire par reseaux de neurones ont ete utilisees pour construire des modeles de prediction de la viscosite de fluides de gisement en fonction de leur composition, de la temperature et de la pression. Les modeles statistiques resultants permettent de predire des valeurs de viscosite s'etendant de 0,21 cP a 10000 cP.","In this paper, a regression lineaire Partial Least Squares (PLS) avec re-echantillonnage par bootstrap and a regression non-lineaire par reseaux de neurones ont ete utilisees for construire des modeles de prediction de la viscosite de fluides de gisement en fonction de leur composition, de la temperature and de the pression."
"Estimating Heavy Oil Fractions' Viscosity by Correlation Method","https://scispace.com/paper/estimating-heavy-oil-fractions-viscosity-by-correlation-tnvqi4rc71eu","","","","ZHOU Yong-chang
JIANG Tao","10.3969/j.issn.1671-7872.2006.01.010","","It is necessary to correlate the viscosity of heavy oil fractions with other characteristics because the viscosity is an important property in the calculation related to fluid flow and estimation of other physical properties.The available methods in the literature are less accurate at present.The new viscosity correlation with specific gravity,molecular weight and residue carbon is set up.The equation is fairly accurate to specific group of heavy oil fractions.","A new viscosity correlation method is proposed for heavy oil fractions, incorporating specific gravity, molecular weight, and residue carbon, offering improved accuracy for a specific group of heavy oil fractions compared to existing methods."
"Prediction of the Viscosity of Heavy Petroleum Fractions and Crude Oils by Neural Networks","https://scispace.com/paper/prediction-of-the-viscosity-of-heavy-petroleum-fractions-and-4gd4em0spc","1996","Journal Article","Journal of The Japan Petroleum Institute","Abdulla Ismail
M. S. Soliman
Mohamed A. Fahim","10.1627/JPI1958.39.383","","In this work, the prediction of heavy petroleum fractions was significantly improved by using a backpropagation neural network model. It was found that scaling the data, fed to the neural net, improved the convergence of the estimated parameter (viscosity) in reasonable time with acceptable accuracy. An absolute error of 3.4% was achieved which is found to be better than those by other conventional methods.","In this article, a backpropagation neural network model was used to predict heavy petroleum fractions with an absolute error of 3.4% which is better than those by other conventional methods."
"New Correlating Parameter for the Viscosity of Heavy Crude Oils","https://scispace.com/paper/new-correlating-parameter-for-the-viscosity-of-heavy-crude-3t5i9zs36q","2006","Journal Article","Energy & Fuels","Rashid S. Al-Maamari
Omar Houache
Sabah A. Abdul-Wahab","10.1021/EF0603030","","A new correlating parameter (CAPI) for heavy crude oils was developed. In this parameter, the API (American Petroleum Institute) oil gravity was corrected using a factor comprising compositional fractions (saturates, aromatics, resins, and asphltenes contents of the heavy crude oil). It was found that relating viscosity to CAPI was more representative than relating the viscosity to the API measurement alone. Using this new correlating parameter for the heavy crude oils considered in this study, two very different tendencies, defining a limiting value of 15, were observed. The viscosities of oils found under the limiting value of 15 were very sensitive to small changes in CAPI. An Omani heavy crude oil that showed higher viscosities compared to other crudes of similar API was found to be normal in terms of viscosity behavior when CAPI was used. In addition, crude oil viscosity could be predicted with more accuracy using this correlating parameter at different temperatures.","A new correlating parameter (CAPI) for heavy crude oils was developed in this article, which was found that relating viscosity to CAPI was more representative than relating the viscosities to the API measurement alone."
"Combining NMR and Conventional Logs to Determine Fluid Volumes and Oil Viscosity in Heavy-Oil Reservoirs","https://scispace.com/paper/combining-nmr-and-conventional-logs-to-determine-fluid-59qm37sloz","2000","Proceedings Article","","J.E. Galford
D.M. Marschall","10.2118/63257-MS","","The presence of viscous oil in a reservoir greatly complicates the interpretation of NMR log data. Because the NMR signal from an oil with a viscosity greater than 1,000 cp in the subsurface typically decays with a T 2 time-constant that is comparable to that of capillary-bound or clay-bound water, it is impossible to distinguish the signal from the oil phase from that of the bound-water phases. Various petrophysical quantities, such as permeability and fluid volumes, that are normally derived relatively directly from NMR measurements, thus require a significant additional interpretation effort if they are to be determined in reservoirs containing viscous oils. Work published by other authors shows that signal (porosity) loss in viscous oils is a predictable function of the viscosity and the interecho spacing used in the NMR CPMG acquisition sequence. Therefore, a reasonable estimate of viscosity can be obtained by combining the NMR logs with conventional logs to estimate the NMR signal loss at a specific interecho spacing. When this method is combined with NMR diffusion measurements, the volume of movable water can be estimated. Further combinations of conventional and NMR log data provide the quantity of capillary-bound water and a good estimation of permeability. Log examples are available from areas where viscous oils are problematic to users of both conventional and NMR data. These examples are presented to introduce and demonstrate these new methods.","In this article, the NMR signal from an oil with a viscosity greater than 1,000 cp in the subsurface typically decays with a T 2 time-constant that is comparable to that of capillary-bound or clay-bound water."
"New Tools Target Oil Quality Sweetspots in Viscous Oil Accumulations","https://scispace.com/paper/new-tools-target-oil-quality-sweetspots-in-viscous-oil-bzusc7n3md","1997","Journal Article","Spe Reservoir Engineering","P.C. Smalley
N.S. Goodwin
J.F. Dillon
C.R. Bidinger
R.J. Drozd","10.2118/36652-PA","","Shallow oilfields frequently contain oils that not only have low API gravity and high viscosities, but are also highly variable in terms of these properties. It is thus crucial to gather sufficient oil quality data to sample a statistical cross section of the oil population. This paper describes how API gravity and dead oil viscosity can be predicted from geochemical parameters that can be measured on core or sidewall core samples, thus allowing oil samples to be accessed with greater spatial coverage than could reasonably be achieved with conventional fluid sampling. This technique is demonstrated on cored wells from the large Schrader Bluff viscous oil accumulation in Milne Point, Alaska. An oil can inherit a particular API gravity or viscosity from a variety of causes. Consequently, spatial variations in such bulk oil properties can be difficult to map empirically simply by contouring data, because more than one controlling factor may be operative. A major step forward in fluid mapping is to identify and quantify these controls, and map them. In Schrader Bluff the controls were discovered to be degree of biodegradation, and the presence of an in-mixed second charge of (light) oil. Variations in these processes can be mapped withmore » a much greater degree of certainty than the bulk oil properties, and the individual maps combined to predict gravity and viscosity. Further, conceptual models exist for these processes, opening the possibility of model-driven prediction of oil properties and sweetspots in areas away from well control.« less","In this article, the authors describe how API gravity and dead oil viscosity can be predicted from geochemical parameters that can be measured on core or sidewall core samples, thus allowing oil samples to be accessed with greater spatial coverage than could reasonably be achieved with conventional fluid sampling."
"Technology Focus: Heavy Oil (April 2022)","https://scispace.com/paper/technology-focus-heavy-oil-april-2022-279quhxq","2022","Journal Article","Journal of Petroleum Technology","M. Izadi","10.2118/0422-0069-jpt","","Heavy oils are characterized by high density, high viscosity, and high-heavy-fraction components. Because of high viscosity and lower API gravity than conventional crude oil, primary recovery of some of these crude oil types requires thermal stimulation of the reservoirs.
 Most of the technologies that deal with heavy oil need to address the mobility ratio or viscous forces before any flooding. In general, poor recovery is caused by physical reasons or geological reasons. Physical reasons can be categorized as capillary forces (existence of the interfacial tension between oil and water, wettability) or viscous forces (high mobility ratio between water and oil). Geological reasons are heterogeneities in reservoir rock and exist in all petroleum oil systems.
 In heavy oil reservoirs, enhanced oil recovery (EOR) intends to reduce the capillary forces and interfacial tension to improve microscopic displacement efficiency or improve the sweep efficiency (macroscopic) by reducing the mobility ratio between injected fluid and displaced fluid. Improving the mobility ratio is achieved by increasing the viscosity of water using polymers or by reducing the oil viscosity using heat. In general, all technologies need to address the capillary and viscous forces to improve oil recovery. Paper SPE 207361 discusses improving of the efficiency of the flood by near-wellbore conformance and improving the vertical sweep efficiency.
 The use of fiber-optic sensors, as addressed in paper SPE 199023, is intended to gather better data and avoid misinterpretation during falloff tests and injectivity tests. Traditionally, for heavy oil EOR simulation, because of the addition of chemical species or heat to the flow equations as well as the need for a finer grid resolution, the use of the full-field model in most cases was limited and the use of sector models and local grid refinement to obtain a reasonable accuracy has been applied in the industry. Sector modeling conditions must be satisfied to establish the reliability and the trade-off between accuracy (sector models) and computational expediency (full-field model). Recent development of hardware and software [graphics-processing-unit (GPU) -based simulators] has provided the industry with the tools to achieve a full-field model simulation in most fields by taking advantage of GPU solvers and using a fine-grid model to predict full-field performance.
 Recommended additional reading at OnePetro: www.onepetro.org.
 SPE 200279 - Field Application of the Autonomous Inflow Control Device for Optimized Heavy Oil Production in South Sultanate of Oman by Ali Al-Jumah, Petroleum Development Oman, et al.
 SPE 203012 - More Oil and Less Water: Autonomous Inflow Control Devices in New and Old Producers in Heavy Oil Fields From South of Oman by Ameera Al Harrasi, Petroleum Development Oman, et al.
 SPE 207684 - Game Changer in Dealing With Hard Scale Using a Slickline Torque Action Debris Breaker by Mahmoud Mohamed Koriesh, Dragon Oil, et al.","In this article , Al-Jumah et al. discuss the use of fiber-optic sensors to gather better data and avoid misinterpretation during falloff tests and injectivity tests."
"Calculation of heavy oil viscosity based on an Arrhenius model","https://scispace.com/paper/calculation-of-heavy-oil-viscosity-based-on-an-arrhenius-1aw8f34abm","2017","Journal Article","Petroleum Science and Technology","Yonghui Liu
Shuqiang Shi
Yongqing Wang
Feng Yibo
Luo Chengcheng","10.1080/10916466.2017.1305401","","The commonly used heavy oil viscosity models are considered as the function of temperature, API, and colloid asphalt. Some of the published correlations are just for one oil field or a region, but they have some limitations when the viscosity of other oil samples is calculated. Even these multi-parameter models cannot be used in the absence of API or colloid asphalt content data. This paper presents a new and simple method to predict the viscosity of heavy oil based on the Arrhenius model, which only needs to measure the viscosity of heavy oil under the temperature condition of 50°C. This method can predict the viscosity in the absence of API or colloid asphalt content data. A total of 31 heavy oil samples were collected from published literature works to test the accuracy and reliability of the new method and other eight classical models. The new method can predict the viscosity with an average relative error of 2.37% and an average absolute error of 8.43%. Compared with the commonly used model, ...","In this paper, the authors proposed a new and simple method to predict the viscosity of heavy oil based on the Arrhenius model, which only needs to measure the visco-temperature of the heavy oil under the temperature condition of 50°C."
"Estimation of Dead Oil Viscosity Utilizing Physics Based Correlative Principles and Predictive Machine Learning Techniques.","https://scispace.com/paper/estimation-of-dead-oil-viscosity-utilizing-physics-based-4kfsb62966","2019","Proceedings Article","","Utkarsh Sinha
Birol Dindoruk
Mohamed Y. Soliman","10.2118/195946-MS","","
 Dead oil viscosity is one of the most unreliable properties to predict with classical black oil correlations. This results mostly from the large effect that oil type has on viscosity. Two dead oil samples with identical API and T can have even an order of magnitude difference in viscosity [9]. In this work, we tried to limit this spread to a certain degree by incorporating a parameter such as MW to capture additional information for the character of the oil. Limitations of the classical black oil correlations became even more prominent when wide-spectrum of viscosity values coupled with wide range of temperatures are considered. Given the constraints of limited input variables, the problem becomes particularly challenging for heavy-extra heavy oils with high asphaltene content [35], where prediction errors could easily be as high as a couple of log-cycles. Even though there are several viscosity correlations available in the industry [1]-[4], [7], [9], [26], [30], [31], [34], [37], [39], [42] most of those correlations are only applicable to the oil samples belonging to specific geographical regions and/or for structurally similar oils, because of the inherent bias in the training datasets used in the development of correlations. Therefore, they are predictively valid for a relatively narrow range of oils and/or viscosity. In this work, we considered a very wide range of oils (6° API to 50° API). Therefore, producing two easy to use viscosity correlations for API gravities above and below 20° API that can readily predict the viscosity at any desired temperature within an extended temperature range (15° C to 160° C). In addition, the two sets of correlations were kept continuous at the switching point (20 API) so that they will have smooth transition from one branch to another. While the range of fluid properties is considered to be very wide, we were able to keep the input parameters to a minimum in terms of defining the character of the fluid (molecular weight and specific gravity). We demonstrated that the proposed correlation performs much better than the leading correlations with the similar input proxies published in the literature for wide range of viscosities (0.5 cp to 860, 000 cp).
 The use cases for the proposed correlation can be divided into three parts: 1) Prediction of the dead oil viscosity with limited input data, 2) use of limited in-hand viscosity data to generate viscosities for the conditions that are hard to perform accurate experimentation or simply not in hand for various reasons (for example not having the physical sample to perform such additional experiments, or just not having the time and the sources such as in the case of, screening existing assets for thermal recovery where typically viscosity is available at reservoir temperature, not at steamflood temperatures) and 3) it can be used to check the consistency and the quality of the existing data.
 Therefore, we have also checked the predictive performance of the proposed correlation in temperature domain if limited viscosity information is available for a particular fluid at a different temperature. With such information (if one reference viscosity is available at some specific temperature) the accuracy of the correlation can be further improved.
 In addition to classical correlation development efforts using known but limited physical control parameters, we have also attempted to model the viscosity with various machine learning methods (such as Artificial Neural Network (ANN) [20], K-Nearest Neighbour (KNN) [6] and Kernel based Support Vector Machine (KSVM)) [18] [38] and compared the outcome with respect to each other and as well as against the proposed correlation. Our correlation showed better predictive capabilities (based on calculated statistical parameters and cross-plots) when compared with other leading viscosity [4], [31], [37], [39], [42] correlations as well as with relevant supervised machine learning regression principles such as ANN, KNN and KSVM. The subject correlation also helps in improving the accuracy as well guiding the performance of these otherwise ""blackbox"" machine learning principles as it can fill the gaps in the data especially in the context of extending the tuned viscosities based on a single point measurement in temperature domain. Furthermore, we also explain how it can be combined with Sinha et. al [35] relative viscosity correlation to include the impact of asphaltene concentration, for estimation of vertical or areal viscosity variations which can also ultimately help to improve the mobility cut-off predictions of the asphaltene/tar mat zones or heavier fluids.","The proposed correlation performs much better than the leading correlations with the similar input proxies published in the literature for wide range of viscosities (0.5 cp to 860, 000 cp) as well as with relevant supervised machine learning regression principles such as ANN, KNN and KSVM."
"The Prediction of Undersaturated Crude Oil Viscosity: An Artificial Neural Network and Fuzzy Model Approach","https://scispace.com/paper/the-prediction-of-undersaturated-crude-oil-viscosity-an-3deykpnbn7","2012","Journal Article","Petroleum Science and Technology","Reza Abedini
Morteza Esfandyari
Amir Nezhadmoghadam
Bashir Rahmanian","10.1080/10916466.2010.512892","","Viscosity is one of the most important governing parameters of the fluid flow, either in the porous media or in pipelines. So it is important to use an accurate method to calculate the oil viscosity at various operating conditions. In the literature, several empirical correlations have been proposed for predicting undersaturated crude oil viscosity. However these correlations are not able to predict the oil viscosity adequately for a wide range of conditions. An extensive experimental data of undersaturated oil viscosities from different samples of Iranian oil reservoirs was applied to develop an Artificial Neural Network (ANN) model and fuzzy model to predict and calculate the undersaturated oil viscosity. Validity and accuracy of these models has been confirmed by comparing the obtained results of these correlations and with experimental data for Iranian oil samples. It was observed that there is acceptable agreement between the ANN model and fuzzy model results with experimental data.","Viscosity is one of the most important governing parameters of the fluid flow, either in the porous media or in pipelines, so it is important to use an accurate method to calculate the oil viscosity at various operating conditions."
