"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Determining oil viscosity based on biodegradation","https://scispace.com/paper/determining-oil-viscosity-based-on-biodegradation-43175i9cpn","2012","Patent","","Naim Wajih Al-Jabari","","","Methods, computer-readable media, and systems for determining oil viscosity based on biodegradation are described. A chemical signature of oil obtained from a subterranean zone is received. An amount of bacteria associated with oil in the zone based on the chemical signature of the oil is received. Using an empirical relationship relating oil viscosities to amounts of bacteria, an oil viscosity that is empirically related to the amount of bacteria is identified. The identified oil viscosity for the oil is provided, for example, in response to input requesting oil viscosity.","In this paper, a chemical signature of oil obtained from a subterranean zone is received, and an amount of bacteria associated with oil in the zone based on the chemical signature is received."
"Processos naturais de biodegradação do petróleo em reservatórios","https://scispace.com/paper/processos-naturais-de-biodegradacao-do-petroleo-em-3nwu9jb0z6","2012","Journal Article","Química Nova","Georgiana Feitosa da Cruz
Anita J. Marsaioli","10.1590/S0100-40422012000800024","https://scispace.com/pdf/processos-naturais-de-biodegradacao-do-petroleo-em-3nwu9jb0z6.pdf","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes. This causes oil souring and increased viscosity, sulfur and metal content, having a direct impact on oil production and refining costs.","Petroleum biodegradation in reservoirs is a process caused by different microorganisms affecting many oil deposits which modifies the oil composition in a quasi-stepwise process starting from n-alkanes and isoprenoids through to diasteranes as discussed by the authors."
"Characteristics and Genesis of Heavy Oil in Shallow and Thin Layers in Chepaizi Area, Xinjiang, China","https://scispace.com/paper/characteristics-and-genesis-of-heavy-oil-in-shallow-and-thin-58x5wqaiyoua","2024","Journal Article","Energies","Jing Tao
Chunyu Hu
Wenfeng Wang
Xiaofei Gao
Shuo Feng
Changcheng Han
Jiapeng Zhang","10.3390/en17235988","","The Neoproterozoic Shawan Formation in the Chepaizi area is recognized for its significant heavy oil resources. Investigating the underlying causes and mechanisms of heavy oil changes in accordance with the specific characteristics of the reservoir is crucial for future exploration and development. The distribution of heavy oil in the Pai 612 block was identified to present a combination of shallow and thin deposits, high porosity, high permeability, and elevated water content. The physicochemical properties of the crude oil included a complex composition, high density, high viscosity, substantial gel content, and notable oxidation-biodegradation potential. The oxidation and biodegradation of crude oil during transportation played the critical roles in the formation of heavy oil. As cru3de oil was transported upward, the formation temperature decreased, resulting in increased viscosity. An excess of water could initially increase and subsequently decrease heavy oil viscosity, while groundwater in the reservoir contained various chemicals that interacted with colloids and asphaltenes, further increasing the viscosity. During the formation of the early heavy oil reservoir, the light oil was unable to dissolve and transport the high-molecular-weight asphaltene component, leading to the high resin content in the heavy oil of the Pai 612 block. ","Heavy oil in the Chepaizi area, Xinjiang, China, is characterized by high porosity, permeability, and water content, with complex composition, high density, and viscosity, influenced by oxidation, biodegradation, and interactions with groundwater and colloids."
"The geochemistry of some biodegraded australian oils","https://scispace.com/paper/the-geochemistry-of-some-biodegraded-australian-oils-9jzath9npb","1983","Journal Article","The APPEA Journal","Robert Alexander
Robert I. Kagi
Garry Wayne Woodhouse
John K. Volkman","10.1071/AJ82006","","Degradation of petroleum in reservoirs by microorganisms is a process which has affected the chemical composition of many Australian crude oils. Oils from the Carnarvon and Gippsland Basins are used as examples to illustrate how the various classes of hydrocarbons are depleted in sequential fashion during the biodegradation process. Depletion of normal and branched alkanes, which is evident from gas chromatography, indicates that a crude oil has been mildly biodegraded. More advanced levels of biodegradation can be assessed from biomarker data obtained using gas chromatography-mass spectrometry. As the biodegradation process progresses one observes a sequential loss of n-alkanes, branched alkanes, δC-16 bicyclic alkanes, steranes with biological configurations, and finally, hopanes are converted into 25-norhopanes. The chemical compositions of the Eaglehawk, Rankin, and Windalia crude oils from the Carnarvon Basin suggest that they all result from a complex series of episodes of accumulation and biodegradation in the reservoirs. By assessing the proportions of each of the classes of characteristic marker compounds, and using the established relationship between reservoir temperature (depth) and the stages of hydrocarbon alteration during biodegradation, the approximate burial depths of the reservoirs at the times of biodegradation have been inferred. Thus, where multiple accumulation and degradation episodes can be recognised, the accumulation history of the oil in a reservoir can be reconstructed.","In this paper, the authors used gas chromatography-mass spectrometry (GC-MS) to identify the stages of the degradation process of Australian crude oils and the approximate burial depths of the reservoirs at the times of biodegradation."
"Estudio de biomarcadores del petróleo a partir de la meteorización de un crudo en agua de mar","https://scispace.com/paper/estudio-de-biomarcadores-del-petroleo-a-partir-de-la-2x0cjoep","2023","Journal Article","Revista Internacional De Contaminacion Ambiental","German Javier Tomas
Adrián Javier Acuña","10.20937/rica.54799","https://scispace.com/pdf/estudio-de-biomarcadores-del-petroleo-a-partir-de-la-2x0cjoep.pdf","Cuando se produce un derrame de crudo sobre sistemas acuáticos tienen lugar diferentes procesos de meteorización sobre este recurso que modifican su composición. Como resultado de estas transformaciones se dificulta la asignación de responsabilidades respecto a las contaminaciones producidas con los hidrocarburos. Sin embargo, en el crudo existen unas moléculas conocidas como biomarcadores con el potencial de resistir los procesos de meteorización según el tiempo de exposición, la cinética de alteración y los fenómenos de transformación por los que atraviesa este recurso cuando es expuesto al ambiente. En el presente trabajo se analizó la estabilidad de los biomarcadores para un crudo vertido en agua de mar en condiciones de laboratorio por el período de un año, con el objetivo de probar su utilidad en litigios vinculados a derrames y hurtos de hidrocarburos. Para tal fin, se analizaron los perfiles de biomarcadores por cromatografía de gases acoplada a espectrometría de masas a partir de las fracciones del crudo. Además, se calcularon parámetros específicos tales como P/n-C17 (pristano/heptadecano), 4-MeDBT/1-MeDBT (metildibenzotiofenos) y estigmastano C29αS/hopano C30 conocidos como relaciones de diagnóstico que se modificaron en torno a valores menores del 5 % respecto de su desviación estándar relativa en el transcurso de un año. Cabe destacar que las relaciones P/F, (n-C13 + n-C14)/(n-C25 + n-C26) y (N0 + N1)/N2 (N = naftalenos) fueron las únicas con porcentajes por encima del 5 % y estos resultados se asociaron a un proceso de evaporación sobre el crudo. Por otro lado, el análisis de los cromatogramas obtenidos indicó que la biodegradación también estuvo implicada en la meteorización de los hidrocarburos. Sin embargo, la mayoría de los biomarcadores permanecieron inalterados bajo las condiciones de ensayo a lo largo del tiempo de estudio lo que demuestra su potencialidad para resolver los problemas antes mencionados.","In this paper , perfiles of biomarcadores for a crudo vertido in agua de mar en condiciones de laboratorio for un año, with the goal of probar su utilidad in litigios vinculados a derrames and hurtos de hidrocarburos."
"Crude-oil hydrocarbon composition characteristics and oil viscosity prediction in the northern Songliao Basin","https://scispace.com/paper/crude-oil-hydrocarbon-composition-characteristics-and-oil-ctcjki8ajy","2014","Journal Article","Science China-earth Sciences","JuHe Zhang
ZiHui Feng
Wei Fang
Huo Qiuli
Zhang Kun
Jingkun Li
Zeng Huasen
Zhang Bowei","10.1007/S11430-013-4656-8","","Crude oil hydrocarbon composition characteristics and oil viscosity prediction are important bases in petroleum exploration. A total of 54 oil/heavy-oil samples and 17 oil sands were analyzed and quantified using both comprehensive 2D gas chromatography (GC×GC) and comprehensive 2D gas chromatography/time-of-flight mass spectrometry (GC×GC/TOFMS). The results show that crude oil in the West slope is mainly heavy oil and its hydrocarbon composition is characterized overall by paraffins > mono-aromatics > naphthenes > non-hydrocarbons > di-aromatics > tri-aromatics > tetra-aromatics. Aromatics are most abundant and non-hydrocarbons are least abundant, whilst content differences among paraffins, naphthenes, aromatics, and non-hydrocarbons are less than 15%. There are two types of heavy oil, secondary type and mixing type. Biodegradation is the main formation mechanism of heavy oil. Biodegradation levels cover light biodegradation, moderate biodegradation, and severe biodegradation. With increasing biodegradation, paraffin content decreases while contents of aromatics and non-hydrocarbons increase. In contrast, naphthene content increases first and then decreases with increasing biodegradation. In severe biodegradation stage, naphthenes decrease more quickly than aromatics and non-hydrocarbons. This provides a new method for studying oil/heavy-oil biodegradation mechanism and biodegradation resistance of different hydrocarbons at different biodegradation stages. In the Longhupao-Daan terrace and Qijia-Gulong depression, most crude oil is conventional oil. Its composition is dominated by paraffins with the lowest content of aromatics. In some casual oil wells from the Longhupao-Daan terrace, crude oil from Saertu oil reservoirs is moderately biodegraded whereas crude oil from Putaohua oil reservoir is lightly biodegraded. Chemical parameters using saturate hydrocarbons and aromatics are usually not suitable for determining organic type and thermal maturity of biodegraded oil, especially of moderately or severely biodegraded oil, whilst Ts/(Ts+Tm) ratio can be used to determine thermal maturity of both conventional crude oil and heavy oil.","In this article, a total of 54 oil/heavy-oil samples and 17 oil sands were analyzed and quantified using both comprehensive 2D gas chromatography (GC×GC) and comprehensive GC/TOFMS."
"Characterisation and biotransformation of heavy oils in the contaminated soil environment","https://scispace.com/paper/characterisation-and-biotransformation-of-heavy-oils-in-the-yanjl92kx8","1996","Dissertation","","Martin Whittaker","","","The effective assessment and management of heavy oil-contaminated sites presents a major technical challenge requiring, in part, chemical characterisation of the waste-soil matrix. Heavy petroleum wastes are amongst the most problematic organic matrices to define and present a recurrent problem for environmental analytical chemists. A detailed assessment of refractory oil wastes is rarely possible since many conventional analytical techniques are subject to substantial constraints when applied in isolation to the extremely complex, high-boiling analytes encountered at such sites. However, characterisation of the residual oil content of contaminated soils is desirable because these extracts harbour information on contaminant source terms and potential biotreatability. This work details the development of an integrated analytical approach to the characterisation of heavy oil source terms and biotransformation using a combination of conventional and novel analytical techniques. Rapid alumina-column chromatography provided initial compositional analysis of the oils and isolated the individual class fractions for subsequent analysis. Analysis by thin layer chromatography with flame ionisation detection (TLC-FID) provided a fingerprint of the class fraction distribution within each oil that closely matched those obtained by the column fractionation process. Stable carbon isotope mass spectrometry (IRMS) was also developed as a potential screening tool for distinguishing between oils. Whole oil 613C showed a small but significant decrease with decreasing oil asphaltene content, from -26.8 0/00 for the heaviest oils to -28.8 0 for the lighter, predominantly paraffinic oils. In 13 agreement with the conventionally observed trend, C values of isolated class fractions were found to increase in the order: 613Csat (' 13C011) < Caro <8 1 3C Pol < 5 1Casp, with 6 13Csat up to 2.5 0/0 more negative than 513C01 or 613Casp. However, this variation was much less pronounced for the heavier oil samples. Therefore, plots of isotope type curves exhibited a clear distinction between heavier oils, which produced much flatter type curves, and lighter oils, for which type curves were characteristically sloping. Extended analysis of isolated oil saturate fractions by GC-FID demonstrated the spread of n-alkanes within each oil and highlighted the dominance of unresolved complex material (UCM) in the heavier oils. GC-EI MS (SIM) analysis of individual biomarker compounds allowed a variety of source term indices to be evaluated. The values of [nalkanes: I 7a(H),2 I 3(H)-hopane], [phytane: 1 7a(H),2 1 3(H)-hopane] and [tricyclic terpanes:hopanes] indices decreased most significantly as the combined total of polar and asphaltene compounds within oil samples increased, indicating that these ratios may be the most useful in oil source term characterisation. Finally, GC-IRMS analysis of selected nalkanes and phytane provided an isotopic fingerprint that may be of use in identification of contaminant source terms. The biotransformation of heavy oils in soil microcosms was studied over a period of 9 months. Over this time, a medium-to-heavy boiling ballast oil and a crude oil exhibited a total reduction in solvent extractable material (SEM) of approximately 80 %w/,and 60 % W/ respectively. No.6 Fuel Oil was found to be largely recalcitrant to biotransformation. Abiotic controls indicated that up to 60 % W/ of the ballast oil was lost due to microbial activity, and that its half-life was approximately 120 days. Over the 9 months, the % W/ of saturates within the ballast oil SEM decreased from 74.6 to 23.2; the %W/ of aromatics increased from 12.5 to 23.0, the % W/ of polars increased from 8.6 to 3 1.3 and the % W1 of asphaltenes increased from 4.3 to 22.5. Similar changes were observed for the crude oil. The reliability of several oil biomarker source correlation indices was determined. The most reliable were those comprising individual hopane isomer pairs, which remained almost constant in both crude and ballast oils even after extensive biodegradation. Of these, the { 1 7aH),2 1 3(H)-norhopane: I 7a(H),2 I 3(H)-hopane] was the preferred index, staying","In this paper, the authors developed an integrated analytical approach to the characterisation of heavy oil source terms and biotransformation using a combination of conventional and novel analytical techniques. But this approach is not suitable for the analysis of residual oil."
"Induced biochemical interactions in immature and biodegraded heavy crude oils","https://scispace.com/paper/induced-biochemical-interactions-in-immature-and-biodegraded-3dfajle99x","1998","","","M. Bohenek
G. Joshi-Tope
L. Shelenkova","","https://scispace.com/pdf/induced-biochemical-interactions-in-immature-and-biodegraded-3dfajle99x.pdf","Studies in which selective chemical markers have been used to explore the mechanisms by which biocatalysts interact with heavy crude oils have shown that the biochemical reactions follow distinct trends. The term biocatalyst refers to a group of extremophilic microorganisms which, under the experimental conditions used, interact with heavy crude oils to (1) cause a redistribution of hydrocarbons, (2) cause chemical changes in oil fractions containing sulfur compounds and lower the sulfur content, (3) decrease organic nitrogen content, and (4) decrease the concentration of trace metals. Current data indicate that the overall effect is due to simultaneous reactions yielding products with relatively higher concentration of saturates and lower concentrations of aromatics and resins. The compositional changes depend on the microbial species and the chemistry of the crudes. Economic analysis of a potential technology based on the available data indicate that such a technology, used in a pre-refinery mode, may be cost efficient and promising. In the present paper, the background of oil biocatalysis and some recent results will be discussed.","In this paper, the background of oil biocatalysis and some recent results are discussed, and economic analysis of a potential technology based on the available data indicate that such a technology, used in a pre-refinery mode, may be cost efficient and promising."
"The controls on the composition of biodegraded oils in the Liuhua11-1 Oilfield, Pearl River Mouth Basin, South China Sea","https://scispace.com/paper/the-controls-on-the-composition-of-biodegraded-oils-in-the-3ixmnp4qzo","2015","Journal Article","Chinese Journal of Geochemistry","Jiang Kaixi
He Wenxiang
Xiang Nian
Peng Li
Han Changchun
Guo Qingzheng","10.1007/S11631-015-0031-0","","(1) The geochemical characteristics of extracted oils in three oil columns from the Liuhua11-1 Oilfield in the Pearl River Mouth Basin of South China Sea were analyzed in detail. The results show that the oil of Liuhua 11-1 Oilfield is generated from a single source rock, and belongs to maturate oil and their maturities have little difference. (2) The characteristics of saturated hydrocarbon gas chromatography, bulk composition, concentrations of biomarkers and gas chromatography–mass spectrometry of saturated hydrocarbon indicate that all samples studied were biodegraded, and the maximal level of biodegradation is less than PM level 6. (3) Bulk composition and the degree of biodegradation presented excellent gradient variations in the oil columns, and the highest degradation rates occurred at or near the oil–water contact (OWC). The key biomarkers of steranes and terpanes and maturity parameters of saturated hydrocarbon were not affected by degradation, which means that they are stable in slight to moderately biodegraded oils. Across the oilfield, the degree of biodegradation of LH11-1-3 was higher than that of LH11-1-1A and LH 11-1-4 in general. (4) We infer that the strong hydrodynamic conditions (tectonic control) and high reservoir temperatures (50–65 °C) are the primary controllers of the degree of oil biodegradation in the Liuhua 11-1 Oilfield and the late hydrocarbon accumulation may also have an important effect. The bulk composition and degree of biodegradation with excellent gradient variations in the oil columns were obviously controlled by the vertical distance from its in situ place to OWC. The highest supply of nutrient at the OWC results in high abundance of microorganisms and the highest degradation rate. And the lateral variation in level of biodegradation across the oil reservoir may be mainly control by the salinity of bottom water, the supply of nutrient and the energy of the bottom water.","Li et al. as discussed by the authors analyzed the geochemical characteristics of extracted oils in three oil columns from the Liuhua11-1 Oilfield in the Pearl River Mouth Basin of South China Sea."
"A Novel Approach for Investigating the Paleo-Oil Filling Orientations: Constraints by Biodegradation Evaluation Proxies and Recovered Biomarker Parameters","https://scispace.com/paper/a-novel-approach-for-investigating-the-paleo-oil-filling-316onyel1s","2024","Journal Article","","Bingbing Shi
Xiangchun Chang
Tianjiao Liu
Guanlong Zhang
Pengfei Zhang
Youde Xu
Guo Chen","10.1021/acs.energyfuels.4c00231","","The spatial arrangement of methyl groups in biomarkers significantly impacts their polarity and thermal stability, both of which are crucial for the chromatographic effects involved in tracing the direction of oil migration. However, biodegradation can also selectively alter the isomers of these biomarkers based on the positions of their methyl groups, making it challenging to interpret migration directions in biodegraded oils using conventional tracers. Hence, it is imperative to explore novel indicators, such as the biodegradation evaluation parameter, in order to discern the directions of oil migration. However, conventional proxies for evaluating biodegradation, such as C29 25-nor-hopane/C30Hopane (25-NH/H), C2217-nor-tricyclic terpane/C23 tricyclic terpane (17-NT/TT), and the widely used modular analysis and numerical classification of oils (Manco) scale, often have limited applicability and resolution within a narrow range of biodegradation, particularly in long-distance migration scenarios. To address this issue and improve resolution across a broader spectrum of biodegraded oils, we developed a refined approach. This approach uses five homologues, each displaying different levels of resistance to biodegradation, to cover the complete range of biodegradation. Our novel approach provides significantly improved resolution compared to the conventional Manco scale, and our goal is to employ the contour plots generated by this approach to accurately determine the migration direction. To verify the accuracy of our results, we conducted validation experiments using conventional tracers. Our validation experiments included measurements of isomer ratios of pyrrolic and thiophene ring compounds, as well as typical biomarker tracers recovered from the biogenetic information derived from biodegraded oils, specifically (C23TT+C2217-NT)/(C30H+C29 25-NH). Furthermore, we examined structural morphology, density and viscosity, the quantitative grain fluorescence index, the hydrocarbon migration effective pathway index (Hmle), and pore-permeability characteristics for further validation purposes. This refined scale for evaluating biodegradation provides comprehensive insights into biodegraded oils and serves as an essential tool for understanding patterns of hydrocarbon preferential migration and identifying promising exploration targets for biodegraded oils in both the studied regions and elsewhere. ","Researchers develop a novel approach to investigate paleo-oil migration directions using biodegradation evaluation proxies and biomarker parameters, providing improved resolution and accuracy compared to conventional methods in biodegraded oils."
"Using the biomarker bonded on the asphaltenes for biodegraded oil-source correlation","https://scispace.com/paper/using-the-biomarker-bonded-on-the-asphaltenes-for-ofy1qekg3q","2003","Journal Article","Chinese Science Bulletin","Guanjun Xu
Guanjun Xu
Dajiang Zhang
Dajiang Zhang
Peirong Wang
Peirong Wang","10.1007/BF03183303","","Ruthenium-ion-catalyzed oxidation (RICO) has been used to investigate asphaltenes from three oils with the same origin in the Juquan Basin and three oils with the same origin but with different degree of biodegradation in the Turpan Basin, Northwest China. The preliminary results showed that the biomarkers bonded on the asphaltenes with the same origin is similar and is correlated with the free biomarker in saturates. The bonded biomarkers have no relationship with the biodegradation. An application on the severely biodegraded oils is reported here. The biomarker and benzenecarboxylic methyl esters reflecting the structure of the asphaltenes after RICO should provide a new way for oil-source correlation and it should be specially useful for severely biodegraded oil-source correlation.","In this article, the authors used RICO to investigate asphaltenes from three oils with the same origin but with different degree of biodegradation in the Turpan Basin, Northwest China."
"Using the biomarker bonded on the asphaltenes for biodegraded oil-source correlation","https://scispace.com/paper/using-the-biomarker-bonded-on-the-asphaltenes-for-30oez9q90b","2003","","","XUGuanjun
ZHANGDajiang","","","Ruthenium-ion-catalyzed oxidation (RICO) has been used to investigate asphaltenes from three oils with the same origin in the Juquan Basin and three oils with the same origin but with different degree of biodegradation in the Turpan Basin, Northwest China. The preliminary results showed that the biomarkers bonded on the asphaltenes with the same origin is similar and is correlated with the free biomarker in saturates. The bonded biomarkers have no relationship with the biodegradation. An application on the severely biodegraded oils is reported here. The biomarker and benzenecarboxylic methyl esters reflecting the structure of the asphaltenes after RICO should provide a new way for oil-source correlation and it should be specially useful for severely biodegraded oil-source correlation.","In this article, the authors used RICO to investigate asphaltenes from three oils with the same origin but with different degree of biodegradation in the Turpan Basin, Northwest China."
"The Potential of Heavily And Severely Biodegraded Oils to be Partly Upgraded During High Temperature Thermal Recovery Conditions","https://scispace.com/paper/the-potential-of-heavily-and-severely-biodegraded-oils-to-be-3mcv1hklcr","2009","","","Norka Marcano
Barry Bennett
Thomas B. P. Oldenburg
Haiping Huang
Steve Larter","","https://www.searchanddiscovery.com/abstracts/pdf/2013/90171cspg/abstracts/ndx_marc.pdf","Summary Upgrading of heavy oil and oil sands under simulated high temperature thermal recovery conditions was conducted to evaluate mechanisms and sources of the produced light hydrocarbon compounds that directly affect oil fluid properties. The main results suggest that the asphaltene fraction is the main source of the light hydrocarbons produced during the upgrading process. Comparing results from oils with different levels of biodegradation, we found that severely biodegraded oils, rich in asphaltene, do have potential for minor upgrading during thermal recovery strategies. preferential removal of the lighter compounds. Variation in the chemical composition of oils are directly related with fluid property changes and consequently related with the flow of the material through a permeable reservoir rock. The complexity of heavy and extra heavy oil reservoirs causes the recovery of this type of reserves to be low, generally not more than 17%, making necessary the development of new methods to optimize production, with low environmental impact. Currently used technologies of in situ recovery, such as SAGD (Steam Assisted Gravity Drainage) or CSS (Cyclic steam stimulation), and subsequent surface upgrading processes cause a huge consumption of energy and large greenhouse gas emissions. In situ upgrading is being proposed in order to decrease these effects and increase benefits. This process relies on the addition of hydrogen and removal of heteroatoms from crude oils under high temperature conditions in the reservoir, to reduce viscosity and increase the distillable fraction. A detailed knowledge of the upgrading reactions and mechanisms and a better understanding of the chemistry of the products are indispensable for the optimization of upgrading strategies. In this work we evaluate the chemical mechanisms of oil transformation under simulated high temperature thermal recovery conditions and the potential of oils with different levels of biodegradation to generate light compounds that directly affect oil fluid properties.","In this paper, the authors evaluate the chemical mechanisms of oil transformation under simulated high temperature thermal recovery conditions and the potential of oils with different levels of biodegradation to generate light compounds that directly affect oil fluid properties."
"Evaluation on biodegradability of hydrocarbon biomarkers in two crude oils under laboratory conditions","https://scispace.com/paper/evaluation-on-biodegradability-of-hydrocarbon-biomarkers-in-o4g0maj2by","2010","Journal Article","Environmental Sciences","Liang Guo
Liang Sk
Lu
Yang Sm
Su Rg
Chen Y","","","Biodegradabilities of several hydrocarbon biomarker groups, including isoprene, hopanes and steranes in a medium-crude oil BZ34-1 and a heavy-crude oil SZ36-1 from offshore, were determined under laboratory conditions. The results of GC-MS analysis showed that isoprene biomarkers such as pristane and phytane in both crude oils degraded obviously in 60-day experiment period. The degradation ratios of pristane and phytane in the medium-crude oil BZ34-1 reached 20.2% and 15.0%, respectively; while those in the heavy-crude oil SZ36-1 reached 95.6% and 75.4%, respectively. Pristane and phytane in the heavy-crude oil SZ36-1 were degraded in the early period of biodegradation, but these two biomarkers in the medium-crude oil BZ34-1 were degraded in middle and late biodegradation phases. However, hopanes and steranes in the both oils were not biodegraded obviously during the whole period. These results indicated that pristane and phytane could be used to evaluate bioremediation efficiency in the early biodegradation phase for light or medium oils, while hopanes and steranes could be used to evaluate bioremediation efficiency within the whole given experiment process.","Results indicated that pristane and phytane could be used to evaluate bioremediation efficiency in the early biodegradation phase for light or medium oils, while hopanes and steranes could be use to evaluateBiodegradabilities of several hydrocarbon biomarker groups under laboratory conditions."
"Recalcitrance\nand Degradation of Petroleum Biomarkers\nupon Abiotic and Biotic Natural Weathering of &lt;i&gt;Deepwater Horizon&lt;/i&gt; Oil","https://scispace.com/paper/recalcitrance-nand-degradation-of-petroleum-biomarkers-nupon-0uyt7qvl2akh","2016","Repository","","","10.1021/es500825q.s001","","Petroleum biomarkers such as hopanoids,\nsteranes, and triaromatic\nsteroids (TAS) are commonly used to investigate the source and fate\nof petroleum hydrocarbons in the environment based on the premise\nthat these compounds are resistant to biotic and abiotic degradation.\nTo test the validity of this premise in the context of the &lt;i&gt;Deepwater Horizon&lt;/i&gt; disaster, we investigated changes to these\nbiomarkers as induced by natural weathering of crude oil discharged\nfrom the Macondo Well (MW). For surface slicks collected from May\nto June in 2010, and other oiled samples collected on beaches in the\nnorthern Gulf of Mexico from July 2010 until August 2012, hopanoids\nwith up to 31 carbons as well as steranes and diasteranes were not\nsystematically affected by weathering processes. In contrast, TAS\nand C&lt;sub&gt;32&lt;/sub&gt;- to C&lt;sub&gt;35&lt;/sub&gt;-homohopanes were depleted in\nall samples relative to 17α&lt;i&gt;(H)&lt;/i&gt;,21β&lt;i&gt;(H)-&lt;/i&gt;hopane (C&lt;sub&gt;30&lt;/sub&gt;-hopane). Compared to MW oil,\nC&lt;sub&gt;35&lt;/sub&gt;-homohopanes and TAS were depleted by 18 ± 10%\nand 36 ± 20%, respectively, in surface slicks collected from\nMay to June 2010, and by 37 ± 9% and 67 ± 10%, respectively,\nin samples collected along beaches from April 2011 through August\n2012. Based on patterns of relative losses of individual compounds,\nwe hypothesize biodegradation and photooxidation as main degradation\nprocesses for homohopanes and TAS, respectively. This study highlights\nthat &lt;i&gt;(i)&lt;/i&gt; TAS and homohopanes can be degraded within\nseveral years following an oil spill, &lt;i&gt;(ii)&lt;/i&gt; the use\nof homohopanes and TAS for oil spill forensics must account for degradation,\nand &lt;i&gt;(iii)&lt;/i&gt; these compounds provide a window to parse\nbiodegradation and photooxidation during advanced stages of oil weathering. ",""
"Enigmatic Reservoir Properties Deciphered Using Petroleum System Modeling and Reservoir Fluid Geodynamics","https://scispace.com/paper/enigmatic-reservoir-properties-deciphered-using-petroleum-2i1p1o9f","2023","Journal Article","Petrophysics","Robert Pierpont
Kristoffer Birkeland
Alexandra Cely
Tao Yang
Lei Chen
Vladislav Achourov
Soraya S. Betancourt
Jesus Cañas
Julia C. Forsythe
Andrew E. Pomerantz
Jing Yang
Harish Datir
Oliver C. Mullins","10.30632/pjv64n1-2023a1","","Two adjacent reservoirs in offshore oil fields have been evaluated using extensive data acquisition across multiple disciplines; several surprising observations were made. Differing levels of biodegradation were measured in the nearly adjacent reservoirs, yet related standard geochemical markers are contradictory. Unexpectedly, the more biodegraded oil had less asphaltene content, and this reservoir had some heavy end deposition in the core but upstructure, not at the oil-water contact (OWC) as would be expected, especially with biodegradation. Wax appears to be an issue in the nonbiodegraded oil. These many puzzling observations, along with unclear connectivity, gave rise to uncertainties about field development planning. Combined petroleum systems and reservoir fluid geodynamic considerations resolved the observations into a single, self-consistent geo-scenario, the co-evolution of reservoir rock and fluids in geologic time. A spill-fill sequence of trap filling with biodegradation helps explain differences in biodegradation and wax content. A subsequent, recent charge of condensate, stacked in one fault block and mixed in the target oil reservoir in the second fault block, explains conflicting metrics of biodegradation between C7 vs. C16 indices. Asphaltene instability and deposition at the upstructure contact between the condensate and black oil, and the motion of this contact during condensate charge, explain heavy end deposition in core. Moreover, this process accounts for asphaltene dilution and depletion in the corresponding oil. Downhole fluid analysis (DFA) asphaltene gradients and variations in geochemical markers with seismic imaging clarify likely connectivity in these reservoirs. The geo-scenario provides a benchmark of comparison for all types of reservoir data and readily projects into production concerns. The initial apparent puzzles of this oil field have been resolved with a robust understanding of the corresponding reservoirs and development strategies.","In this article , the authors evaluated two adjacent reservoirs in offshore oil fields using extensive data acquisition across multiple disciplines; several surprising observations were made, such as different levels of biodegradation were measured in the nearly adjacent reservoirs, yet related standard geochemical markers are contradictory."
"Asphaltene biotransformation for heavy oil upgradation.","https://scispace.com/paper/asphaltene-biotransformation-for-heavy-oil-upgradation-1w3awf0572","2021","Journal Article","AMB Express","Arif Nissar Zargar
Arif Nissar Zargar
Arif Nissar Zargar
Ankur Kumar
Anurag Sinha
Manoj Kumar
Ioannis V. Skiadas
Saroj Mishra
Preeti Srivastava","10.1186/S13568-021-01285-7","https://scispace.com/pdf/asphaltene-biotransformation-for-heavy-oil-upgradation-1w3awf0572.pdf","Globally, the reserves of heavy crude oil are seven times more abundant than that of light crude, and yet, they are underutilized because of their high viscosity and density, which is largely due to the presence of large amounts of asphaltenes. Biotransformation of heavy oil asphaltenes into smaller metabolites can be used for reducing their viscosity. Several microorganisms capable of asphaltene biodegradation have been reported but only few have been characterized for its biotransformation. In the present study, a 9-membered microbial consortium was isolated from an oil contaminated soil. About 72% and 75% asphaltene biotransformation was achieved by growing cells at shake flask level and in a 1.5 l bioreactor, respectively. A representative structure of asphaltene was constructed based on LC-MS, 1H-NMR, 13C-NMR, FT-IR, ICPMS and elemental analysis (CHNS) of n-heptane purified asphaltene from Maya crude oil. Biotransformation of asphaltene, as analyzed by performing 1H-NMR, FT-IR and elemental analysis, resulted in 80% decrease in S and N when compared to the control along with incorporation of oxygen in the structure of asphaltene. About 91% decrease in the viscosity of the Maya crude oil was observed after two weeks when oil: aqueous phase ratio was 1:9. The results suggest that the isolated microbial consortium can be used for biological upgradation of heavy crude oil. To our knowledge, this is the first report where a microbial consortium resulted in such high asphaltene biotransformation.","In this article, a 9-membered microbial consortium was isolated from an oil contaminated soil and achieved 72% and 75% asphaltene biotransformation by growing cells at shake flask level and in a 1.5 l bioreactor, respectively."
