"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Soybean and babassu biodiesel production: a laboratory scale study and an exergy analysis approach","https://scispace.com/paper/soybean-and-babassu-biodiesel-production-a-laboratory-scale-3y5701fekk","2020","Journal Article","Materia-rio De Janeiro","Antônio Alison da Silva Mamede
Ada Amélia Sanders Lopes
Rosali Barbosa Marques
Jackson de Queiroz Malveira
Maria Alexsandra de Sousa Rios","10.1590/S1517-707620200004.1150","https://scispace.com/pdf/soybean-and-babassu-biodiesel-production-a-laboratory-scale-3y5701fekk.pdf","The emission of gases from the fleet of vehicles is one of the main sources of the environmental impact of the planet. Reversing this scenario, environmental awareness and a search for alternative sources of energy has been growing exponentially in recent years. In this context, the production of biofuels presents itself as an alternative for the lowest environmental impact, energy, and economy, with emphasis on biodiesel. The scale of production of this biofuel, the options related to the raw materials and their conditions are intertwined with the energy and exergetic efficiencies of the process. Therefore, no work was constructed as an analysis of the biodiesel production processes of soybeans and babassu, in which they were conducted on a laboratory scale. According to the results, the production of soybean biodiesel arose in exergetic efficiency of 73.25% and the production of biodiesel from babassu of 74.72%. Keywords: Biodiesel, Babassu oil, Soybean oil, Exergy, Transesterification.","purification of the products and byproducts, consequently, reduce the waste generation . Due to the production of biodiesel represent a promising alternative to meet the growing demand energy, technological routes for the production of this fuel have been studied, in the last years. INTRODUCTION:
 Beyond the chemical route, the enzymatic and the nano-catalysis route have been aroused great interest. With relation to enzymatic route, although it is considered a process of high cost, it may present advantages, becoming feasible for industry application. About the nano-catalysis, in general, is a cheaper, simpler and cleaner process. However, it has the disadvantage of the nanotoxicity for human and environment . Figure  shows the general equation of the transesterification reaction of a triglyceride . R 1 , R 2 , R 3 : represent the carbon chains of fatty acids of soybean and babassu oils.  The general precession of transesterification, while being consecutive, is a molar measure of triglyceride (TG) reacted with three moles of alcohol for the filtration of three molar esters and glycerol.  In Brazil, soybeans are the main raw material for biodiesel production. In this sense, the diversification of greases would be an interesting alternative to leverage the biodiesel production sector and the productive chains of other oilseeds. One option would be to use the oil extracted from the Babassu coconut, which represents important biomass obtained in the states of Maranhão, Piaui, and Ceara. INTRODUCTION:
 As regards the evaluation of the environmental impacts generated by fuels, in addition to the emission of greenhouse gases, the energy and exergetic efficiency of their production processes are essential to research , since in the industrial stages of obtaining them, part of the energy is lost in the form of heat and INTRODUCTION:
 Glycerin can be quantified through energy and exergetic balances and by determining the magnitude of the irreversibility's . The sources of irreversibilities in production processes, which impact energy efficiency, represent losses in energy conversions and, consequently, an increase in production costs . In this sense, the evaluation of the exergy, that is, the determination of the real capacity of performing a mechanical work of a system presents itself as an important parameter of analysis of thermal systems. INTRODUCTION:
 According to the literature , exergy is defined as the maximum ""useful"" energy that can be ""extracted"" from a system or process and is determined by thermodynamic principles . The exergy analysis method is particularly appropriate to maximize the efficient use of energy since it allows the determination of tailings and losses in terms of location, type, and actual values. INTRODUCTION:
 The concept of exergy is closely linked to the foundations of the Second Law of Thermodynamics  and is determined as the potential for generating physical work of a system until it reaches equilibrium with the environment . Thus, the exergy calculation provides detailed information about wasted energy in a process, through the calculation of performance , and thus, can contribute to the verification and quantification of losses and also indicate improvements that can be made in the process of biodiesel production."
"Gasoline and Diesel Oil Biodegradation","https://scispace.com/paper/gasoline-and-diesel-oil-biodegradation-38f4w7sq5p","2003","Journal Article","Oil & Gas Science and Technology-revue De L Institut Francais Du Petrole","Rémy Marchal
S. Penet
F. Solano-Serena
Jean-Paul Vandecasteele","10.2516/OGST:2003027","https://scispace.com/pdf/gasoline-and-diesel-oil-biodegradation-38f4w7sq5p.pdf","Fuels are major organic pollutants of soils and ground waters. Persistency of pollutants in the environment depends on the intrinsic biodegradability of constituting hydrocarbons of fuels, on the presence of active microflorae at the polluted areas and on local environmental factors. The intrinsic biodegradability of fuels such as gasoline or diesel oil was determined by using a reference aerobic microflora taken from an urban waste water treatment plant. Gasoline exhibited a high intrinsic biodegradability (96%) but that of a commercial diesel oil was significantly lower (between 60 and 73%). The recalcitrant hydrocarbons of fuels were cycloalkanes and branched alkanes, in particular those having quaternary carbon atoms or consecutive substituting groups on the main carbon chain. In the case of various types of diesel oil, the composition in terms of hydrocarbon structural classes accounted for the diverse biodegradation rates observed. In particular, the biodegradation rate was close to 100% when linear alkanes were most abundant (Fischer-Tropsch diesel oil). The fuel degradation capability was widespread among the environment microflorae tested. Microflorae from polluted soils displayed in general a slightly higher degradation capacity than that of nonpolluted soils. Several mechanisms are involved in the efficiency of microflorae taken from polluted environments: - the presence of microorganisms with specialised metabolic capacities; - the occurrence of cometabolism; - some positive interactions between strains (cooperation). The mechanisms involved in the degradation of recalcitrant hydrocarbons were illustrated in the case of cyclohexane degradation by pure strains.","Title: Gasoline and Diesel Oil Biodegradation Authors: R Marchal (Corresponding Author),S Penet,F Solano-Serena,J P Vandecasteele"
"Unsteady exergy analysis for a recycle and recovery machine","https://scispace.com/paper/unsteady-exergy-analysis-for-a-recycle-and-recovery-machine-2mfx10xfr1","2017","Journal Article","International Journal of Refrigeration-revue Internationale Du Froid","Berkah Fajar Tk
Delta Panca N
Gunawan Wicaksono","10.1016/J.IJREFRIG.2017.10.002","https://scispace.com/pdf/unsteady-exergy-analysis-for-a-recycle-and-recovery-machine-2mfx10xfr1.pdf","Machine 2R is necessary in order to avoid the release of refrigerant during the repair of an air conditioning machine. The main goals of this paper are to determine the rate of exergy transfer, the rate of exergy destruction and the rate of exergy change in the compressor, condenser, oil separator and 2R machine. This study also determines the performance of the 2R machine. Pressure, temperature and mass of the refrigerant were measured every 0.5 minutes for 10 minutes. In conclusion, the results of this analysis show that the rate of destruction exergy in the compressor is 59.98%, and 25.37% in the condenser. The value of the Residual Trapped Refrigerant (RTR) of recycling and recovery machine meets the AHRI standard, that is, 34 grams, and the value of the Refrigerant Loss (RL) complies with the AHRI standard, which is 10 grams, while its performance is 91.2%.","Title: Unsteady exergy analysis for a recycle and recovery machine Authors: Berkah Fajar (Corresponding Author),Delta Panca,Gunawan Wicaksono Keywords: Refrigeration Exergy Exergy destruction Energy Froid, Exergie, Destruction exergétique, Énergie, Entropie"
"Advanced Exergy Analysis for a Novel Gasoline Absorption-Stabilization Process.","https://scispace.com/paper/advanced-exergy-analysis-for-a-novel-gasoline-absorption-34vyxvmjao","2021","Journal Article","","Yang Lei
Yuqiu Chen
Yibo Yang
Xinyan Liu
Hao Luo
Wei Yan","10.1021/ACSOMEGA.1C01658","https://scispace.com/pdf/advanced-exergy-analysis-for-a-novel-gasoline-absorption-34vyxvmjao.pdf","The advanced exergy analysis can identify the improved potential of each component and the interaction among components of the refining processes. In this work, a new gasoline absorption-stabilization process (GASP) is proposed for better energy utilization considering the absorption process intensification, which can be further explained using exergy analysis. Both conventional and new GASPs are simulated in PRO/II, which are verified with the actual plant operation data. The energy performance of both conventional and new GASPs is evaluated through the advanced exergy analysis. The exergy efficiencies of conventional and new GASPs are 65.04 and 71.44%, respectively. In addition, the total exergy destruction rates are 7.79 and 6.01 MW, respectively. The total exergy destructions of 46.37 and 40.73% can be reduced, respectively. Though the stabilizer has the largest exergy destruction in both the processes, the air cooler for the rich gas in the new GASP has the largest potential for reducing exergy destruction, which is different from the conventional GASP. Furthermore, a sensitivity analysis of the new GASP is performed to study the effects of newly added operation and design parameters on the conventional and advanced exergy analyses of the absorber.","Title: Advanced Exergy Analysis for a Novel Gasoline Absorption− Stabilization Process Authors: Yang Lei,Yuqiu Chen,Yibo Yang,Xinyan Liu,Hao Luo,Wei Yan"
"Entropy Generation Minimization of Two-Phase Flow Irreversibilities in Hydrocarbon Reservoirs","https://scispace.com/paper/entropy-generation-minimization-of-two-phase-flow-31fx1bkv","2023","Journal Article","Energies","Murtada A. Elhaj
Syed Ahmed Imtiaz
Greg F. Naterer
Sohrab Zendehboudi","10.3390/en16104096","https://scispace.com/pdf/entropy-generation-minimization-of-two-phase-flow-31fx1bkv.pdf","The efficient use of available energy in hydrocarbon extraction processes is essential to reducing overall emissions in the petroleum industry. The inefficient design of an extraction process leads to higher emissions per unit mass of hydrocarbon recovery. Fluid friction and heat transfer are irreversible processes that are vital in decreasing the overall system’s operational efficiency. To reduce these irreversible energy losses in the petroleum reservoir production’s life, contributing factors such as the characteristic features of a reservoir formation, reservoir fluids, and production rate are investigated in this paper. This study examines irreversible energy loss in porous media and wellbore formations using entropy generation minimization at various stages of production and thermodynamic conditions, eventually achieving higher hydrocarbon recovery factors. Entropy production is used to develop predictive models that calculate reservoir and wellbore energy losses for multiphase flow. The proposed models consider oil and water as the working fluids in a porous medium and a wellbore. This paper also investigates the thermophysical effects around the wellbore by incorporating Hawkin’s model. A sensitivity analysis assessed the impact of rock and fluid properties and thermodynamic conditions such as temperature, wettability, and capillary pressure on the total entropy generation. The findings reveal that the capillary pressure significantly impacts the oil and water recovery factor and total entropy production. Additionally, the capillary pressure strongly influences the reservoir production life. The two-phase models show that as the recovery factor increases, the total entropy production decreases at lower production rates. This article helps to address the impact of irreversible processes on multiphase hydrocarbon reservoir operational efficiency. Furthermore, the results obtained from the numerical-simulation model open up a new research area for scholars to maximize the recovery factor using entropy generation minimization in heterogeneous reservoirs.","Title: Entropy Generation Minimization of Two-Phase Flow Irreversibilities in Hydrocarbon Reservoirs Authors: Murtada A Elhaj,Syed A Imtiaz,Greg F Naterer,Sohrab Zendehboudi Keywords: entropy generation minimization, energy loss, oil-water fluids, porous media"
"Thermodynamic Analysis and Potential Efficiency Improvements of a Biochemical Process for Lignocellulosic Biofuel Production","https://scispace.com/paper/thermodynamic-analysis-and-potential-efficiency-improvements-o4j7hmgk9y","2011","Proceedings Article","","M. Imroz Sohel
Michael W. Jack","10.3384/ECP11057500","https://scispace.com/pdf/thermodynamic-analysis-and-potential-efficiency-improvements-o4j7hmgk9y.pdf","This paper presents a thermodynamic analysis of a biochemical process for the production of bioethanol from a lignocellulosic feedstock. The major inefficiencies in the process are identified as: i) the combustion of lignin for process heat and power production and ii) the simultaneous saccharification and fermentation process. As lignin is not converted to ethanol and lignin has a high value of chemical exergy, the overall efficiency of the biochemical process largely depends on how the lignin is utilized. We therefore consider integrating a source of low temperature heat, such as waste heat or low-enthalpy geothermal heat, into a biochemical lignocellulosic biorefinery to provide process heat. This enables the lignin-enriched residue to be used either as a feedstock for chemicals and materials or for on-site electricity generation. Our analysis shows that integrating low temperature heat source into a biorefinery in this way represents an improvement in overall resource utilization efficiency.","Thermodynamic analysis and potential efficiency improvements of a biochemical process for lignocellulosic biofuel production Authors: M Imroz Sohel,Michael W Jack Keywords: Bioenergy, biorefinery, geothermal energy, process heat, integrated approach Introduction:
 Increasing the percentage of liquid transport fuel from renewable biomass sources is an important opportunity in the move towards a more sustainable energy system. Recent political and research and development trends show a clear move towards lignocellulosic feedstocks for these biofuels . Lignocellulosic feedstocks mitigate competition for land and water used for food production, increase biomass production per unit of land and reduce the inputs needed to grow the biomass . Introduction:
 A key challenge for biofuel production systems is to develop efficient conversion technologies which are able to compete economically with fossil fuels. The biorefinery concept , where a range of high-value co-products are produced in addition to commodity fuel products, attempts to achieve increased efficiency by making full use of biomass feedstocks . Due to the potential cost reductions from this strategy, biorefineries are seen as a key step towards the commercial implementation of biofuels . Introduction:
 A large percentage of the lignocellulosic biorefinery concepts that have so far been proposed are based on a biochemical conversion platform where the polysaccharides in lignocellulosic material are converted to liquid fuel using enzymes . In these systems it has been proposed that the lignin by-product and other extractives can be used for higher value uses such as the production of high-value chemicals and materials  or on-site electricity production . Introduction:
 One of the major impediments to the lignocellulosic biorefinery concept is that the liquid fuel production from lignocellulosic biomass is a very energy intensive process . Current integrated biorefinery concepts use the lignin-enriched residue as a fuel to meet process energy demands, reducing the possibility of higher-value uses of lignin. A potential option to overcome this is to introduce an external source of low-enthalpy heat, such as geothermal or waste heat, to meet the process heat demand and thereby leave the ligninenriched residue available for higher-value uses. Introduction:
 As with other energy technologies, thermodynamic analysis provides a powerful tool to guide technology selection and research efforts towards more efficient biofuel production systems. Introduction:
 Conventional energy analysis based only on the first-law of thermodynamics cannot be used reliably for these purposes as it does not embody second law constraints on energy conversion and erroneously treats all energy types as equal . Introduction:
 Exergy analysis is a convenient method of carrying out thermodynamic analysis of complex systems and has been applied to a wide range of different processes, including; energy technology, chemical engineering, transportation and agriculture . A number of authors have recently applied exergy analysis to biofuel production process . While a number of exergy analyses of thermochemical pathways exist  applications of exergy analysis to biochemical pathways are limited . Introduction:
 In paper we present an updated synthesis of our previous work  on applying exergy analysis to identifying the inefficiencies in a biochemical process for producing biofuel and evaluating the potential efficiency gains from integrating low-enthalpy heat into the process. The analysis is based on the National Renewable Energy Laboratory (NREL) process  for producing ethanol from a lignocellulosic feedstock."
"Exergy Analysis of a Solar Humidification- Dehumidification Desalination Unit","https://scispace.com/paper/exergy-analysis-of-a-solar-humidification-dehumidification-12edo72cio","2013","Journal Article","World Academy of Science, Engineering and Technology, International Journal of Mechanical, Aerospace, Industrial, Mechatronic and Manufacturing Engineering","Mohammed A. Elhaj
Jamal S. Yassin","","https://scispace.com/pdf/exergy-analysis-of-a-solar-humidification-dehumidification-12edo72cio.pdf","This paper presents the exergy analysis of a desalination unit using humidification-dehumidification process. Here, this unit is considered as a thermal system with three main components, which are the heating unit by using a solar collector, the evaporator or the humidifier, and the condenser or the dehumidifier. In these components the exergy is a measure of the quality or grade of energy and it can be destroyed in them. According to the second law of thermodynamics this destroyed part is due to irreversibilities which must be determined to obtain the exergetic efficiency of the system. In the current paper a computer program has been developed using visual basic to determine the exergy destruction and the exergetic efficiencies of the components of the desalination unit at variable operation conditions such as feed water temperature, outlet air temperature, air to feed water mass ratio and salinity, in addition to cooling water mass flow rate and inlet temperature, as well as quantity of solar irradiance. The results obtained indicate that the exergy efficiency of the humidifier increases by increasing the mass ratio and decreasing the outlet air temperature. In the other hand the exergy efficiency of the condenser increases with the increase of this ratio and also with the increase of the outlet air temperature. Keywords—Exergy analysis, desalination, solar, humidifier, condenser.","Keywords: Exergy analysis, desalination, solar, humidifier, condenser"
"Influence of solvent injection temperature in steam-solvent assisted gravity drainage process for heavy oil reservoirs of Brazilian Northeast","https://scispace.com/paper/influence-of-solvent-injection-temperature-in-steam-solvent-3fug11c9yy","2023","Journal Article","Research, Society and Development","Tayllandya Suelly Praxedes
J. L. M. Barillas","10.33448/rsd-v12i7.42644","https://scispace.compdf/influence-of-solvent-injection-temperature-in-steam-solvent-3fug11c9yy.pdf","The solvent–steam assisted gravity drainage is an oil recovery process that combines the advantages of thermal and miscible effects, and it has been successfully tested, especially in Canada, where many heavy oil reservoirs are located. This method uses two parallel horizontal wells drilled one above the other, the upper injects steam and solvent and the lower produces oil. This process has not been applied yet in Brazil, where there are heavy oil reservoirs, especially in northeast region. Based on this context, this research aimed to study the application of the ES-SAGD process in a semisynthetic reservoir, with characteristics similar to those found in the Brazilian Northeast, specifically to analyze the influence of the solvent injection scheme on ES-SAGD. Numerical simulations were performed using commercial software from CMG. It was analyzed several steam-solvent injection rates, using two injected temperatures for solvent, (at reservoir or at steam temperature´s), in order to minimize explosion risks, that can be due to high temperatures. Results showed that solvent injection temperature has great influence on oil recovery, it is better for oil production when it is inject hot solvent, because cold solvent generates a cooling of the steam. However, it is possible to injected cold solvent (at reservoir temperature), and increase oil production, changing some steam properties, avoiding explosions risks. ","Authors: Tayllandya Suelly Praxedes,Jennys Lourdes,Meneses Barillas (Corresponding Author) Keywords: Steam-solvent injection, Heavy oil, ES-SAGD, Reservoir modeling, Enhanced oil recovery, Thermal method"
"Part-Load Performance of a Wet Indirectly Fired Gas Turbine Integrated with an Organic Rankine Cycle Turbogenerator","https://scispace.com/paper/part-load-performance-of-a-wet-indirectly-fired-gas-turbine-4gahl6vshj","2014","Journal Article","Energies","Leonardo Pierobon
Tuong-Van Nguyen
Andrea Mazzucco
Ulrik Larsen
Fredrik Haglind","10.3390/EN7128294","https://scispace.com/pdf/part-load-performance-of-a-wet-indirectly-fired-gas-turbine-4gahl6vshj.pdf","Over the last years, much attention has been paid to the development of efficient and low-cost power systems for biomass-to-electricity conversion. This paper aims at investigating the design- and part-load performance of an innovative plant based on a wet indirectly fired gas turbine (WIFGT) fueled by woodchips and an organic Rankine cycle (ORC) turbogenerator. An exergy analysis is performed to identify the sources of inefficiencies, the optimal design variables, and the most suitable working fluid for the organic Rankine process. This step enables to parametrize the part-load model of the plant and to estimate its performance at different power outputs. The novel plant has a nominal power of 250 kW and a thermal efficiency of 43%. The major irreversibilities take place in the burner, recuperator, compressor and in the condenser. Toluene is the optimal working fluid for the organic Rankine engine. The part-load investigation indicates that the plant can operate at high efficiencies over a wide range of power outputs (50%-100%), with a peak thermal efficiency of 45% at around 80% load. While the ORC turbogenerator is responsible for the efficiency drop at low capacities, the off-design performance is governed by the efficiency characteristics of the compressor and turbine serving the gas turbine unit.","unit. 1 Hazard classification based on the hazardous materials identification system (HMIS) developed by the American coatings association . HH = health hazard, FH = fire hazard, and PH = physical hazard; 2 GWP over a period of 100 years. The Simulation Tool:
 The results of this paper are obtained with the software dynamic network analysis (DNA) utilized for energy system analyses. The open source software is the present result of ongoing development at the Department of Mechanical Engineering, Technical University of Denmark (Kongens Lyngby, Denmark), which began in 1988 . The program formulates the physical model by connecting the relevant component models through nodes and by including operating conditions for the complete system. The physical model is converted into a set of mathematical equations to be solved numerically. The algebraic equations include mass and energy conservation for all components and nodes, as well as relations for thermodynamic properties of the fluids involved. The program includes a component library with models for a large number of different components existing within energy systems. Components are modeled with a number of constitutive equations representing their physical properties, i.e., heat transfer coefficients for heat exchangers and isentropic efficiencies for compressors and turbines. Steady-state (involving algebraic equations), dynamic (involving differential equations) simulations and exergy analyses can be conducted. The program has been successfully used to model energy systems in research fields such as refrigeration, power plants, fuel cells and gasification. The fluid library has been recently extended by linking DNA with the commercial software REFPROP © , Version 9.1. The source code, provided under license in Fortran language, is compiled together with DNA to form a single software. Accordingly, the thermodynamic properties of each fluid candidate listed in Table  are evaluated using the equations of state programmed by Lemmon et al. . Air and combustion products are instead treated as ideal gas mixtures. Exergy Analysis:
 Mapping the thermodynamic inefficiencies by conducting an exergy analysis allows for suggesting measures for improving the system performance, ultimately leading to the optimal design-point of the plant. Bejan et al.  define exergy as the maximum theoretical useful work (shaft work or electrical work) obtainable as the systems interact to equilibrium, the heat transfer occurring reversibly with the environment only. The exergy destruction accounts, therefore, for the additional fuel use required for producing the desired output. The exergy analysis conducted in this work follows the methodology suggested by Bejan et al. . An exergetic assessment reveals the locations and magnitudes of the thermodynamic irreversibilities taking place in a system. For an open system at steady-state, the exergy balance can be written as: Exergy Analysis:
 where Ėd is the exergy destruction, ĖW , ĖQ and k ṁk e k are the exergy transfers with work, heat and material streams. The exergy balance can also be expressed as:"
"Análise exergética de uma planta de digestão anaeróbica alimentada com resíduos da bovinocultura leiteira","https://scispace.com/paper/analise-exergetica-de-uma-planta-de-digestao-anaerobica-1rk5ovznw9","2021","Journal Article","Research, Society and Development","Victor Vaz
Fabiane Mariah Bissani
Eric Valero Carvalho da Silva
Samuel Nelson Melegari de Souza
Bruna Bissani
Juliano De Souza","10.33448/RSD-V10I13.21170","https://scispace.com/pdf/analise-exergetica-de-uma-planta-de-digestao-anaerobica-1rk5ovznw9.pdf","No intuito de integrar diferentes processos de reaproveitamento de residuos agropecuarios, a producao de biogas e biofertilizante, produzidos pela digestao anaerobia, sao essenciais para o desenvolvimento sustentavel e diversificacao da matriz energetica brasileira. Como a analise do desempenho termodinâmico desses sistemas e escassa na literatura, este trabalho teve por objetivo associar os parâmetros fisico-quimicos de residuos da bovinocultura leiteira ao valor de suas respectivas exergia quimica. E assim, avaliar a eficiencia do biodigestor com base em dados operacionais reais da Starmilk, localizada no municipio de Ceu Azul no oeste do Estado do Parana, Brasil. Os resultados mostram que o conteudo exergetico do dejeto fresco foi de 16,03 MJ/kg, 15,35 MJ/kg para o biofertilizante e 29,55 MJ/m³ (CNTP) de exergia do biogas. Com base nas analises feitas, infere-se que o biodigestor analisado possui uma eficiencia exergetica global de 72,82%, podendo recuperar 27,29% da exergia do estrume bovino na forma de biogas.","Authors: Bruna Bissani (Corresponding Author),Juliano De Souza Keywords: Exergy, Dairy cattle manure, Biogas production, Thermodynamic efficiency, Chemical composition"
"Analise da operação de motores diesel com misturas parciais de biodiesel","https://scispace.com/paper/analise-da-operacao-de-motores-diesel-com-misturas-parciais-1ky8kx1exk","2006","Dissertation","","Andre Valente Bueno","","https://scispace.com/pdf/analise-da-operacao-de-motores-diesel-com-misturas-parciais-1ky8kx1exk.pdf","As consequencias da adicao de biodiesel ao oleo diesel foram estudadas estabelecendo-se
relacoes de causa e efeito entre o desempenho do motor e os processos de combustao e formacao de mistura. Foram incluidos, nesta discussao, aspectos como emissoes poluentes, formacao de mistura, dinâmica do processo de combustao, eficiencia de conversao do combustivel,
desempenho do motor em carga maxima e consumo especifico. Utilizaram-se, sob tal proposito, tecnicas tradicionalmente associadas a pesquisa e ao desenvolvimento dos motores de ciclo diesel, tais como a analise de liberacao de energia, a
analise exergetica e ensaios dinamometricos. Devido as pequenas variacoes observadas nos
parâmetros opcionais do motor com a introducao do biodiesel, algumas modificacoes nos metodos aplicados para a coleta de dados experimentais e nos modelos empregados em seu processamento se mostraram necessarias. Dentre tais ajustes, pode-se destacar a formulacao de um novo modelo de analise exergetica para os processos ocorrentes no cilindro e a utilizacao de
um arranjo inedito de sistema indicador.
Demonstrou-se que a adicao de biodiesel em baixas concentracoes favorece a conversao
da exergia do combustivel em trabalho no interior do cilindro, proporcionando uma elevacao na eficiencia de operacao do motor. Para os combustiveis analisados, que compreendem a adicao de ate 20% de biodiesel em volume, a mistura contendo 10% desta substância ofereceu as melhores
caracteristicas quanto ao desempenho e ao consumo especifico.","Authors: André Bueno,Valente,Palavras Chave Keywords: Biodiesel, Biofuels, Diesel Engine, Heat Release Analysis and Exergetic Analysis"
"Exergy Evaluation of Desalination Processes","https://scispace.com/paper/exergy-evaluation-of-desalination-processes-15panpk6ig","2018","Journal Article","","Veera Gnaneswar Gude","10.3390/CHEMENGINEERING2020028","https://scispace.com/pdf/exergy-evaluation-of-desalination-processes-15panpk6ig.pdf","Desalination of sea or brackish water sources to provide clean water supplies has now become a feasible option around the world. Escalating global populations have caused the surge of desalination applications. Desalination processes are energy intensive which results in a significant energy portfolio and associated environmental pollution for many communities. Both electrical and heat energy required for desalination processes have been reduced significantly over the recent years. However, the energy demands are still high and are expected to grow sharply with increasing population. Desalination technologies utilize various forms of energy to produce freshwater. While the process efficiency can be reported by the first law of thermodynamic analysis, this is not a true measure of the process performance as it does not account for all losses of energy. Accordingly, the second law of thermodynamics has been more useful to evaluate the performance of desalination systems. The second law of thermodynamics (exergy analysis) accounts for the available forms of energy in the process streams and energy sources with a reference environment and identifies the major losses of exergy destruction. This aids in developing efficient desalination processes by eliminating the hidden losses. This paper elaborates on exergy analysis of desalination processes to evaluate the thermodynamic efficiency of major components and process streams and identifies suitable operating conditions to minimize exergy destruction. Well-established MSF, MED, MED-TVC, RO, solar distillation, and membrane distillation technologies were discussed with case studies to illustrate the exergy performances.","Title: Exergy Evaluation of Desalination Processes Authors: Veera Gnaneswar Gude (Corresponding Author) Keywords: desalination, energy, exergy, entropy, environment, sustainability"
"Heavy Fuel Oil (HFO) : A review of fate and behaviour of HFO spills in cold seawater, including biodegradation, environmental effects and oil spill response","https://scispace.com/paper/heavy-fuel-oil-hfo-a-review-of-fate-and-behaviour-of-hfo-14lqumcnoo","2018","Book","","Janne Fritt-Rasmussen
Susse Wegeberg
Kim Gustavson
Kristin Rist Sørheim
Per S. Daling
Kirsten S. Jørgensen
Ossi Tonteri
Jens Peter Holst-Andersen","10.6027/TN2018-549","https://scispace.com/pdf/heavy-fuel-oil-hfo-a-review-of-fate-and-behaviour-of-hfo-14lqumcnoo.pdf","Shipping activities across the Artic are expected to increase with decreasing sea ice cover, thus increasing the risk of oil spills. Heavy Fuel Oil (HFO, a mixture of residual fuel and distillate d ...","opførsel af disse nye produkter i tilfaelde af spild på havet samt at dokumentere potentialet af de forskellige bekaempelsesmetoder og de miljømaessige konsekvenser. Literature search strategy for the oil biodegradation review:
 Searches were conducted in the Sciencedirect, Springerlink and Pubmed databases using the search words given in Table . Furthermore, a few articles were added based on knowledge of the subject. Literature search strategy for the oil biodegradation review:
 Articles that combined both heavy fuel oils and biodegradation at cold temperatures were preferred, but also articles on biodegradation of medium or lighter fractions at cold temperatures or biodegradation of heavier fuel oils at higher temperatures were included. In addition, when choosing the articles, those including both or either of the conditions, heavy fuel oils and/or biodegradation at cold temperatures, were preferred."
"Proposal for Generalized Exergy and Entropy Properties Based on Stable Equilibrium of Composite System-Reservoir","https://scispace.com/paper/proposal-for-generalized-exergy-and-entropy-properties-based-au75saejvq","2013","Journal Article","Journal of Modern Physics","Pierfrancesco Palazzo","10.4236/JMP.2013.47A2008","https://scispace.com/pdf/proposal-for-generalized-exergy-and-entropy-properties-based-au75saejvq.pdf","The present theoretical study represents a proposal aimed at investigating about the possibility of generalizing the canonical entropy-exergy relationship and the reservoir concept. The method adopted assumes the equality of pressure and chemical potential as necessary conditions of mutual stable equilibrium between a system and a reservoir in addition to the equality of temperature that constitutes the basis for defining entropy as deriving from energy and exergy concepts. An attempt is made to define mechanical and chemical entropy as an additional and additive component of generalized entropy formulated from generalized exergy property. The implications in exergy method and the possible engineering applications of this approach are outlined as future developments among the domains involved.","Title: Proposal for Generalized Exergy and Entropy Properties Based on Stable Equilibrium of Composite System-Reservoir Authors: Pierfrancesco Palazzo (Corresponding Author) Keywords: Adiabatic Availability, Available Energy, Generalized Exergy, Generalized Entropy, Reservoir, Stable Equilibrium, Exergy Method"
"From Syntropic Bacteria to Beyond SAGD! The Origin & Impact of Oil Viscosity Variations in Heavy Oil Reservoirs & Routes to Low Carbon Emissions Energy Recovery","https://scispace.com/paper/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev","2010","Proceedings Article","","Steve Larter
B. Bennett
Ian Donald Gates","10.3997/2214-4609.20144626","https://scispace.com/pdf/from-syntropic-bacteria-to-beyond-sagd-the-origin-impact-of-5de0jltgev.pdf","The recently discovered anaerobic biological conversion of liquid petroleum hydrocarbons to methane in oil reservoirs (methanogenesis), on geological timescales, occurs through biological action by syntrophic bacteria and methanogenic archaea at temperatures as low as 15°C(Head et al., 2003; Jones et al., 2008). As the oil is destroyed from the bottom of the oil column, large vertical and lateral gradients in oil viscosity are formed which impact optimal placements of wells for oil recovery (Larter et al, 2008). Understanding the biodegradation process that produces heavy oil and methane offers great potential both to improve recovery of existing heavy oil resources, through more efficient use of energy during oil recovery and also, potentially, to move away from oil recovery as the major energy process entirely! The discovery of the MADCOR process (Methanogenic Alkane Degradation by Carbon Dioxide Reduction), as it has been termed, raises many possibilities for reduced emission to atmosphere energy recovery (REAR) processes as methane is quantitatively produced from biodegraded alkanes, utilising water as co-reactant, with large amounts of molecular hydrogen being a principal intermediate (Jones et al., 2008).","Title: From syntrophic bacteria to beyond SAGD! The origin and impact of oil viscosity variations in heavy oil reservoirs and routes to low carbon emission energy recovery Authors: Steve Larter,Barry Bennett,Ian Gates"
