"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Microbial degradation of petroleum hydrocarbons: Technology and mechanism","https://scispace.com/paper/microbial-degradation-of-petroleum-hydrocarbons-technology-4ptm8wjo8p","2018","Book Chapter","","Elis Marina Turini Claro
Jaqueline Matos Cruz
Renato Nallin Montagnolli
Paulo Renato Matos Lopes
José Rubens Moraes Júnior
Ederio Dino Bidoia","10.1007/978-981-13-1840-5_6","","The petrochemical industry has received considerable attention from many sectors in our society. Petroleum spill has been frequently reported due to the lack of appropriate protocols during exploration, refining, transportation, and storage. An in-depth knowledge of petroleum compounds before planning the best strategies of pollutant bioremediation. The petroleum composition is a mixture of different hydrocarbons. Typically, the most found molecules are alkanes, cycloalkanes, and hydrocarbon mono-aromatics, known as BTEX (benzene, toluene, ethylbenzene, and xylene isomers, ortho-, meta-, and para-xylene). Besides the environmental contamination, BTEX compounds deserve attention regarding their high toxicity and a potential threat to human health. Among the available technologies for remediating areas that were impacted by petroleum-derived fuels, microbial biodegradation has emerged as a very effective technique. These technologies can be used as a complementary action to other conventional treatment technologies. Many microorganisms can use BTEX as their only carbon source. An optimized BTEX biodegradation requires an abundant presence of electron acceptors, a high enzymatic expression and an enhanced microbial access to mono-aromatics hydrocarbons. The metabolic pathways related to hydrocarbon degradation will always depend on the microorganism and the growth conditions. Also, compounds will undergo biodegradation only if there are enzymes capable of catalyzing them. The microorganism P. putida has an outstanding metabolic versatility that allows its growth in many different carbon sources. There are many natural plasmids found in P. putida, including the TOL plasmid that provides the genes for degrading toxic mono-aromatic hydrocarbons. However, the strongest motivation behind biodegradation studies is to seek microorganisms with a wide range of metabolic pathways to degrade various pollutants with cost-effective procedures. Therefore, the purpose of this chapter is to expand the discussion about the BTEX bioremediation and microbial metabolism of hydrocarbons.","The purpose of this chapter is to expand the discussion about the BTEX bioremediation and microbial metabolism of hydrocarbons to seek microorganisms with a wide range of metabolic pathways to degrade various pollutants with cost-effective procedures."
"Progress of Crude Oil Gasification Technology Assisted by Microorganisms in Reservoirs","https://scispace.com/paper/progress-of-crude-oil-gasification-technology-assisted-by-4du47ou7zu","2024","Journal Article","Microorganisms","Shumin Ni
Weifeng Lv
Zemin Ji
Kai Wang
Yuhao Mei
Yushu Li","10.3390/microorganisms12040702","","Crude oil gasification bacteria, including fermenting bacteria, hydrocarbon-oxidizing bacteria, reducing bacteria, and methanogenic bacteria, participate in multi-step reactions involving initial activation, intermediate metabolism, and the methanogenesis of crude oil hydrocarbons. These bacteria degrade crude oil into smaller molecules such as hydrogen, carbon dioxide, acetic acid, and formic acid. Ultimately, they convert it into methane, which can be utilized or stored as a strategic resource. However, the current challenges in crude oil gasification include long production cycles and low efficiency. This paper provides a summary of the microbial flora involved in crude oil gasification, the gasification metabolism pathways within reservoirs, and other relevant information. It specifically focuses on analyzing the factors that affect the efficiency of crude oil gasification metabolism and proposes suggestions for improving this efficiency. These studies deepen our understanding of the potential of reservoir ecosystems and provide valuable insights for future reservoir development and management.","Crude oil gasification technology assisted by microorganisms in reservoirs involves the degradation of crude oil into methane and other gases. However, challenges such as long production cycles and low efficiency exist. This paper explores the microbial flora, metabolism pathways, and factors affecting efficiency in crude oil gasification. It also proposes suggestions for improving efficiency."
"Nutrient Supply during Subsurface Oil BiodegradationAvailability of Petroleum Nitrogen as a Nutrient Source for Subsurface Microbial Activity","https://scispace.com/paper/nutrient-supply-during-subsurface-oil-2ske129ofb","2006","Journal Article","Energy & Fuels","Thomas B. P. Oldenburg
S. R. Larter,†,‡ and
Haiping Huang","10.1021/EF060148P","","Biodegradation of petroleum is an important alteration process with major negative economic consequences for oil production and refining operations. Most of the world's crude oil in reservoirs is biodegraded. Although it has been suggested in recent years that biodegradation of petroleum in reservoirs proceeds anaerobically, little is still known about the processes and the controlling factors involved in subsurface hydrocarbon and non-hydrocarbon degradation. As the supply of hydrocarbons is unlikely to be limiting in oil reservoirs, essential nutrients such as nitrogen or phosphorus might control the rate or degree of biological degradation. Here we examine the possibility of crude oil itself providing nitrogen as a nutrient in the form of nitrogen compounds for microbial use. We use excellent natural biodegradation sequences, which cover the whole range from low to severe degrees of biodegradation. We suggest that small amounts of petroleum nitrogen can be used during biodegradation at high degrees of ...","The possibility of crude oil itself providing nitrogen as a nutrient in the form of nitrogen compounds for microbial use is examined, suggesting that small amounts of petroleum nitrogen can be used during biodegrades at high degrees of biodegradation."
"Biodegradation of Petroleum in Subsurface Geological Reservoirs","https://scispace.com/paper/biodegradation-of-petroleum-in-subsurface-geological-1bpozzh6p6","2014","Book Chapter","","Haiping Huang
Haiping Huang
Steve Larter","10.1128/9781555817589.CH6","","Petroleum biodegradation in reservoirs can be demonstrated by bulk compositional alteration, isotopic fractionation of petroleum components, and identification of specific metabolic products in petroleum. The effects of biodegradation on the physical properties and bulk composition of petroleum have been summarized by numerous studies. Different classes of compounds in petroleum have different susceptibilities to biodegradation. This chapter presents the biodegradation behavior of multiply methylated naphthalenes, i.e., trimethylnaphthalenes (TMNs), tetramethylnaphthalenes (TeMNs), and pentamethylnaphthalenes (PMNs). The relative biodegradability of fluoranthene, pyrene, and chrysene was compared in a study using the Liaohe basin suite, indicating that fluoranthene is more vulnerable to biodegradation than pyrene and chrysene. The chapter compares the susceptibility during biodegradation of short side chain to long side chain steranes, monoaromatic steroid hydrocarbons (MAS) and triaromatic steroid hydrocarbons (TAS). Knowledge of biodegradation processes is especially critical to the accurate prediction of biodegradation risk in petroleum exploration. Methanogenesis through carbon dioxide reduction may be the dominant terminal process in petroleum biodegradation in the subsurface, since biodegraded petroleum reservoirs are sometimes associated with abundant methane. A biodegradation model based on geochemical analysis and geological observation has been established. Analyzed data suggest that biodegradation occurs within a narrow region near the oil-water contacts (OWCs) and that reservoirs often show a late charge of oil to the top of the oil column.","In this article, the biodegradability of multiply methylated naphthalenes (TMNs), tetramethylnaphthallenes (TeMNs), and pentamethyl naphthalenes (PMNs) was compared in a study using the Liaohe basin suite, indicating that fluoranthene is more vulnerable to biodegradation than pyrene and chrysene."
"Succession in the petroleum reservoir microbiome through an oil field production lifecycle","https://scispace.com/paper/succession-in-the-petroleum-reservoir-microbiome-through-an-1u3v2fzaqk","2017","Journal Article","The ISME Journal","Adrien Vigneron
Eric Alsop
Bart P. Lomans
Nikos C. Kyrpides
Ian M. Head
Nicolas Tsesmetzis","10.1038/ISMEJ.2017.78","https://scispace.com/pdf/succession-in-the-petroleum-reservoir-microbiome-through-an-1u3v2fzaqk.pdf","Subsurface petroleum reservoirs are an important component of the deep biosphere where indigenous microorganisms live under extreme conditions and in isolation from the Earth's surface for millions of years. However, unlike the bulk of the deep biosphere, the petroleum reservoir deep biosphere is subject to extreme anthropogenic perturbation, with the introduction of new electron acceptors, donors and exogenous microbes during oil exploration and production. Despite the fundamental and practical significance of this perturbation, there has never been a systematic evaluation of the ecological changes that occur over the production lifetime of an active offshore petroleum production system. Analysis of the entire Halfdan oil field in the North Sea (32 producing wells in production for 1-15 years) using quantitative PCR, multigenic sequencing, comparative metagenomic and genomic bins reconstruction revealed systematic shifts in microbial community composition and metabolic potential, as well as changing ecological strategies in response to anthropogenic perturbation of the oil field ecosystem, related to length of time in production. The microbial communities were initially dominated by slow growing anaerobes such as members of the Thermotogales and Clostridiales adapted to living on hydrocarbons and complex refractory organic matter. However, as seawater and nitrate injection (used for secondary oil production) delivered oxidants, the microbial community composition progressively changed to fast growing opportunists such as members of the Deferribacteres, Delta-, Epsilon- and Gammaproteobacteria, with energetically more favorable metabolism (for example, nitrate reduction, H2S, sulfide and sulfur oxidation). This perturbation has profound consequences for understanding the microbial ecology of the system and is of considerable practical importance as it promotes detrimental processes such as reservoir souring and metal corrosion. These findings provide a new conceptual framework for understanding the petroleum reservoir biosphere and have consequences for developing strategies to manage microbiological problems in the oil industry.","Analysis of the entire Halfdan oil field in the North Sea using quantitative PCR, multigenic sequencing, comparative metagenomic and genomic bins reconstruction revealed systematic shifts in microbial community composition and metabolic potential, as well as changing ecological strategies in response to anthropogenic perturbation of the oil field ecosystem, related to length of time in production."
"Chapter 2 The Subsurface Environment","https://scispace.com/paper/chapter-2-the-subsurface-environment-3rc6vsxmta","1989","Book Chapter","Developments in Petroleum Science","Erle C. Donaldson
Roy M. Knapp
Teh Fu Yen
George V. Chilingarian","10.1016/S0376-7361(09)70090-1","","Publisher Summary In considering the use of viable microbial cultures within petroleum reservoirs for enhancement of oil recovery (EOR) through metabolic activities of the microbes, one is immediately confronted with an unusual environment existing in the subsurface. Although certain types of microorganisms may grow prolifically at surface conditions and produce metabolic products that would obviously be beneficial to EOR, they may not be able to survive in a deep subsurface environment. There may be many undiscovered microbial systems that are either already existing in deep subsurface reservoirs or are capable of existence there if the required nutrients are supplied for their metabolism. The amount of total dissolved solids (TDS) of subsurface interstitial waters commonly increases with depth, reaching values that approach supersaturation more than 350 g/l at great depths. Subsurface reservoirs containing hydrocarbons are generally sedimentary deposits consisting of sandstones and carbonate rocks originally deposited in a marine environment. The hydrostatic pressure gradient of subsurface formations is normally calculated by assuming that pressure is approximately equivalent to the hydrostatic head of a column of water.","In this article, the authors consider the use of viable microbial cultures within petroleum reservoirs for enhancement of oil recovery (EOR) through metabolic activities of the microbes, one is immediately confronted with an unusual environment existing in the subsurface."
"Hydrocarbon Degradation in Petroleum Reservoirs.","https://scispace.com/paper/hydrocarbon-degradation-in-petroleum-reservoirs-9s1efsy5zn","2010","Book Chapter","","Ian M. Head
Larter
Neil D. Gray
Angela Sherry
J. J. Adams
Carolyn M. Aitken
David Jones
Arlene K. Rowan
Haiping Huang
Wfm Röling","10.1007/978-3-540-77587-4_232","","In-reservoir petroleum biodegradation has resulted in vast deposits of heavy oil around the globe. Extraction of heavy oil is more costly and less efficient than conventional oil production and consequently oil biodegradation on geological timescales has significant economic and environmental impacts. The processes that have led to the biodegradation of oil in situ have only recently begun to be elucidated and we have at best a qualitative understanding of the factors that promote oil biodegradation in petroleum reservoirs. A synthesis of current thinking on the mechanisms of, and controls on, in-reservoir oil biodegradation is presented. This is placed in the context of oil-field microbiology and used to identify potentially fruitful avenues of research required to fill some of the gaps in our knowledge.","In this paper, a synthesis of current thinking on the mechanisms of, and controls on, in-reservoir oil biodegradation is presented in the context of oil-field microbiology and used to identify potentially fruitful avenues of research required to fill some of the gaps in our knowledge."
"Bacterial and archaeal diversity in oil fields and reservoirs and their potential role in hydrocarbon recovery and bioprospecting","https://scispace.com/paper/bacterial-and-archaeal-diversity-in-oil-fields-and-2mzwqzcftu","2021","Journal Article","Environmental Science and Pollution Research","Nishi Kumari Singh
Sangeeta Choudhary","10.1007/S11356-020-11705-Z","","Hydrocarbon is a primary source of energy in the current urbanized society. Considering the increasing demand, worldwide oil productions are declining due to maturity of oil fields and because of difficulty in discovering new oil fields to substitute the exploited ones. To meet current and future energy demands, further exploitation of oil resources is highly required. Microorganisms inhabiting in these areas exhibit highly diverse catabolic activities to degrade, transform, or accumulate various hydrocarbons. Enrichment of hydrocarbon-utilizing bacteria in oil basin is caused by continuous long duration and low molecular weight hydrocarbon microseepage which plays a very important role as an indicator for petroleum prospecting. The important microbial metabolic processes in most of the oil reservoir are sulfate reduction, fermentation, acetogenesis, methanogenesis, NO3- reduction, and Fe (III) and Mn (IV) reduction. The microorganisms residing in these sites have critical control on petroleum composition, recovery, and production methods. Physical characteristics of heavy oil are altered by microbial biotransformation and biosurfactant production. Considering oil to be one of the most vital energy resources, it is important to have a comprehensive understanding of petroleum microbiology. This manuscript reviews the recent research work referring to the diversity of bacteria in oil field and reservoir sites and their applications for enhancing oil transformation in the target reservoir and geomicrobial prospecting scope for petroleum exploration.","This manuscript reviews the recent research work referring to the diversity of bacteria in oil field and reservoir sites and their applications for enhancing oil transformation in the target reservoir and geomicrobial prospecting scope for petroleum exploration."
"Methanogenesis, sulfate reduction and crude oil biodegradation in hot Alaskan oilfields","https://scispace.com/paper/methanogenesis-sulfate-reduction-and-crude-oil-22qudggljc","2010","Journal Article","Environmental Microbiology","Lisa M. Gieg
Irene A. Davidova
Kathleen E. Duncan
Joseph M. Suflita","10.1111/J.1462-2920.2010.02282.X","","Summary
Petrochemical and geological evidence suggest that petroleum in most reservoirs is anaerobically biodegraded to some extent. However, the conditions for this metabolism and the cultivation of the requisite microorganisms are rarely established. Here, we report on microbial hydrocarbon metabolism in two distinct oilfields on the North Slope of Alaska (designated Fields A and B). Signature anaerobic hydrocarbon metabolites were detected in produced water from the two oilfields offering evidence of in situ biodegradation activity. Rate measurements revealed that sulfate reduction was an important electron accepting process in Field A (6–807 µmol S l−1 day−1), but of lesser consequence in Field B (0.1–10 µmol S l−1 day−1). Correspondingly, enrichments established at 55°C with a variety of hydrocarbon mixtures showed relatively high sulfate consumption but low methane production in Field A incubations, whereas the opposite was true of the Field B enrichments. Repeated transfer of a Field B enrichment showed ongoing methane production in the presence of crude oil that correlated with ≥ 50% depletion of several component hydrocarbons. Molecular-based microbial community analysis of the methanogenic oil-utilizing consortium revealed five bacterial taxa affiliating with the orders Thermotogales, Synergistales, Deferribacterales (two taxa) and Thermoanaerobacterales that have known fermentative or syntrophic capability and one methanogen that is most closely affiliated with uncultured clones in the H2-using family Methanobacteriaceae. The findings demonstrate that oilfield-associated microbial assemblages can metabolize crude oil under the thermophilic and anaerobic conditions prevalent in many petroleum reservoirs.","The findings demonstrate that oilfield-associated microbial assemblages can metabolize crude oil under the thermophilic and anaerobic conditions prevalent in many petroleum reservoirs."
"Laboratory And Field Results Linking High Bulk Conductivities To The Microbial Degradation Of Petroleum Hydrocarbons","https://scispace.com/paper/laboratory-and-field-results-linking-high-bulk-3mkxj0woyz","2004","Proceedings Article","","D. Dale Werkema
Estella A. Atekwana
Eliot A. Atekwana
Joseph W. Duris
Silvia Rossbach
Jon Allen
Laura A. Smart
William A. Sauck","10.3997/2214-4609-PDB.186.CON05","","The results of a field and laboratory investigation of unconsolidated sediments contaminated by petroleum hydrocarbons and undergoing natural biodegradation are presented. Fundamental to geophysical investigations of hydrocarbon impacted sediments is the assessment of how microbial degradational processes affect their geoelectrical response. Therefore, the primary goal of this study was to understand how microbially mediated processes in hydrocarbon impacted sediments influence the geoelectrical response of this impacted zone. The field and laboratory results showed higher bulk conductivity in sediments impacted by petroleum hydrocarbons. The impacted sediments also showed increased populations of alkane degrading microbes and elevated dissolved cations (e.g. Ca). The elevated cations in the contaminated sediments relative to uncontaminated sediments suggest enhanced mineral dissolution related to the microbial degradation of the hydrocarbon. Both the laboratory and field data showed the highest bulk conductivities occurring within zones impacted with the free-phase and residual phase hydrocarbon and not within the water saturated zone. A model using a simplified form of Archie's Law suggests highly elevated estimated pore water conductivities within this conductive zone (~4 to 6 times background bulk conductivity) for both the laboratory and field data. The similar results for hydrocarbon contaminated sediments in laboratory experiments and field settings suggest that the mechanism for the high bulk conductivity in the contaminated zone is related to the microbial metabolism of the hydrocarbon and the resulting geochemical alterations within the contaminated zone. This study demonstrates that the higher bulk conductivity measured by geoelectrical methods at hydrocarbon impacted sites may be in part related to the microbial mineralization of the hydrocarbon.","The results of a field and laboratory investigation of unconsolidated sediments contaminated by petroleum hydrocarbons and undergoing natural biodegradation are presented in this article, which demonstrates that the higher bulk conductivity measured by geoelectrical methods at hydrocarbon impacted sites may be in part related to the microbial mineralization of the hydrocarbon."
"Potential for aerobic and anaerobic biodegradation of petroleum hydrocarbons in boreal subsurface.","https://scispace.com/paper/potential-for-aerobic-and-anaerobic-biodegradation-of-3k465gubum","2004","Journal Article","Biodegradation","Jani Salminen
P. Tuomi
Anna-Mari Suortti
Kirsten S. Jørgensen","10.1023/B:BIOD.0000009954.21526.E8","","We studied the role of aerobic and anaerobic petroleum hydrocarbon degradation ata boreal, light-weight fuel and lubrication oil contaminated site undergoing naturalattenuation. At the site, anoxic conditions prevailed with high concentrations ofCH4 (up to 25% v/v) and CO2 (up to 18% v/v) in the soil gas throughout the year. Subsurface samples were obtained mainly from the anoxic parts of the site and they represented both the unsaturated and saturated zone. The samples wereincubated in microcosms at near in situ conditions (i.e. in situ temperature 8 °C, aerobic and anaerobic conditions, no nutrient amendments) resulting in the removal of mineral oil (as determined by gas chromatography) aerobically as well as anaerobically. In the aerobic microcosms on average 31% and 27% of the initial mineral oil was removed during a 3- and 4-month incubation, respectively. In the anaerobic microcosms, on average 44% and 15% of the initial mineral oil was removed during a 12- and 10-month anaerobic incubation, respectively, and e.g. n-alkanes from C11 to C15 were removed. A methane production rate of up to 2.5 μg CH4 h-1 g-1 dwt was recorded in thesemicrocosms. In the aerobic as well as anaerobic microcosms, typically 90% of themineral oil degraded belonged to the mineral oil fraction that eluted from the gaschromatograph after C10 and before C15, while 10% belonged to the fraction that eluted after C15 and before C40. Our results suggest that anaerobic petroleum hydrocarbon degradation, including n-alkane degradation, under methanogenic conditions plays a significant role in the natural attenuation in boreal conditions.","The results suggest that anaerobic petroleum hydrocarbon degradation, including n-alkane degradation, under methanogenic conditions plays a significant role in the natural attenuation in boreal conditions."
"Could petroleum biodegradation be a joint achievement of aerobic and anaerobic microrganisms in deep sea reservoirs","https://scispace.com/paper/could-petroleum-biodegradation-be-a-joint-achievement-of-32iikm4kn7","2011","Journal Article","AMB Express","Georgiana Feitosa da Cruz
Suzan Pantaroto de Vasconcellos
Célio Ff Angolini
Bruna Martins Dellagnezze
Isabel Ns Garcia
Valéria Maia de Oliveira
Eugenio V. Santos Neto
Anita J. Marsaioli","10.1186/2191-0855-1-47","https://scispace.com/pdf/could-petroleum-biodegradation-be-a-joint-achievement-of-32iikm4kn7.pdf","Several studies suggest that petroleum biodegradation can be achieved by either aerobic or anaerobic microorganisms, depending on oxygen input or other electron acceptors and appropriate nutrients. Evidence from in vitro experiments with samples of petroleum formation water and oils from Pampo Field indicate that petroleum biodegradation is more likely to be a joint achievement of both aerobic and anaerobic bacterial consortium, refining our previous observations of aerobic degradation. The aerobic consortium depleted, in decreasing order, hydrocarbons > hopanes > steranes > tricyclic terpanes while the anaerobic consortium depleted hydrocarbons > steranes > hopanes > tricyclic terpanes. The oxygen content of the mixed consortia was measured from time to time revealing alternating periods of microaerobicity (O2 ~0.8 mg.L-1) and of aerobicity (O2~6.0 mg.L-1). In this experiment, the petroleum biodegradation changed from time to time, alternating periods of biodegradation similar to the aerobic process and periods of biodegradation similar to the anaerobic process. The consortia showed preferences for metabolizing hydrocarbons > hopanes > steranes > tricyclic terpanes during a 90-day period, after which this trend changed and steranes were more biodegraded than hopanes. The analysis of aerobic oil degrading microbiota by the 16S rRNA gene clone library detected the presence of Bacillus, Brevibacterium, Mesorhizobium and Achromobacter, and the analysis of the anaerobic oil degrading microbiota using the same technique detected the presence of Bacillus and Acinetobacter (facultative strains). In the mixed consortia Stenotrophomonas, Brevibacterium, Bacillus, Rhizobium, Achromobacter and 5% uncultured bacteria were detected. This is certainly a new contribution to the study of reservoir biodegradation processes, combining two of the more important accepted hypotheses.","In this experiment, in vitro experiments with samples of petroleum formation water and oils from Pampo Field indicate that petroleum biodegradation is more likely to be a joint achievement of both aerobic and anaerobic bacterial consortium, refining previous observations of aerobic degradation."
"Biodegradation of oil in uplifted basins prevented by deep-burial sterilization","https://scispace.com/paper/biodegradation-of-oil-in-uplifted-basins-prevented-by-deep-1s6ogr7rrp","2001","Journal Article","Nature","A. Wilhelms
Steve Larter
Ian M. Head
Paul Farrimond
R. di-Primio
C. Zwach","10.1038/35082535","","Biodegradation of crude oil by bacterial activity--which has occurred in the majority of the Earth's oil reserves--is known to reduce greatly the quality of petroleum in reservoirs. For economically successful prospecting for oil, it is therefore important to understand the processes and conditions in geological formations that lead to oil biodegradation. Although recent studies speculate that bacterial activity can potentially occur up to temperatures as high as 150 degrees C (refs 3, 4), it is generally accepted that effective petroleum biodegradation over geological timescales generally occurs in reservoirs with temperatures below 80 degrees C (ref. 2). This appears, however, to be at odds with the observation that non-degraded oils can still be found in reservoirs below this temperature. Here we compile data regarding the extent of oil biodegradation in several oil reservoirs, and find that the extensive occurrence of non-biodegraded oil in shallow, cool basins is restricted to those that have been uplifted from deeper, hotter regions of the Earth. We suggest that these petroleum reservoirs were sterilized by heating to a temperature around 80-90 degrees C during deep burial, inactivating hydrocarbon-degrading organisms that occur in the deep biosphere. Even when such reservoirs are subsequently uplifted to much cooler regions and filled with oil, degradation does not occur, implying that the sterilized sediments are not recolonized by hydrocarbon-degrading bacteria.","The extent of oil biodegradation in several oil reservoirs is compiled, and it is found that the extensive occurrence of non-biodegraded oil in shallow, cool basins is restricted to those that have been uplifted from deeper, hotter regions of the Earth."
"Bacterial Degradation of Petroleum Hydrocarbons in Saudi Arabia","https://scispace.com/paper/bacterial-degradation-of-petroleum-hydrocarbons-in-saudi-4qbff4vz8qhq","2024","Journal Article","Toxics","James F. Mordecai
A. Al-Thukair
Musa M. Musa
Irshad Ahmad
Alexis Nzila","10.3390/toxics12110800","","The Kingdom of Saudi Arabia (KSA) is the leading oil-exploring and -exploiting country in the world. As a result, contamination of the environment by petroleum products (mainly hydrocarbons) is common, necessitating strategies for their removal from the environment. Much work has been conducted on bacterial degradation of hydrocarbons in the KSA. This review comprehensively analyzed 43 research investigation articles on bacterial hydrocarbon degradation, mainly polyaromatic hydrocarbons (PAHs) within the KSA. More than 30 different bacterial genera were identified that were capable of degrading simple and complex PAHs, including benzo[a]pyrene and coronene. Different strategies for selecting and isolating these bacterial strains and their advantages and disadvantages were highlighted. The review also discussed the origins of sample inocula and the contributions of various research groups to this field. PAH metabolites produced by these bacteria were presented, and biochemical pathways of PAH degradation were proposed. More importantly, research gaps that could enrich our understanding of petroleum product biodegradation mechanisms were highlighted. Overall, the information presented in this paper will serve as a baseline for further research on optimizing bioremediation strategies in all petroleum-contaminated environments.","This review analyzed 43 research articles on bacterial hydrocarbon degradation in Saudi Arabia, identifying 30+ bacterial genera capable of degrading PAHs, and highlighting strategies for selecting and isolating these strains and their biochemical pathways."
"Biodegradation dynamics disparity between
 n
 ‐alkanes and polycyclic aromatic hydrocarbons in the vadose zone: A critical revie","https://scispace.com/paper/biodegradation-dynamics-disparity-between-n-alkanes-and-2n1tlky5","2022","Journal Article","Remediation Journal","Yakov Galperin
Joseph E. Odencrantz","10.1002/rem.21712","","In the shallow terrestrial subsurface, bioavailability often controls biodegradation rates of various hydrophobic organic pollutants, such as hydrocarbons. Microorganism-mediated depletion of n-alkanes and polycyclic aromatic hydrocarbons (PAHs) in the vadose zone proceeds with distinctively different rates and kinetics. The observed disparity in biodegradation dynamics between these two classes of hydrocarbons are described here in terms of the Best equation, which allows for a complex process of hydrocarbon contaminant depletion to be explained in terms of the physically relevant processes. This equation combines terms describing contributions of two key elements of hydrocarbon biodegradation—the intrinsic catabolic activity of microorganisms and the mass transfer process delivering substrate to active microorganisms. If substrate supply is slow, biodegradation process is availability-limited because microorganisms consume the substrate faster than it can be delivered. Conversely, when the mass transfer of substrate is faster than the microbial consumption, biodegradation rate tends to be controlled by metabolic kinetics. The evaluation conducted in this study ascertains that the critical factor limiting the rate and extent of PAH biodegradation is the mass transfer rather than the intrinsic microbial activity that appears to govern the rate of n-alkane biodegradation. The specifics of mass transfer are determined by the magnitude of the substrate–soil interactions. Whereas sorption of n-alkanes is controlled by weak hydrophobic and van der Waals forces, PAHs tend to bind to the soil matrix by much stronger electron-donor–acceptor interactions. Stronger interactions between aromatic compounds and soil components translate into the higher activation energies for desorption of PAHs and therefore a slower mass transfer process. This aspect of the substrate–soil interaction explains a more prominent effect of mass transfer limitation on biodegradation dynamics of PAHs compared to that of the corresponding n-alkanes. ","In this paper , the authors investigated the role of substrate-soil interactions in limiting the rate and extent of polycyclic aromatic hydrocarbons (PAH) degradation in shallow terrestrial subsurface."
"Microbial activities along a 20 million-year-old pristine oil reservoir","https://scispace.com/paper/microbial-activities-along-a-20-million-year-old-pristine-2izkuhspor","2023","Journal Article","ARPHA Conference Abstracts","Lisa Voskuhl
Hannah Möhlen
Christian Schlautmann
Sadjad Mohammadian
Ann-Christin Severmann
Johannes Koch
John Köhne
Erling Rykkelid
Joachim Rinna
Rainer Meckenstock","10.3897/aca.6.e108098","","Studies on oil reservoir microbiology typically take samples from producing reservoirs and sample fluids that have been pumped to the surface. This comes with problems since producing oil reservoirs are affected by production processes leading to changes in environmental conditions and the natural microbiome. Hence, pumped samples do not display an unaltered picture of the spatial distribution and composition of the microorganisms in the reservoir.
 We took 13 samples from a freshly drilled sediment core of a pristine, heavily biodegraded oil reservoir in the North Sea. Core samples originated from above, within, and below the reservoir.
 16S rRNA gene amplicon sequencing of the microbiome revealed distinct differences between sediments and formation water, indicating that studies on microbiomes from formation water alone are not necessarily representative for the microbial processes in an oil reservoir. Fluorescence microscopy showed that microorganisms live in small microcolonies on the sediment surface. CT-scanning with image analysis visualized the water phase distribution inside the reservoir sediments and clearly indicated water-filled voids that might be habitable for microorganisms, enlarging the surface for potential biodegradation. Employing microcosm experiments and reverse isotope labelling, we were able to determine the first degradation rates measured from cores above, within, and below a reservoir ranging from no activity up to 1 mM CO2/(gsediment x year), Results indicate significant degradation potential from autochthonous microorganisms in the reservoir above the water-contact-zone.
 Evading the general issues of produced oil samples for studying microbiomes results in a more realistic picture of an oil reservoir unaffected by production artefacts.","Microbiological activities in a pristine oil reservoir are heterogeneous and influenced by the spatial distribution of water-filled voids and the presence of autochthonous microorganisms."
"Investigating the biodegradation of hydrocarbons considering the principle and mechanisms of Microbial Enhanced Oil Recovery; its processes, its successes and current limitations","https://scispace.com/paper/investigating-the-biodegradation-of-hydrocarbons-considering-uc9pjswd","2022","Proceedings Article","","F C Okoro
Ambrose Okpu
Mary Frank-Okoro","10.2118/211938-ms","","
 The importance of biodegradation of hydrocarbon is numerous, including: waste water treatment contaminated by crude oil, and for microbial enhanced oil recovery (MEOR). Despite the latter (MEOR) being in use over a century now, it is yet to be widely accepted as an optimum large scale enhanced oil recovery technique in the oil and gas industry. An examination of literature reveals a large number of successful MEOR laboratory trials but with very few field applications. This is as a result of a lack of understanding of the mechanisms involved in MEOR. In this paper, an economic analysis of the various types of microbes was carried out in order to ascertain the type of microbes under the prevalent reservoir conditions that would yield an optimum oil recovery in terms of cost and time. The economic analysis conducted suggests that for short term projects, MEOR treatment may not be competitive economically compared with conventional EOR methods. However, for long term projects, MEOR is the most cost effective of all tertiary EOR methods and this is because, overtime, the effect of microbial activities within the formation increases due to the exponential growth of microbes, whereas in conventional EOR methods, the effect of the additives diminishes with time.","An economic analysis of the various types of microbes was carried out in order to ascertain the type of microbes under the prevalent reservoir conditions that would yield an optimum oil recovery in terms of cost and time as discussed by the authors ."
